RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6589.0,15772423.0,1470.0,677.0,0.0,1.0,36.0,3.0,0.0,2.0,0.0,1.0,171519.06,0.0
5564.0,15668057.0,2776.0,556.0,1.0,0.0,45.0,2.0,86038.33,3.0,1.0,0.0,184316.75,1.0
2522.0,15641688.0,833.0,817.0,2.0,1.0,66.0,9.0,0.0,2.0,1.0,1.0,131281.28,0.0
1476.0,15684469.0,1239.0,671.0,0.0,1.0,40.0,2.0,0.0,2.0,1.0,1.0,141756.32,0.0
3483.0,15588905.0,1154.0,705.0,0.0,0.0,71.0,7.0,0.0,1.0,1.0,1.0,76510.46,0.0
2165.0,15658668.0,2420.0,537.0,0.0,0.0,47.0,3.0,0.0,2.0,1.0,1.0,7667.48,0.0
6053.0,15677939.0,1519.0,608.0,2.0,1.0,29.0,5.0,0.0,2.0,1.0,1.0,9984.88,0.0
7975.0,15626156.0,1642.0,636.0,1.0,0.0,33.0,9.0,80285.16,2.0,1.0,1.0,179614.8,0.0
2273.0,15688868.0,537.0,552.0,0.0,1.0,32.0,4.0,0.0,1.0,0.0,1.0,14989862.69,0.0
609.0,15802857.0,861.0,604.0,0.0,1.0,35.0,6.0,0.0,2.0,1.0,0.0,13242480.97,0.0
9854.0,15610594.0,646.0,775.0,0.0,1.0,34.0,7.0,0.0,2.0,1.0,1.0,110299.78,0.0
9095.0,15762268.0,1822.0,648.0,0.0,0.0,38.0,2.0,0.0,2.0,1.0,1.0,170262.87,0.0
8565.0,15812893.0,1573.0,718.0,0.0,1.0,39.0,8.0,109339.33,1.0,1.0,0.0,83983.46,0.0
2715.0,15672432.0,1234.0,597.0,1.0,0.0,43.0,2.0,118560.55,1.0,1.0,0.0,109135.11,0.0
2748.0,15692744.0,2904.0,599.0,1.0,0.0,48.0,6.0,131834.8,1.0,1.0,1.0,155782.89,1.0
843.0,15739592.0,1054.0,613.0,0.0,0.0,26.0,8.0,0.0,2.0,0.0,1.0,160849.43,0.0
576.0,15617348.0,2857.0,733.0,0.0,1.0,50.0,7.0,124547.33,1.0,1.0,0.0,159418.1,1.0
5036.0,15777046.0,1537.0,556.0,1.0,1.0,43.0,9.0,140733.56,2.0,0.0,1.0,142730.09,0.0
6076.0,15654060.0,1787.0,616.0,2.0,0.0,33.0,7.0,0.0,1.0,1.0,1.0,183569.25,0.0
4404.0,15605934.0,2762.0,641.0,0.0,1.0,27.0,9.0,0.0,2.0,1.0,0.0,174098.54,0.0
5248.0,15634310.0,2644.0,590.0,0.0,1.0,38.0,6.0,0.0,2.0,1.0,0.0,56850.92,0.0
986.0,15680757.0,2857.0,785.0,2.0,1.0,39.0,6.0,0.0,2.0,1.0,1.0,103560.16,0.0
5897.0,15751943.0,1686.0,749.0,0.0,1.0,31.0,9.0,142388.99,1.0,1.0,1.0,109718.44,0.0
9071.0,15638047.0,2120.0,616.0,0.0,0.0,44.0,8.0,0.0,2.0,1.0,0.0,79342.62,0.0
6076.0,15748595.0,2296.0,586.0,1.0,0.0,32.0,2.0,166733.92,2.0,1.0,0.0,3408.04,0.0
1564.0,15603481.0,2375.0,611.0,0.0,1.0,34.0,7.0,0.0,1.0,1.0,0.0,51112.13,0.0
1257.0,15609562.0,667.0,710.0,0.0,1.0,39.0,8.0,0.0,2.0,0.0,0.0,888.59,0.0
9087.0,15668323.0,1573.0,607.0,2.0,0.0,36.0,5.0,0.0,1.0,1.0,0.0,93551.28,0.0
3903.0,15572390.0,1605.0,678.0,0.0,1.0,35.0,1.0,139395.53,1.0,1.0,0.0,145598.76,0.0
7862.0,15724296.0,884.0,730.0,1.0,0.0,44.0,4.0,111065.93,1.0,1.0,1.0,96792.15,1.0
638.0,15781777.0,1703.0,661.0,0.0,1.0,37.0,9.0,0.0,2.0,1.0,1.0,73679.85,0.0
2662.0,15765345.0,2295.0,706.0,2.0,1.0,45.0,8.0,102994.04,1.0,1.0,1.0,134964.85,0.0
4790.0,15578747.0,1765.0,744.0,0.0,1.0,29.0,3.0,0.0,1.0,1.0,1.0,82993.68,0.0
4204.0,15628303.0,2179.0,652.0,1.0,0.0,39.0,6.0,121513.88,1.0,1.0,1.0,98820.39,0.0
846.0,15603764.0,2701.0,646.0,0.0,0.0,33.0,2.0,102520.88,1.0,1.0,1.0,63687.09,0.0
5991.0,15647898.0,1047.0,737.0,0.0,1.0,68.0,9.0,0.0,1.0,1.0,1.0,5704.29,1.0
8894.0,15618018.0,1217.0,644.0,0.0,0.0,26.0,1.0,121532.18,1.0,1.0,1.0,74005.02,0.0
4697.0,15756560.0,2873.0,641.0,0.0,0.0,38.0,5.0,98630.11,1.0,1.0,1.0,127022.87,0.0
1363.0,15596074.0,1037.0,697.0,0.0,0.0,27.0,9.0,0.0,2.0,0.0,1.0,40280.32,0.0
9289.0,15682467.0,856.0,825.0,0.0,1.0,39.0,4.0,0.0,2.0,0.0,0.0,115429.32,0.0
6679.0,15581388.0,2845.0,741.0,0.0,1.0,47.0,6.0,134760.62,1.0,1.0,1.0,164966.85,0.0
4864.0,15589660.0,2856.0,659.0,0.0,1.0,37.0,9.0,0.0,2.0,1.0,1.0,38960.59,0.0
4077.0,15694860.0,1808.0,592.0,1.0,0.0,29.0,9.0,101891.1,2.0,1.0,0.0,143882.05,0.0
9863.0,15565806.0,1423.0,745.0,2.0,1.0,36.0,7.0,89900.24,1.0,0.0,1.0,79577.4,0.0
5819.0,15624595.0,1438.0,657.0,0.0,0.0,33.0,4.0,0.0,2.0,1.0,1.0,57553.85,0.0
609.0,15741094.0,547.0,754.0,2.0,0.0,34.0,9.0,0.0,2.0,1.0,0.0,166984.44,0.0
84.0,15651581.0,2038.0,569.0,0.0,1.0,38.0,9.0,117799.84,1.0,1.0,1.0,104665.83,0.0
6922.0,15690792.0,1394.0,598.0,0.0,1.0,27.0,2.0,0.0,2.0,1.0,1.0,83059.14,0.0
707.0,15751531.0,1660.0,687.0,2.0,1.0,29.0,7.0,0.0,2.0,0.0,1.0,121311.12,0.0
6184.0,15640454.0,2314.0,576.0,0.0,1.0,29.0,5.0,131355.3,1.0,0.0,1.0,157538.22,0.0
4113.0,15808971.0,2868.0,597.0,1.0,0.0,35.0,3.0,120586.54,1.0,1.0,0.0,127569.8,0.0
6129.0,15671514.0,1551.0,641.0,2.0,0.0,29.0,1.0,0.0,2.0,1.0,1.0,93874.82,0.0
663.0,15642391.0,2654.0,743.0,0.0,1.0,39.0,7.0,0.0,1.0,1.0,0.0,140723.64,0.0
7093.0,15743067.0,2761.0,780.0,0.0,1.0,41.0,9.0,0.0,2.0,1.0,0.0,65864.4,0.0
6147.0,15767488.0,2094.0,693.0,0.0,1.0,37.0,5.0,0.0,2.0,0.0,1.0,187984.12,0.0
7387.0,15739576.0,884.0,599.0,2.0,1.0,35.0,9.0,0.0,2.0,0.0,1.0,67840.97,0.0
581.0,15651460.0,1242.0,689.0,2.0,1.0,42.0,1.0,0.0,1.0,0.0,0.0,83022.0,1.0
3159.0,15606851.0,1426.0,553.0,2.0,1.0,43.0,3.0,124525.34,1.0,1.0,1.0,49833.5,0.0
645.0,15791513.0,2680.0,680.0,1.0,1.0,62.0,1.0,95727.05,3.0,1.0,1.0,184564.74,1.0
6071.0,15687094.0,1107.0,614.0,0.0,1.0,53.0,6.0,0.0,2.0,1.0,0.0,93820.49,0.0
