date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
287,4,1.4833358102134857,1766,8997,2.0,0,0,3,9,1991,-2,1987,1996,98019,47.516583992057896,-121.85258547815124,1643,8667,452094
105,4,2.4997690284498586,1837,7794,1.0,0,0,3,7,1534,1138,1955,1,98028,47.79099872055453,-122.26581967395148,1557,6705,260121
142,5,2.495718400999304,3075,8640,1.0,0,0,3,7,1048,469,1989,0,98056,47.55095695613102,-122.1319386481415,2465,6551,679829
119,4,1.5055500458643483,1194,5468,1.0,0,0,3,6,1032,457,1933,1,98126,47.493095563418294,-122.37935678460322,1448,5223,297645
124,2,1.0013095743145077,1545,8582,1.0,0,0,3,5,703,-1,1948,0,98146,47.47616401017779,-122.37728549471976,1677,5960,384931
213,4,1.4848351045841677,1405,7816,1.0,0,0,3,7,1335,-1,1951,0,98166,47.495743086694645,-122.36632846323504,1445,7127,212032
344,3,0.9890433110958569,1409,5333,1.0,0,0,3,7,1234,-2,1988,0,98056,47.694185582453386,-122.21923851314824,1450,9831,460907
96,3,2.4965905949933043,3061,19600,3.0,1,3,3,9,2843,1231,1985,0,98028,47.67446976721352,-122.22146614351422,2687,9665,1305877
183,4,2.4909985185487282,5559,35902,1.0,0,0,3,12,3221,778,1981,0,98019,47.73618235402814,-122.02793385051568,2967,36523,632729
36,3,0.9962735485887171,1068,238468,1.0,0,0,3,6,860,-4,1965,0,98022,47.3694796548988,-121.91594515992291,1592,205584,156863
73,3,2.001126363063643,1975,5894,1.0,0,0,3,7,1100,661,1909,1992,98106,47.64628717188735,-122.36471817527983,2063,6202,378429
-1,4,2.245783763367137,2542,17252,1.0,0,0,4,7,1238,1132,1970,1,98028,47.38614330989155,-122.29439470858617,2330,8842,381940
96,3,2.4972699689227764,1642,3964,3.5,0,0,3,7,1627,3,1994,0,98103,47.6623965484177,-122.29648453185517,1316,1570,544017
294,4,3.341548594421879,2877,3981,2.0,0,0,4,9,2690,1,1996,0,98027,47.59963027384647,-122.01010985265687,3624,9113,1468913
356,4,1.9992282881264778,2114,6575,1.0,0,2,3,8,1605,536,1940,0,98125,47.75613316082837,-122.33789569360705,2657,8151,1124699
45,3,2.5032454611785027,2249,4289,2.0,0,0,3,9,1703,-2,1992,0,98055,47.52214759903212,-122.18601103345846,2221,6800,239537
90,3,0.99763984435592,1680,234483,1.5,0,0,5,7,1633,-3,1921,1,98014,47.27786107507043,-122.10403940599835,1937,187159,912439
10,3,1.7515126061876407,1849,11861,1.0,0,0,5,8,1387,2,1967,0,98115,47.7355825776777,-122.28765715928488,2718,8944,323631
288,3,1.0048179184786783,1097,3639,1.0,1,4,4,8,973,908,1942,1995,98116,47.604930845218085,-122.36874834403149,1163,5119,1444083
368,2,0.9774592122928183,750,9098,1.0,0,0,4,6,599,1,1944,0,98014,47.607276466812465,-122.00227034479644,919,3700,304812
239,4,2.4978859490014536,3284,45549,2.0,1,4,4,8,1740,1983,1946,1990,98070,47.41335060247311,-121.88957516329708,3615,42603,1472495
143,3,2.4967619505569028,3653,3885,2.0,1,4,5,9,2246,792,1950,2001,98040,47.60582917613477,-122.23630426962556,3721,6117,3087377
188,3,2.7830378983496518,1389,3227,2.0,0,0,4,7,1343,3,1996,0,98144,47.74962499554198,-122.2668547505827,1681,5028,381370
75,5,2.7906515261600724,3451,5271,2.0,1,4,4,9,2341,1037,1967,0,98040,47.59263199621516,-122.1955595456893,3852,8545,2793681
264,1,0.9852871355222143,689,6360,1.0,0,0,3,7,434,-4,1905,0,98122,47.60740248223888,-122.35891371599776,1230,2315,357288
240,4,2.2321276025818038,2805,13329,1.5,0,0,4,7,2077,-2,1969,0,98075,47.58475100926408,-121.95231135779326,2829,12979,641196
112,6,2.7961324656103406,2129,3975,1.0,0,0,3,7,1430,1381,1953,1,98115,47.69508705870461,-122.29095713283822,1431,3940,673764
67,3,0.988585486556493,1396,2702,1.0,0,0,3,7,878,1,1910,2000,98122,47.56434377642869,-122.2732651009892,1216,993,631999
79,4,2.501901478342879,2183,10527,2.0,0,0,3,7,1191,836,1990,0,98144,47.49838973626763,-122.28697282335855,1565,8367,219429
16,3,2.4987540005261177,1717,10399,1.0,0,0,3,7,1151,1,1987,0,98019,47.48823332509418,-121.979430282843,1450,7554,275121
85,4,2.5006038638758286,2929,8394,1.0,0,0,4,8,1800,873,1966,0,98008,47.648525104624646,-122.10039585380272,2114,10054,678995
77,3,1.4989970127506866,1405,3972,3.0,0,0,3,7,1248,3,2011,0,98028,47.73737084738962,-122.28122546073232,1423,7076,290385
217,3,1.004479611677783,1430,8507,2.0,0,0,3,7,1708,-4,1991,0,98007,47.51728507349291,-122.08882574421943,1420,7189,369092
146,4,2.499340370547351,3324,14257,2.0,0,0,3,11,3162,970,2009,0,98058,47.50460082810874,-122.38294269861922,2211,7696,504543
146,2,3.0832347865066616,3979,10860,1.0,0,0,5,11,1831,1712,1976,0,98008,47.62575178331253,-122.13571957047361,1946,7949,1254841
64,3,2.4953081639156154,1446,4215,2.0,0,0,3,8,1258,728,1928,1,98117,47.68126469167103,-122.39044480918534,1111,2828,818438
250,3,0.9832231462333066,1918,11666,2.0,1,4,3,8,1427,0,1944,1990,98166,47.46101836756326,-122.41565275209699,1341,14897,757045
177,3,2.495701410252838,1587,7838,1.0,0,0,3,7,856,889,1986,0,98038,47.40683405954109,-122.05518647473073,1607,7514,245463
123,4,2.8345306179406977,2914,8732,1.0,1,4,3,9,2121,985,1961,1989,98136,47.52732121371849,-122.35979701398618,2559,7282,982078
126,4,1.9931534825179669,2462,6023,2.0,0,0,3,7,1559,536,1952,2010,98102,47.61647305321998,-122.2800679515365,2698,4939,419796
346,4,2.496668411867343,2296,1335,1.5,0,0,4,7,1637,626,1947,2015,98115,47.68246951187395,-122.29225714361465,1611,1307,953188
154,3,2.4990475350460573,3750,9065,1.0,0,0,3,9,2091,858,1985,0,98199,47.589472349210574,-122.40898607601355,2161,6779,864642
189,4,2.4914914785476103,3060,116586,1.0,0,0,2,7,1670,1,1990,0,98038,47.39891409912295,-122.31208152177399,2655,116695,91344
351,6,2.503734440837515,2594,9350,2.0,0,0,3,9,3112,3,1988,0,98045,47.52817885979833,-122.18940307580489,2733,8222,999828
72,3,1.7432146338736965,1470,12276,1.0,0,0,3,7,1430,0,1992,0,98030,47.32309034734155,-122.1611807421687,1055,6765,291877
191,4,1.4874352175602428,1950,8160,1.0,0,0,4,7,1119,422,1947,1,98032,47.516699048130604,-122.29058178291591,2195,6476,362749
205,4,2.7154091831039033,1553,9133,1.0,0,0,3,7,2085,1,1969,1990,98030,47.40316506564772,-122.21159593468495,2595,16786,293136
219,3,1.9810050230965428,1823,6402,1.0,0,0,3,7,1093,2,1991,0,98115,47.57454482724357,-122.28229946052639,2691,6971,573187
248,1,0.9834598415774725,826,2329,1.0,0,0,3,6,598,-1,2011,0,98034,47.51214441452962,-122.3090384030802,1118,59,271747
44,2,2.4933492707396114,2633,8322,1.0,1,4,5,8,2243,1052,1948,0,98166,47.46311403671359,-122.38122626197983,1993,15937,744198
118,11,0.9902576804350055,1250,38284,1.0,1,2,3,6,786,-6,1951,1996,98070,47.36124340428703,-122.89634586290633,1848,42533,450032
249,4,2.7920136185141744,2138,18031,2.0,0,0,3,7,2132,1,1988,0,98166,47.49435489884395,-122.34968316550251,2166,8036,325170
154,3,3.427178065126686,5451,14130,2.0,0,4,2,10,3365,1906,1993,0,98027,47.542813483009404,-122.11779462149835,3745,39835,1874082
295,9,4.537307858703716,4122,15419,2.5,0,0,3,11,3263,1314,2006,1,98033,47.67548461723132,-122.21218624475374,2261,7356,1483186
346,4,2.492068034115193,2760,3660,2.0,0,0,3,9,2785,-1,2011,0,98118,47.511355547292055,-122.33253021964748,2122,4312,644547
63,2,1.7495342550632118,1533,5234,1.0,0,0,3,6,1237,2,1985,0,98002,47.28209290195627,-122.0257273962517,1491,6183,262094
194,2,2.001649080015,1906,3547,1.0,1,4,3,7,914,963,1929,2001,98116,47.56625409552941,-122.35777121039848,2149,5820,857136
354,4,4.174992784548782,4657,17299,1.0,0,1,4,12,2709,2075,1971,0,98004,47.633761337570874,-122.19742988546247,3057,11229,2521175
55,4,2.4996147679717327,4715,8389,2.5,1,4,3,9,1728,1064,1966,0,98177,47.6664040055206,-122.37750656628256,2783,17445,941973
180,4,2.866763531006182,2309,5800,1.0,0,0,4,8,1182,711,1913,0,98108,47.585340906656015,-122.29328802198006,2111,5136,412164
131,2,0.9795855430313869,434,31647,1.0,0,0,4,4,372,-4,1923,0,98070,47.55884190660538,-122.34021868127702,1399,8429,257730
335,3,2.502882354410398,3786,1976,2.0,0,4,3,11,2603,4,2005,0,98118,47.54789349288138,-122.16464451162176,2920,6862,2728687
101,6,2.8552523240222363,2991,10930,1.0,1,4,4,9,2548,1274,1946,1996,98040,47.611372977307894,-122.19779646215243,2187,16140,1816491
212,3,1.0156893719528859,1761,18599,1.0,0,0,3,7,1625,576,1929,0,98075,47.34318487559708,-121.99669522086334,1855,18544,795752
41,4,2.49135232614681,2875,65514,2.0,0,0,5,11,3147,5,1991,0,98059,47.52058391367831,-122.04807701104869,1405,64823,383283
122,3,2.5046662798555888,2438,3677,3.0,0,0,3,9,1894,7,2008,0,98107,47.7230115523854,-122.015421204122,1012,5159,415321
223,4,2.5023233790871013,2208,10621,1.0,0,1,4,8,2294,946,1970,0,98166,47.40373521150304,-122.37667909445332,2144,11136,422291
260,2,0.9918353780197341,1010,4597,1.0,0,0,3,6,690,-1,1944,1999,98126,47.6608153771986,-122.37142571280631,878,1907,457531
205,3,1.7339013270853296,1756,43805,1.0,0,0,4,7,1309,-4,1991,0,98042,47.40433628556169,-122.10884736480295,1793,37957,257557
105,3,1.7502883024055205,1719,9258,1.0,0,0,3,7,1403,867,1947,2004,98115,47.71487820682437,-122.29458510634913,1617,8656,726952
43,3,1.015487960313916,1054,12199,1.0,0,0,4,7,1307,3,1939,1,98116,47.556290786242236,-122.11625646329755,1240,8647,352476
104,6,0.9827749375359244,1999,5127,2.0,0,0,3,8,1747,2,1946,2005,98177,47.75592408273173,-122.37560419416802,1593,5860,918515
87,4,2.4892836173962642,2092,6707,1.0,0,0,5,7,1315,636,1944,0,98133,47.72000601470943,-122.35841813978477,1359,7309,515415
