index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
194163,4,776,1,1,2,2,2,1,2.4423162417200186,13,2260
141478,4,1442,4,1,0,0,1,1,23.009088451535476,47,5666
100647,1,819,5,4,1,2,1,1,8.43887337296496,45,5765
192840,5,1477,1,4,0,0,3,1,26.81458229213172,34,6579
193756,5,1483,1,1,1,2,4,1,6.504997909108885,43,7494
134136,4,840,4,1,0,4,1,1,12.894105255759671,4,5650
231486,5,1557,5,0,0,5,5,0,8.063362776785521,31,51545
232804,5,801,5,4,0,2,4,0,13.017417765296951,7,74975
196282,3,1375,1,1,2,0,3,1,2.302134254329347,16,3670
17169,3,707,2,2,1,2,4,1,6.284607847316205,21,13829
77985,0,1503,0,1,0,5,2,1,12.855051413020677,47,4347
265939,5,1518,3,1,0,0,0,0,12.06066195157651,29,48994
303314,5,1518,3,4,0,5,0,0,6.726087655158515,23,51198
41608,1,724,2,0,0,4,0,1,13.24629031766493,47,11155
149420,5,749,3,1,2,4,2,1,2.832717521597795,47,2809
60160,3,823,5,2,2,3,0,1,1.836448516368245,42,3139
203256,5,272,1,2,0,5,0,1,9.644433886146142,47,5441
9343,2,653,2,1,2,2,5,1,3.0862070830100397,10,4683
89945,1,810,0,2,0,2,4,1,20.86456721752341,19,5415
36579,1,798,2,0,0,4,4,1,8.764998688499327,45,6042
197096,1,1554,2,2,0,2,0,0,25.941125367783172,7,51263
28503,3,1328,2,4,0,0,4,1,9.794997957669127,25,4771
237079,5,392,2,0,2,2,0,0,2.1014226603964645,40,41086
111340,3,20,4,3,2,4,2,1,3.044710073257267,30,2890
100387,1,747,0,4,0,0,5,1,14.909428924136009,3,9776
215665,1,846,2,5,0,2,0,0,23.17463669711208,18,51770
167674,2,1485,3,4,0,5,0,1,8.767295705786317,14,5809
164618,0,1360,4,2,0,4,2,1,14.258226981324247,28,4637
299435,1,776,1,1,0,2,2,0,16.378214061987457,37,53630
190611,5,1557,2,5,2,1,5,0,2.986294762845558,43,27907
6270,0,1011,2,0,2,3,0,1,1.780370114180222,23,2449
140651,4,201,0,1,2,4,2,1,2.720126804229098,13,3838
75323,5,1433,5,2,0,2,3,1,25.567983374124804,11,19982
84310,3,1165,5,1,2,4,4,1,1.6781989252278815,38,4935
