RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8112,15680469,2380,594,1,1,64,4,94067.81505419896,1,1,0,164091.4128537603,1
948,15599652,2118,842,1,1,27,8,92907.33753148792,2,0,1,192362.95941275597,0
8544,15639612,611,592,1,1,48,4,-918.8256831564385,2,0,0,6749.794935130816,1
7979,15590265,1778,568,0,1,56,8,104116.52905278004,1,1,0,188644.29885923667,1
2592,15790137,1467,803,1,0,50,4,121269.22140582262,1,1,0,131363.58523028027,0
3888,15586045,873,674,1,1,27,5,137703.41118483004,1,1,0,51237.444672677695,0
8771,15813884,307,579,1,0,28,9,94786.26470791348,2,1,0,91092.87375292105,0
9636,15576203,2648,809,1,1,40,7,-1597.9648766771784,2,1,1,58016.87409400928,0
5165,15674990,1999,794,1,1,32,8,87300.80104592234,1,0,0,87372.53118476365,0
9667,15807290,1041,753,1,1,38,4,139548.08134162833,2,1,0,175756.32831091568,0
2848,15605234,216,753,1,1,30,8,116490.7190296304,1,1,1,91236.7877974171,0
8480,15579136,424,758,0,0,32,1,96425.47996449364,2,0,1,136590.0047863964,0
3729,15744930,2662,619,1,1,28,2,9.798438016978796,1,1,1,170465.10193810912,0
2803,15579120,817,597,2,1,35,2,118694.75291255813,2,0,1,10149.415032216883,0
9813,15802527,1081,621,2,1,33,7,110931.4518726206,3,1,0,128425.94043109911,0
4609,15785913,1552,738,2,1,30,8,91164.4446026325,1,1,1,189182.68017985154,0
2889,15678686,261,631,0,1,46,0,-432.6613689853504,1,1,1,42402.35091432263,0
4232,15584573,877,643,1,1,32,8,137267.79303942656,1,0,0,55727.86765398039,0
236,15578528,1923,594,0,0,44,6,-861.5210484040559,1,1,1,121691.00095276377,0
2097,15625614,1121,629,0,1,26,4,665.1401777680504,2,1,0,76296.25646539542,0
7925,15612155,2179,641,2,1,40,8,-703.3576043106829,4,1,0,55481.285829381006,0
2262,15663788,2923,751,1,0,42,1,129493.2405804819,2,0,0,178480.810281036,0
4433,15668643,2298,748,1,1,40,8,90686.96478814493,1,0,0,182905.33794920603,0
7862,15621910,1568,737,0,0,30,7,156286.21098406677,1,1,0,62101.98352813867,0
3080,15662622,1265,663,2,0,30,8,-455.1977764539978,2,1,1,127973.77888038693,0
1676,15793930,2018,572,1,0,29,2,101398.5420619524,1,1,0,82158.01054811152,0
4422,15600063,804,688,0,0,32,1,115570.85539586816,2,1,1,119732.3915371439,0
1130,15621156,846,663,0,1,36,8,-1444.933688285153,2,1,1,93024.43051526937,0
2820,15690399,246,774,0,0,47,5,138528.641970893,2,0,1,190357.847944457,0
6047,15591994,1835,735,1,0,35,5,66876.06494288845,1,1,0,175496.59430243517,1
2743,15788271,164,668,2,0,49,4,-2043.0189335651144,1,1,0,88498.40138665486,0
9731,15583607,1468,690,2,1,30,8,151495.4697002782,1,1,0,181722.3382353005,0
8837,15737827,416,669,0,0,35,5,402.21411092760616,1,1,1,64218.88656087163,0
4111,15798000,2687,836,0,1,52,2,-882.508966301761,2,1,0,184735.73871241996,0
3776,15584226,771,481,1,1,33,0,93352.8057484319,2,0,1,84099.22837775844,0
5067,15575235,1230,630,2,0,50,2,139941.84419040903,1,1,1,85608.11399293646,1
4079,15655446,460,649,2,1,29,4,125481.22486083377,1,1,0,82442.11822125083,0
648,15715072,456,667,1,1,57,8,137068.9136440972,2,0,0,179957.70745157095,0
7373,15709528,704,586,2,0,33,5,113586.1543241437,2,0,1,70055.04153336547,0
9066,15752603,300,740,0,1,33,8,-281.3863669246991,1,1,1,88663.39586734885,0
3416,15713163,1829,536,0,0,29,1,-716.0418600421219,1,0,1,84029.44370735054,0
8003,15801316,1908,764,0,0,27,3,104054.72331926897,1,0,1,43402.53599541003,0
2866,15800827,2583,627,2,1,32,8,83125.5438229974,1,1,0,55814.23418518853,0
5078,15801960,1254,557,1,0,55,1,134034.73311362005,1,1,0,64595.67013923162,0
1856,15624352,755,624,0,0,24,1,-675.9369343511646,2,1,1,15657.123064721109,0
6375,15584532,2531,704,1,1,26,8,-2058.372003365101,2,1,1,13305.176877446756,0
5087,15623781,2057,820,1,1,41,4,107461.1840895417,2,1,0,42036.13666193138,0
618,15647806,840,592,0,0,57,1,97385.83019021974,1,1,1,13895.234617178648,1
6459,15681788,2018,689,0,0,31,8,121011.58024061001,2,0,1,138342.81730699894,0
