RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
855,15660217,1720,606,0,0,30,5,116968.37189241269,1,0,0,74824.13347579718,0
8945,15640130,1472,700,0,1,40,8,112119.76005419789,1,0,1,57717.24996186886,0
4511,15721039,1143,707,1,0,22,8,423.73919249303185,2,1,1,43878.79368537948,0
4633,15607319,-5,819,0,0,35,2,-983.5641443786716,1,1,0,147326.24147410208,1
3112,15599835,1198,656,0,0,29,8,1504.1270944477926,2,1,1,13286.562411715582,0
2711,15566550,237,797,2,1,45,5,-660.1137637672296,1,0,0,22828.36165554261,0
1263,15666167,103,736,0,1,39,9,134576.4857716359,1,0,1,21264.72590988412,0
2981,15575019,763,666,0,1,49,9,133170.44815757917,1,1,0,124115.00263945023,0
6396,15636476,2646,534,1,0,32,6,110319.68815860602,1,1,0,194752.14172788087,1
3432,15783111,957,673,1,1,43,8,79303.39783033375,2,1,1,74964.11255818108,0
2067,15688729,2068,579,0,1,29,4,-1708.542837450311,2,0,1,107958.18577124181,0
3499,15641175,797,641,0,1,61,7,-1293.0926519975503,2,1,1,129462.06271879314,0
7841,15707178,2197,716,1,1,28,8,-1446.8641011015118,2,0,1,92512.85945823946,0
7535,15609404,572,638,1,1,28,1,736.3664897803911,2,0,1,65186.21851988816,1
8338,15601365,676,522,0,1,42,1,116621.51731049252,1,1,1,85265.04445882529,0
4587,15638441,1697,652,0,0,27,8,-17.745799618123982,2,1,1,131750.60390380668,0
1314,15719821,1687,702,1,0,24,6,114499.54444618704,2,1,1,195601.78318003318,0
7962,15796209,70,597,0,0,26,5,96757.00573869146,1,0,0,192245.01523375895,0
3689,15786891,2600,709,1,1,25,0,105554.43865175109,2,1,1,61350.708703932636,0
3998,15631163,858,699,1,1,49,4,103811.40600310273,1,0,0,139186.85913337412,0
1683,15671803,692,575,0,0,35,2,-1952.3855380389796,2,0,0,186368.82593103475,0
3629,15754646,1538,643,1,0,52,4,-1257.260373340134,2,1,1,87451.27710024155,0
913,15599343,2251,741,1,0,47,0,58669.20549452808,1,1,1,14300.732534448627,1
4512,15579842,1852,667,0,0,30,1,726.8868661235615,2,1,1,10584.100224784741,0
9049,15757684,1862,678,1,0,40,1,127525.7566877629,1,1,1,103431.28420940519,1
7148,15588243,424,609,1,1,35,7,131218.81800246274,1,1,0,48850.67432729209,0
1005,15763615,388,588,0,0,35,8,-758.4459587771713,2,0,0,92994.51628779396,0
1885,15792768,2054,623,2,1,42,0,94143.04130038507,1,1,1,18657.59832737803,0
8668,15642747,334,661,0,1,38,8,219.2024126353228,2,1,1,97154.61249862862,0
9539,15671908,2174,734,0,1,32,0,114528.8867953548,1,1,1,93153.17950981358,0
-356,15589629,848,685,0,0,32,2,-126.72805338769102,2,1,1,124078.19088507084,0
2892,15594256,445,666,2,1,68,8,-1339.849256668962,1,1,1,100394.16512640275,0
9303,15777912,2016,558,1,1,33,5,109820.77437490693,1,1,0,81260.87804755037,0
