age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24,0,288489,9,4,0,1,4,0,-4,0,18,16,0
19,4,185663,8,1,1,5,3,0,7709,0,35,39,1
44,4,145171,11,2,10,5,4,0,13,0,40,39,1
38,4,309874,15,2,10,0,4,1,1,1813,40,39,1
54,4,201645,12,2,4,0,0,1,7637,0,50,20,1
48,6,104446,11,2,5,0,4,1,13,0,48,39,0
15,4,174151,11,4,1,3,4,0,3428,0,23,39,0
56,4,99453,15,0,4,1,4,0,1,0,47,39,0
49,0,91349,9,2,0,0,4,1,3,1844,40,39,1
34,6,195103,8,3,1,1,4,1,10,0,50,39,0
27,4,36781,8,0,3,4,0,0,7,0,35,39,0
23,0,191176,15,2,0,0,4,1,36,0,40,39,0
44,1,173855,11,3,1,1,2,0,4,0,40,39,0
17,4,196376,9,4,1,2,4,1,13,0,40,39,0
51,2,45807,15,2,1,0,4,1,3,0,37,39,0
34,6,153323,5,2,5,0,4,1,7,-1,40,26,0
61,0,104699,8,4,0,4,2,0,-9,0,40,39,0
27,4,254193,9,3,3,2,1,1,9,0,40,24,0
34,6,109559,11,2,3,0,4,1,-3,0,40,39,1
42,4,151155,11,5,13,4,2,0,2,0,49,39,0
47,4,176783,9,2,10,0,4,1,4,1853,60,39,1
47,4,202716,11,2,6,0,4,1,22,0,40,39,1
20,4,79744,11,4,1,3,4,0,11,0,40,39,0
27,2,87203,11,2,8,5,1,0,-14,-1,40,40,0
58,4,88379,9,2,7,0,1,1,-6,0,40,30,0
50,0,80861,10,3,0,1,4,0,-1,0,48,9,0
35,4,361720,1,2,7,2,1,1,5,0,40,40,0
47,2,215798,12,2,4,0,4,0,1,0,40,39,1
35,4,354628,6,5,14,1,2,1,-11,0,65,39,0
18,4,72234,0,4,3,3,3,1,29,0,20,39,0
25,0,227458,8,4,0,3,4,1,4,0,52,39,0
28,4,321782,1,4,14,1,2,1,4,0,40,39,0
36,4,189473,11,2,5,0,4,1,15,0,40,39,0
44,5,78152,9,2,5,0,4,1,-1,0,83,39,0
37,4,39456,8,2,7,0,1,1,0,0,40,35,0
71,4,84467,5,2,7,0,4,1,2,0,40,39,0
43,4,147625,11,2,6,0,4,1,22,0,40,39,0
40,1,152586,12,2,10,0,4,1,18,0,48,39,0
29,2,397323,11,2,4,5,4,0,-6,0,40,39,0
43,4,84311,3,6,10,1,4,0,-14,0,36,39,0
56,0,166532,3,2,0,0,3,1,-13,0,27,39,0
29,2,77028,15,4,1,3,4,0,13,0,40,39,0
48,2,71654,12,4,10,1,3,0,-1,1,55,20,0
61,2,204017,12,0,10,1,4,1,0,0,21,39,0
65,2,113684,9,2,14,0,4,1,15,1,46,39,1
48,4,220436,10,0,10,1,4,0,101432,0,40,39,1
27,6,492042,6,4,5,1,4,1,-1,0,48,26,0
34,4,205128,9,2,11,0,4,1,17,-1,40,39,1
19,4,239214,11,4,1,3,4,0,22,0,40,39,0
29,2,226377,11,4,1,3,2,0,12,0,21,39,0
32,0,243675,7,4,0,4,4,0,8,1842,20,39,0
20,2,196619,15,4,11,3,4,0,14,0,40,39,0
24,4,199231,5,4,14,2,4,1,13,0,49,32,0
26,4,305132,1,0,1,4,2,0,-2,0,40,39,0
20,4,340960,8,4,3,1,4,1,12,0,40,39,0
34,6,172997,11,2,4,0,4,1,4,0,50,39,0
30,2,101483,7,2,11,0,4,1,3,0,34,39,0
43,4,242014,1,0,7,4,2,0,0,0,49,39,0
37,4,216897,8,2,1,0,4,1,6,0,40,2,1
31,4,172297,11,2,4,0,4,1,-1,0,40,20,1
21,4,428767,9,4,12,3,4,1,-5,0,40,39,1
32,4,571043,15,4,3,1,4,1,33,0,48,11,0
56,4,146354,6,2,14,0,4,1,2,0,40,39,0
23,4,243483,11,2,3,0,4,1,28,0,40,39,1
60,4,283550,11,6,1,4,2,0,-13,0,36,39,0
43,4,298305,15,4,7,3,4,1,12,0,40,39,1
18,4,292902,2,4,8,3,4,1,16,0,32,39,0
49,4,216900,7,0,1,4,4,0,13,0,40,39,0
15,1,183251,11,4,1,3,4,0,8,0,40,39,0
61,4,155659,11,5,7,1,4,0,-31,0,37,39,0
21,6,273225,15,4,8,3,4,1,5,0,25,8,0
27,4,382712,9,2,13,0,4,1,15,0,40,10,0
44,6,360982,14,4,10,1,1,1,-3,0,60,19,0
38,4,202756,15,2,4,5,4,0,13,1836,26,39,1
44,1,173175,9,2,10,1,4,0,13,0,40,39,1
39,7,49451,15,2,13,0,0,1,13,0,51,39,0
39,4,269724,9,2,10,5,4,0,20,0,40,39,1
32,4,158751,11,4,14,3,4,1,7,0,46,31,0
54,4,264011,5,6,9,2,2,0,-6,0,28,39,0
45,7,408913,11,0,10,4,4,0,7654,0,40,39,0
26,4,48300,15,4,12,1,4,1,11,0,36,39,1
36,4,290534,1,2,10,5,4,0,6,0,34,39,0
43,2,249938,12,0,10,1,2,0,15,-1,40,39,0
65,1,84972,12,2,10,0,4,1,14,0,40,39,1
56,0,361463,3,2,0,0,4,1,-6,1851,19,31,0
32,4,213371,10,2,10,5,4,0,18,0,40,39,1
40,4,96359,12,2,4,0,4,1,15,0,40,39,1
36,4,57898,1,4,8,3,4,0,11,0,22,39,0
28,4,356020,11,2,7,5,4,0,27,0,40,39,1
64,2,203537,15,2,4,0,4,1,0,1876,46,39,1
40,7,209664,11,2,11,0,4,1,6,0,52,39,0
24,4,26194,11,4,12,4,4,1,6,0,50,39,0
26,4,291402,6,4,3,1,4,0,-3,0,40,39,0
35,4,193077,11,2,3,0,4,1,9,0,40,39,0
22,4,290649,0,5,3,2,2,1,6,0,40,23,0
24,4,158310,1,4,3,3,4,1,7,0,33,39,0
30,5,100477,11,4,14,3,4,1,16,0,60,39,0
53,6,153225,12,2,4,0,4,1,0,0,90,39,1
48,4,178105,8,3,3,1,4,0,-1,0,48,39,0
44,7,339986,10,4,10,1,4,1,16,0,49,39,0
35,4,364585,4,2,3,0,4,1,-6,0,67,39,0
20,1,322964,7,4,7,2,1,1,17,0,40,40,0
19,4,80566,0,4,6,3,4,0,-1,0,40,11,0
39,4,250060,9,2,14,0,4,1,17,0,40,39,1
25,4,425924,9,1,10,5,4,0,-3,1,60,39,0
40,4,113935,11,2,3,0,4,1,16,0,40,39,0
