class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
1,130.28914248995062,219.13185507801285,102.45203991101333,331.6922592033061,21.405771669225754
0,127.94141410842116,198.1424418718712,96.21537945645153,524.4601846756563,38.54946401417257
0,134.5080853693308,210.6732405139571,91.92372382326165,434.52873210600495,20.86970555356674
0,130.24215861829268,186.80302985050773,92.57549508466323,474.68374025465704,23.163711373331207
0,125.7664377251832,200.06035806529042,96.45393920842972,448.1038820125107,30.7499579462694
1,132.27332016529195,220.15435228374474,142.19412033799227,334.28254228237506,26.846894617103953
1,128.90004075209964,196.3592067718031,144.25831776330583,465.2425404822752,20.242547190382457
0,120.20218740202111,201.10867902801664,86.83192405396906,506.14023867635524,26.912449958643776
0,137.08228378570826,219.69632068094398,83.4459302978882,506.59222474983767,25.031193870002795
0,133.8451083419462,186.4467088414324,82.17836858025724,475.06013362239685,17.583854663369824
0,121.34699429582915,263.0532059651931,118.97357926231855,771.616427122076,42.37768468060767
1,125.28494803852011,221.46101616772518,121.96100710933247,393.95745227379496,21.382250778923943
0,127.89472418048746,218.93533648302088,91.2039697160556,787.5394929997102,23.06854824286515
1,126.77892838509594,221.3761423814476,117.31032373772945,392.63889070872744,19.989924462595287
0,138.3190815253754,214.52922923503345,92.29904085384884,399.37995515736276,15.2788630251294
1,118.69922941008832,227.68744457658133,124.88751668023069,611.7240117220384,21.314245882780266
0,136.74566770055196,211.1199624630639,102.8061365731021,525.2317269041217,13.84641611932808
1,118.77832909203337,218.53048829367253,175.1010220230633,227.4361258570557,4.037784263945682
0,125.98501726964261,192.68010688310645,85.98168984021066,334.71820173457115,19.587901957869786
1,123.11592856642892,215.42311215980214,116.91112255838871,428.9673435755122,20.842351688160747
0,122.49875048139448,231.8049691175688,113.28519673884375,452.95004744685286,28.170088595098488
1,133.63142763645976,200.94763773294878,124.85738166239112,315.6644252172328,20.675809858733565
0,133.78017368276815,176.75753093052677,76.40244733962626,306.70478734779033,35.05355417925609
0,128.09920468550646,193.42790552679884,80.76087957545684,189.75616252858717,25.90157600111262
0,129.27201478357648,190.69581459081456,76.36716480769532,553.5913464375096,18.664859620826228
1,115.58112041262844,371.9342723552863,153.39715856896257,672.015704025436,37.07235642348615
0,136.40747500897152,194.25049948724333,100.05586828295522,550.0324160326861,23.31680206992478
1,131.75208761224485,199.0500973367003,108.43797435086185,405.48567928587823,20.345913796857225
0,119.93991878315849,234.76601472517018,106.39484199074995,545.8042204043817,28.376361890477515
0,136.62926309619593,247.53191782960596,104.13100620892675,540.1953965722303,31.71943981729235
0,153.04221828431898,220.2061375850992,121.26615616887804,710.861553462972,30.240153028369683
0,125.17273305539408,345.25600243275863,102.92078595728589,494.33235868926295,26.11282288633152
0,130.03843132739001,218.1253554085398,129.8331906878792,599.7984796271317,30.2920811878356
1,132.62787675406665,202.23655725471963,104.23612760449798,422.56113619369245,18.27997009333373
0,110.85115624835527,246.24904141123253,99.36597516543706,594.9187535271138,27.466077113069208
0,117.79302138083749,260.40992056657296,118.25456973847673,741.5115788319,21.260204300178536
1,132.76065254922256,216.77066429180462,106.32711909177269,325.9602184495974,20.22650494123759
1,113.00339885936475,213.5515104875968,159.64397171495392,431.1834015446019,20.146138509519
0,124.2185939779882,203.09089239551503,104.44723447822726,469.82313655417124,32.53421676899044
0,122.75280733320875,218.2616287122796,83.75511134703697,258.56120479762257,23.753401459172157
0,130.24603335939523,209.18410503408356,103.47707597677122,449.82830326919714,12.561586374661083
0,114.20938725696281,212.76134750419706,99.46452663468528,429.7013236143201,18.121656177815986
0,132.1369842005497,196.5446083129477,87.64072462790585,571.656223161402,12.915064067773468
0,125.50107199502736,213.72864959179634,96.72006953257034,459.12235587240815,17.313549599038325
0,124.65467464431852,213.34061677534729,83.40584368732965,468.69894402220217,35.23039939179804
0,119.9184196392817,221.85648130350796,310.96830531310445,845.3643521989088,14.872055098565262
1,111.29172790091047,228.47276070866462,180.92879140178985,544.0206312843162,23.24204856766508
0,130.08907071292776,216.39881458886532,87.54767502026975,535.4570302076165,14.51482749865911
0,143.82115916148808,196.52657051394567,100.35826949665126,334.3217016952624,19.282168962539664
1,130.76529404279762,179.07415391114446,80.20340912892163,373.5069802278897,9.503310663442303
1,125.7414015006989,210.26529489260483,125.63945572506918,367.0922276036901,13.780151523611337
1,135.30250818120183,206.77479547987005,114.88319012360107,421.5466505777275,27.87518928166702
0,130.59224788320188,220.88290118104896,124.51078892732842,852.9416061743673,18.14685310547528
1,127.95877033735937,201.3127041955633,117.1348898025019,374.2818757198404,16.49021565218154
0,126.6423481220972,248.13653445071276,164.09220495611567,306.6219686460982,75.7194073648617
0,135.53243870699487,220.7782316070652,98.41874778044392,602.9156018543763,30.819512647045574
1,142.471802708678,216.80593603091637,126.36118718674295,319.5063850402339,21.694876312245952
1,133.21142106376882,190.37475098611236,91.52008616420082,435.5928557540777,20.626168235320193
0,133.73156896383296,250.62082383167638,105.29153693196976,289.6739779936154,14.350549003974956
1,143.971273503049,187.0046668338658,86.92299673483328,250.68733820558523,11.332208792874065
1,126.16658896438399,195.37978652471065,120.50002999447844,409.59942377398824,24.616424678226
0,141.27870213922918,228.94948508746177,97.6436077334546,636.6333174069678,19.542002053536095
1,136.81802713113441,181.52869429208874,76.27571809794311,213.4961214948725,16.761676181808006
1,131.84865719040047,182.69700788268923,104.09754176398417,299.5813193464229,9.225362529892717
0,128.3510718980702,245.09395836158163,90.85546152845411,767.3613843342509,17.027792205416947
0,108.80085996796568,229.57738999750313,106.1180003689201,488.1048256962261,32.60580943899532
0,136.77447144625037,686.1120788179055,96.65372188512598,456.55741568613166,30.74137510554188
0,120.05624450038054,253.99374808466007,110.61614638953273,639.9947251230823,16.935766367406618
1,120.58798812420754,276.3199198946729,155.0340260123769,352.1951818844742,20.96445405737783
0,135.85518968315264,222.0258544490701,92.30606402813477,615.6565433782138,19.29435587905384
0,129.44513468418015,210.08034860222617,86.83530785462611,494.8017884384892,16.563796816716273
0,136.18363187152966,231.93106768931045,89.40888715493075,527.7333305599012,17.477616266368265
0,134.2771821336379,233.52477314232684,82.18341513278465,473.3743660684481,22.47249303149334
0,138.98392255439288,237.38929943435627,91.94165418776245,368.0771774648936,36.022655617059954
0,138.5716170518786,192.93551041710919,92.48594005825592,519.1950039868203,23.335193500117864
0,137.76652722860294,204.20635851701624,101.82880528133526,318.91197930563123,20.565897765100075
0,120.85199285106486,220.6458355764156,191.70870101867996,668.9671119099842,16.753023701778478
1,121.67881732161636,206.4044097808382,100.68577913421582,371.6700339790357,27.313745248479123
0,135.11781377745135,210.5175859226607,86.19064404492478,402.07400416102166,15.942433708800754
1,122.31241764611434,202.81139512058704,210.5265319865892,295.74939340947896,26.867752359156125
