longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.14767980208477,34.00697307951479,43,3085,797,1671,561,1.6267893849407562,71633,1
-117.18966879930075,35.442545577469105,14,3012,804,2001,470,2.1474728091381685,56718,1
-120.2623415089345,36.80851210393008,22,2082,577,1737,493,2.9908811221673384,96184,1
-117.21035148369693,34.01841360726653,36,3357,856,1672,362,2.9770347091287594,134083,1
-118.25177432798036,34.05334825824551,23,1398,154,599,167,5.059957040697854,307601,0
-117.86857536028599,36.30001631878416,22,7567,1612,4343,1084,3.1489893943593676,106613,1
-118.02933824959571,34.17493530684373,26,1942,686,961,343,3.625178414909897,151540,1
-122.07583948973102,36.634476205822715,34,2426,315,939,229,5.3759027679395555,286783,4
-120.58821421207104,40.44378561606044,16,1417,317,252,336,1.9174503769443536,29065,1
-122.26732582889865,33.87937236182349,51,2409,435,1132,460,4.716800283006505,359917,0
-122.53851659149126,38.01603630762389,35,234,78,240,-1,2.656934016090741,103090,3
-122.09647581051239,37.963643663190595,39,-366,-89,43,-1,3.84653855665961,95392,3
-119.12424555665619,34.12397856802363,26,3383,1052,1492,627,2.7380456772746427,111117,0
-121.9977938341349,37.47200368121531,29,1789,436,805,386,4.730243301401429,243696,0
-116.99898694860781,32.66685891992647,16,7149,2439,5005,2086,2.7243101508779333,180129,4
-117.22982401380663,33.8411216341206,35,1140,246,267,146,1.8857456595179385,165617,4
-117.38029521438804,33.19600536959089,32,1353,495,675,313,2.871780578204844,148037,0
-117.18213081748088,32.940176948243455,24,6826,1761,2749,1258,6.47822149541724,343923,4
-122.35681099785782,37.46409942981842,51,3053,664,1069,715,3.687659400699961,236887,0
-117.23638031348038,33.766068196778065,11,3189,720,1986,1155,3.0869953863139656,88332,1
-118.42456558453917,34.02969936514265,30,5326,1993,4478,873,3.316757065435985,198838,2
-117.34668746766117,33.09253135402381,44,1189,377,489,244,5.525508266639996,204155,4
-120.32632272657935,35.16168742608547,32,2145,458,785,468,2.5701314239548245,89913,0
-117.11933301047227,34.086146688000824,28,1978,786,1681,458,3.794238721798002,124094,1
-122.05409980289531,38.64609380029709,17,1449,333,347,186,4.937712298539685,237186,3
-124.36379082096875,40.36317216230439,34,1576,455,1069,334,3.3085525704343657,122774,4
-117.47933805794847,33.06935735183986,33,2050,521,677,480,4.916013093376514,483530,4
-117.23043750724835,32.87986566448269,35,1101,263,443,305,2.2812438881229262,184667,0
-118.30684948907383,34.09702550639536,24,8729,742,1337,670,2.2464432845695628,488962,0
-122.13455800926073,37.36362769841594,27,1772,531,933,430,2.854326090919987,171401,3
-122.07509374411539,37.708884563893214,18,662,252,334,67,1.6195014447615954,85712,0
-117.38334742409047,32.96641245736162,20,1610,475,724,344,1.691019456387069,144012,4
-119.72953487895191,36.971868054675355,43,1666,132,415,161,4.009068839812497,81321,1
-118.13268511458831,33.933015786340384,24,1808,450,1080,442,3.0465216839652394,142733,0
-120.7873652941061,35.87851210531734,31,2158,491,739,397,3.830380348561656,96640,1
-118.1274643600427,33.89251494396337,34,2023,310,745,268,4.782511325198766,502559,0
-124.13746056145428,35.91075192034703,7,2577,598,1643,470,3.069944195793115,99549,0
-118.28876736263543,32.47649560874684,23,2120,547,1303,469,1.939549519952421,131302,0
-122.51063828811326,38.05128792391042,35,1944,373,1052,463,3.942264825287664,234518,3
-117.94782197113044,33.81405732443428,25,2532,553,1192,515,4.103994366876455,190720,4
-120.95432525070058,38.056495120708696,13,2128,285,629,256,5.892550790355931,330517,1
-122.6547815469853,37.90991216537977,51,1996,287,473,438,6.249503153332714,324296,3
-122.09413499317647,36.17025704955107,33,2045,341,567,269,3.9217096167285987,434373,4
-118.70933183032295,33.620137675708136,52,795,224,360,54,2.946339606895635,369562,2
-119.11704461520655,34.17981834990454,13,2553,658,1213,561,3.3416284366948057,224496,0
-121.17946655354157,39.19284652940281,44,822,245,208,211,4.575870054769504,119282,1
-121.98729399781502,37.86325995359195,18,3527,712,1238,668,3.7177742581124766,257296,3
-118.46103608403295,32.8266058914338,24,2293,432,678,228,5.2115162794656,401559,4
-122.33471204214015,37.87677091062602,50,2842,678,622,413,3.9471512652443033,326876,3
-121.18465108148645,37.54892821243533,40,1503,247,627,277,3.004300833650209,361662,1
