RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2997,15630506,2681,758,2,1,35,1,93210.06651062283,1,0,1,196211.99498248618,0
7927,15575576,989,591,0,0,64,5,-792.9006224277703,1,1,1,127949.98544657511,1
4915,15625334,1255,823,0,1,52,2,-307.728599164072,2,0,1,104513.18687826216,0
3428,15585063,392,526,1,0,29,2,143001.37756416365,2,1,0,182075.20701848206,0
9531,15644355,1004,715,0,1,42,8,144796.22831112266,2,1,1,54100.45089137467,0
3778,15595093,1999,569,1,1,37,10,-1792.3367485615383,2,1,1,117638.10247855479,0
3428,15597532,910,585,0,0,27,8,757.1772696706129,2,1,1,14447.74364080039,0
6996,15735644,897,710,1,0,50,8,113363.76616500437,1,1,1,186943.05823463827,1
7399,15696945,443,663,0,1,34,8,-2537.2911283643634,1,1,0,25257.014038362504,1
7521,15712406,1916,672,1,1,45,2,-1344.067587904628,2,0,1,169888.39075988944,0
3675,15644578,711,815,1,0,51,8,65550.71935225028,1,0,0,77264.02177048041,0
8926,15800604,956,670,0,0,41,1,-1396.113768358619,1,0,1,79990.32300264383,0
3053,15664915,1582,649,0,0,48,7,-1835.535521672701,1,0,0,53496.886284174965,1
745,15586305,1872,594,0,1,32,6,-1831.744376847347,4,1,0,98328.30769727993,0
984,15605942,832,694,2,0,30,0,-1651.1775255903926,1,0,1,97264.23896098927,1
3512,15745298,1972,608,1,1,22,8,137636.98382636052,2,1,0,66425.74455374427,0
9252,15670725,2597,620,0,1,48,8,435.1928284039738,3,1,1,16926.199205512177,0
674,15585602,2140,794,0,1,45,1,131673.21992422195,1,1,0,38768.92451568496,0
3889,15571269,688,757,0,1,31,7,-1293.9964473009254,2,1,1,100521.61800511621,0
9904,15716559,823,812,1,1,29,5,107378.76367267681,2,1,1,6954.697048061673,0
8344,15609941,362,604,0,0,57,5,57646.51410855913,1,0,1,132656.0340177814,1
5819,15591817,1159,753,0,0,45,0,-798.2608087475868,2,1,0,87159.02147916146,0
5259,15630015,2232,676,1,0,44,1,90628.76117291629,1,1,1,68210.52673173368,1
9646,15777322,980,652,2,1,51,5,110474.68761428389,1,1,0,29753.300491190323,1
6156,15751188,2111,590,0,1,75,1,105363.91311513356,1,1,1,91618.769170799,0
1234,15784702,1081,679,0,1,24,2,-606.158750016576,2,1,1,101830.56650118498,0
5153,15673395,285,747,1,0,37,1,-1165.7695711379981,2,0,1,17898.553972525704,0
5020,15571142,51,546,2,0,35,4,152006.33760577906,1,1,0,69540.4944668056,1
9490,15573462,426,703,0,0,39,8,-482.1097863063918,2,1,1,10534.489051660596,0
5799,15610464,1521,652,0,0,31,8,110764.37894512535,1,1,0,93693.74344816913,0
