date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
368,3,2.2354840050281797,1771,5195,1.0,0,0,3,8,851,593,2000,0,98074,47.68264677621437,-122.36565006340234,1807,7719,540932
294,3,1.0036165358017615,1806,6897,2.5,0,0,3,7,1275,-3,1923,1,98112,47.61184171453202,-122.30828308050967,1229,3590,355079
184,3,1.9841024986032676,2381,5309,1.0,0,0,4,7,990,931,1946,0,98034,47.737353614297476,-122.1843038456192,1688,7123,601580
142,2,2.5012522652367672,1675,11568,2.0,1,3,3,9,1811,-1,2004,0,98070,47.427417463145886,-122.53321511818552,2701,14767,1304593
130,2,0.9924627915186301,1154,5890,1.0,0,0,4,6,856,2,1942,0,98056,47.54848501821972,-122.02896427635713,1210,5184,141891
82,3,2.4860588514266917,2094,3906,1.5,0,0,3,7,1475,0,1943,1997,98144,47.571204008276645,-122.38217699976717,2399,8102,597559
326,3,2.491821418158865,2611,8959,1.0,0,0,3,7,3816,-1,1991,0,98072,47.78849876685565,-122.15630180635341,2364,24639,382681
327,4,2.495174953919837,1873,95645,1.0,0,0,3,8,1561,4,2005,1,98022,47.291026731180104,-122.03660835007167,2099,6070,201563
108,3,1.0017227470461885,1248,8401,1.0,0,0,3,7,1552,856,1959,0,98115,47.61345925171567,-122.2667179655161,1309,6260,408920
371,3,1.7420552353454104,1182,10789,1.0,0,0,5,6,881,735,1940,0,98074,47.53615851295016,-122.19454349394259,2191,7096,337508
370,4,2.49574007646176,2501,3032,2.0,0,0,3,9,2193,767,2003,1,98116,47.53909143987122,-122.38852909655733,2885,4009,488475
47,4,3.4071951742653983,3167,2341,2.0,0,0,3,7,3311,717,2011,0,98199,47.55381738014798,-122.065436389923,1680,2273,488105
269,4,2.498680402882603,3492,41195,2.5,0,3,3,10,3553,3,2012,0,98042,47.40675164854551,-122.01043010666785,4454,8653,755886
192,4,2.5038012121805875,2559,10309,2.0,0,0,5,9,2938,875,1989,0,98006,47.57165211436773,-121.8589280108639,2841,9702,623408
204,3,2.497644226087818,2296,6847,3.0,0,0,3,9,2760,3,1992,1,98053,47.69727739000707,-122.06627128011736,1900,5728,632472
137,2,0.9996624511354925,1109,9512,1.0,0,0,3,5,828,-2,1947,0,98148,47.347487272300725,-122.28326931437755,1493,11236,308098
221,6,3.3706125231044948,2170,5342,1.0,0,4,3,8,900,920,1923,0,98136,47.574011308924696,-122.43031725909556,1875,4770,613628
42,6,4.187617884093845,4292,7028,2.5,0,0,3,10,3422,0,1918,0,98112,47.64213041713296,-122.32850528231769,2875,7491,881346
173,4,2.9555672092884713,2786,8633,2.0,0,0,3,8,2087,673,1958,2005,98122,47.613208940270994,-122.2854969988295,2236,10189,490711
190,0,0.23006476472336024,682,13199,1.0,0,0,3,7,599,-4,1996,0,98038,47.41654491691882,-122.09042256594665,1680,11451,213462
114,5,2.2468233523755936,4815,29831,2.0,1,4,3,10,4676,1009,1983,0,98075,47.780058180191936,-122.04504991560874,3594,38729,2116314
192,6,2.5008161818530215,3347,5650,2.0,0,0,4,7,1915,-1,1971,1976,98118,47.6093366942142,-122.27759103356726,1708,4957,544442
325,4,2.4952434403572825,1883,1576,3.5,0,0,3,8,1487,736,1988,1,98103,47.65509492979661,-122.39610880609854,1486,-109,569458
172,2,2.243896383616665,1140,5086,1.0,0,0,3,7,1040,747,2002,0,98030,47.39256842685989,-122.1844272138797,1131,5211,279609
90,3,2.5079674613244656,2151,15056,1.0,0,0,3,7,2324,-1,1984,1,98042,47.476931792624875,-122.10372633707098,1929,8026,424594
217,3,0.996447121896212,999,14164,1.0,0,0,3,7,1218,1127,1950,0,98125,47.7398090022544,-122.27329943930626,1463,6199,260707
257,4,2.4978994199751785,3062,8933,2.0,1,4,3,11,4186,6,2002,1,98166,47.51142642464974,-122.39612902652111,3373,16488,1535170
379,2,1.9876523786763973,857,628,1.5,0,0,3,7,1247,-3,1900,1999,98107,47.61888489253864,-122.38675212692438,1312,781,604302
195,3,1.0017929332813214,974,2170,1.0,0,0,3,7,864,163,1954,1,98126,47.56207719787671,-122.35790274659217,1210,2116,198191
14,4,3.277181805159249,2743,37536,2.0,0,2,3,8,2786,-1,1985,0,98045,47.51220612862713,-121.77109758804815,2217,31107,622066
195,3,2.4930660581403075,2360,6251,1.0,0,0,3,7,2107,686,1977,0,98052,47.68085622616517,-122.16898812023682,2119,9818,534138
82,4,2.001198788926045,1950,6223,1.0,0,0,5,7,1143,852,1958,1996,98118,47.474750348984,-122.28238576899747,1534,6023,294410
234,3,2.8557780202255265,2098,1599,2.0,0,0,4,8,1376,836,1988,0,98122,47.58165857572214,-122.2751707639453,1931,3275,582466
360,3,2.5080820332821934,2514,8822,1.0,0,4,5,8,1601,1830,1944,0,98105,47.70189732624695,-122.30066600247251,2382,8249,1303628
154,3,2.491806025169303,3074,21068,1.0,1,4,5,9,1535,2233,1967,0,98155,47.660424908374324,-122.30606973570754,2839,15320,1748998
351,3,2.4987028023066995,1788,5193,1.0,0,0,3,7,1216,879,1985,0,98034,47.68280601409421,-122.02070322111214,1542,7841,386833
180,4,1.4777683591625244,2163,9071,1.0,0,0,3,7,1643,-1,1950,0,98155,47.75782548362321,-122.2490814449347,2738,8922,371737
144,6,2.508581470730901,2409,7773,1.0,0,0,4,7,841,1688,1968,0,98027,47.38512978123493,-122.01564985953256,2525,8154,359941
205,3,2.0021697245677643,1451,1493,1.5,0,0,4,7,1498,780,1930,1,98199,47.67112195367414,-122.44088607398376,1776,271,1078131
41,4,2.8060619615752,2565,4240,1.5,0,0,3,7,1466,2,1987,0,98103,47.69848978195291,-122.32092884736298,1431,4629,662776
26,5,4.197537863928437,7025,17157,2.0,1,4,3,11,4397,2,1986,1,98117,47.70126284977813,-122.03602307854443,2663,49321,2683750
66,4,2.490882438066781,2578,110021,2.0,0,0,4,9,2406,1,1994,1,98005,47.710381695214664,-122.1393738187395,3520,43850,752502
229,3,1.0022816307370799,1088,6680,1.0,0,0,3,6,865,-1,1926,0,98118,47.35575096966961,-122.30960738799264,1328,4824,253303
118,4,2.502326468856665,2138,3011,2.0,0,0,3,7,1392,2,2008,0,98108,47.6296765796931,-122.02427284968849,1550,2837,443170
183,3,2.496405705571529,1635,4666,3.5,0,0,3,8,1648,947,1999,1,98103,47.59851246699042,-122.3626279243537,1496,2649,553812
73,9,4.658910363276966,5223,2967,2.5,0,0,3,7,3233,1118,1936,2004,98115,47.647187381739236,-122.31597920080166,1791,1956,1940276
202,3,2.49039764883089,1864,11071,2.0,0,0,3,7,1834,-4,1993,1,98045,47.41336069498895,-121.64374380884956,1209,9610,455439
47,3,2.490976021372684,2446,6219,2.0,0,0,3,8,3448,-1,1990,1,98058,47.48447704634409,-122.11894200732029,2414,34470,608016
17,4,2.7722328859171608,2618,54386,1.0,0,2,4,8,1736,964,1976,0,98166,47.31424760820981,-122.34610488173055,2868,19155,535762
72,4,2.8805084835847428,1412,3122,1.0,0,0,4,7,2058,0,1950,1,98125,47.72114258234549,-122.26989297327266,1698,4856,399730
188,3,0.9929032405884475,1458,4806,3.0,0,0,3,7,813,3,2011,0,98103,47.74372426923542,-122.32482970066748,1324,5412,425798
358,3,1.0009499830437543,1381,11855,1.5,0,0,4,7,2012,-3,1970,0,98008,47.452971627484175,-122.05303570690229,1741,10468,495927
140,3,0.9860715092095762,1091,7620,1.0,0,0,3,6,1736,-1,1957,1,98106,47.5339083724244,-122.21249332893261,1384,6636,249853
39,4,2.835723630297796,3964,5290,2.0,0,0,3,9,2464,4,1990,0,98102,47.662242065292055,-122.32670924574431,2252,4639,2114037
325,4,3.3948289607821955,3765,46123,1.5,0,0,3,11,3993,902,2012,0,98133,47.6917287358647,-122.27036072495183,2831,40273,608247
100,4,0.9937583568867898,1597,5972,1.0,0,0,3,6,1362,-1,1949,-1,98146,47.36803643813394,-122.3303220584684,1478,3861,252668
105,4,2.4930558877220172,2588,20751,1.0,1,4,4,8,1802,923,1960,1999,98198,47.52114315119212,-122.38603637361955,2584,10351,1332541
26,3,1.7486714379991062,1390,9461,1.0,0,0,4,6,1193,573,1943,0,98106,47.52019823833525,-122.35221655962725,1389,7593,239422
285,5,2.251791688994918,2179,4977,2.0,0,0,5,8,1645,165,2003,1,98199,47.57138230528469,-122.3830584681246,1991,3065,449529
215,3,0.9888527879455246,1995,8930,1.5,0,0,3,7,1322,0,1955,0,98168,47.50292884912181,-122.30086495420626,1635,6944,293915
340,3,2.500455854735767,1464,-1418,3.0,0,0,3,8,1593,1,2012,0,98117,47.689772330310426,-122.38018754052702,975,-191,458593
331,3,2.9209999655453363,2402,2646,1.0,0,0,3,7,862,1002,1954,0,98115,47.731599501424235,-122.26055738571267,1675,3836,771696
118,3,2.8296252666077404,1459,-247,3.0,0,0,3,7,1219,506,2009,1,98103,47.62830150788242,-122.34316381712831,1010,-137,800255
360,2,0.9855533909181395,839,7360,1.0,0,0,3,6,920,-2,1934,0,98168,47.47383734085493,-122.28342279239561,1017,6387,184454
24,3,2.2449868962888178,2007,4597,2.0,0,0,3,8,1783,5,2014,0,98029,47.593882089267105,-121.9689738345954,1578,5270,494299
125,2,1.0089603543615862,1113,6512,1.0,0,0,3,6,845,0,1937,0,98178,47.53169146009897,-122.26484173405034,969,3057,101183
188,4,2.497326707912304,2424,11670,2.0,0,0,3,7,2242,1,1989,0,98133,47.27773833805715,-121.89893298786883,1474,9802,562518
372,3,2.4970103870005396,3099,8097,1.5,0,3,4,9,1471,1011,1942,2019,98117,47.678005253369605,-122.38328474651519,2376,8669,921026
177,2,0.9916876155365286,700,57238,1.5,1,3,3,6,1854,-8,1953,0,98070,47.374891696411346,-122.95113274309985,2186,243459,266854
12,3,2.4952930709446104,1895,5202,1.0,0,0,3,7,1769,-3,1992,0,98038,47.658250666241486,-122.04607774269641,1930,3999,295254
368,4,2.4894204132110236,2124,1184,3.0,0,0,3,8,1493,2,2014,0,98117,47.67667923702816,-122.3734965192479,2564,2415,584195
152,3,2.499181179172903,2508,6983,2.0,0,0,3,9,1668,2,2002,0,98053,47.694563584531195,-122.35737230670175,1234,4786,604131
91,3,0.9867049146988699,792,269416,1.0,1,3,3,5,1298,-6,1951,0,98070,47.37417142049406,-122.85028019252034,865,276141,206136
312,4,2.8020276940961835,1984,4392,1.5,0,0,3,9,1874,0,1909,0,98122,47.71986024707799,-122.26772289769924,2182,5823,875391
329,2,1.0108958024303987,1458,6568,1.0,0,0,4,6,875,520,1925,1,98116,47.572796277152314,-122.40275846999288,1406,3088,618354
76,4,4.145595769863867,3586,5215,2.0,0,2,3,8,3008,817,2002,0,98065,47.52305171161579,-121.77119813784603,3493,4486,1028751
83,4,2.4944217007720573,3349,91439,2.0,0,3,3,9,3266,2,1981,1,98052,47.51922349784371,-122.0498602026615,3536,31140,615163
259,3,2.4961785202081277,1491,408,1.5,0,2,3,7,1526,0,1944,0,98144,47.69824316465557,-122.2951535083476,1748,1914,413731
38,3,2.0030229673644806,1094,7524,1.0,0,0,3,6,705,595,1965,1,98108,47.55091105799136,-122.33942382790599,1633,3685,482180
354,5,4.127411050899299,5325,11317,2.0,0,2,3,11,6023,2097,1968,1,98077,47.676489545529755,-122.26345704567672,3119,7850,3165185
171,3,1.0063402731934001,1180,15812,1.0,0,0,4,7,812,1,1970,0,98004,47.63324578283164,-122.16216679428935,1381,17322,311415
319,4,3.421730774363788,2754,2690,2.0,0,0,3,10,5017,2,1997,0,98033,47.685078300229314,-122.18813018614468,2245,3342,977846
61,5,4.37336667953228,4332,42001,1.5,0,0,4,13,4893,1851,1896,0,98112,47.64371735600759,-121.80167898627869,3561,27907,2951231
61,4,4.140396883760249,5919,90046,2.0,0,3,3,11,5016,1104,2003,1,98045,47.48990418852457,-122.0287084407247,3252,221948,884367
137,2,0.9802481972494607,952,13351,1.0,1,3,3,7,862,132,1942,1991,98070,47.65799421382944,-122.56304951991696,1119,8403,551819
240,5,6.091773616905405,8589,46555,1.0,0,2,5,13,8869,2615,1973,2008,98004,47.633954308171354,-122.23572124027397,5201,22734,3857086
167,2,1.000851395954624,1772,32537,2.0,1,4,3,8,2110,951,1923,1984,98166,47.43297078914281,-122.4023449085587,2596,9628,1962436
93,2,0.9924601055438041,1092,39955,1.0,0,0,3,6,718,-2,1914,0,98027,47.40301673428751,-122.01573953230277,1399,25771,355256
153,2,0.9966358966228244,1459,17985,1.0,0,0,4,6,856,869,1975,0,98001,47.41065960264571,-122.30227127922353,1658,20279,280084
230,4,2.481754901845357,2767,17744,2.0,0,0,3,8,3629,413,2004,1985,98072,47.756464927795655,-122.19247780184233,2591,38847,512318
361,2,2.4944786161190975,1979,4416,3.0,1,4,3,8,1578,2,2000,0,98118,47.58731894905082,-122.33231857258399,2414,5640,1695417
160,4,2.500491821699866,2334,3065,2.0,0,0,3,7,1776,-4,1996,0,98126,47.554112833312445,-122.36963824986368,1470,5838,320807
28,3,2.495152942956536,1514,5207,1.0,0,0,5,6,1631,2,1957,0,98056,47.37290093065784,-122.20463500032399,2947,6530,237012
304,3,1.0023600426072916,708,12494,1.0,0,0,1,5,532,-3,1922,1,98058,47.54690969620228,-121.98762315970757,1897,12508,202426
49,2,1.0142868280631196,1191,11072,1.0,0,0,4,6,1275,646,1974,0,98027,47.56393116697182,-121.99782782846965,2561,8015,317664
