longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.01112652157248,37.24452867205448,22,3099,909,1152,592,3.0190562358258224,176903,4
-118.33606112050107,33.84702120136698,40,2289,346,690,306,11.578581619635829,513283,4
-122.61640118141278,37.95958580534357,50,2461,746,1338,426,3.1322987814886774,124820,3
-119.71056291829193,38.25984752144528,20,10063,2245,8269,3154,3.294271214368899,124308,1
-117.98876602121872,34.37730337560457,20,2894,429,793,294,5.219577243539536,179660,0
-122.28110334267011,37.77412492793605,51,2425,448,1263,546,3.2691061200319127,345875,3
-121.00357387636923,38.7952765207336,17,1126,252,410,303,5.875184585858903,114930,1
-120.73539681889994,41.363754695332574,15,2202,315,311,297,3.7106469767736843,184739,1
-117.03224946579279,32.92538511036224,26,2986,810,2165,1144,2.7432458013674412,160447,4
-119.75184531815857,37.02489955590265,25,1465,397,829,295,3.334221457050165,138521,1
-116.83137116285963,33.96034830789626,29,1700,455,625,361,2.2569007886151202,90707,1
-122.52889361960806,38.852951579308524,51,2682,750,1385,563,2.4633465395072416,139030,3
-121.6716553780735,37.98475362117082,42,2432,290,1032,367,6.473177413473509,326507,1
-120.54767051567559,37.65114840687307,17,2633,552,1557,643,2.609127195878671,173653,3
-122.07527264408388,37.43245146437576,28,2507,251,754,326,6.621614485184067,353516,3
-118.35378034619512,34.00992179277139,48,1547,284,390,208,2.795380035109477,236575,0
-118.25428659800436,33.99051272189089,38,1820,470,1220,483,3.322246572369617,203665,0
-118.55791299529523,34.346784743742354,44,1091,300,839,257,4.031926210390065,207681,0
-117.32984136921274,32.91118640790587,8,1508,298,592,361,3.2357633792078317,147328,4
-118.09995075646565,33.67257739686617,17,1990,542,1341,441,4.76730764727123,165584,0
-117.06458864829943,33.79604245908536,12,12182,2554,5891,2197,3.0465504844600253,198446,4
-117.19149553648415,32.87327299184529,27,1674,712,2172,478,2.6575976052026453,140672,4
-122.03501685776985,37.92693173676715,32,2396,400,1186,444,5.171703003504726,193892,3
-117.95926748191489,33.435720742498255,45,2380,667,1491,568,3.045720893577152,111798,0
-119.2573257627162,35.2849498506611,15,1794,426,823,454,1.7397849502695077,118792,1
-122.42987847404068,37.84295336804446,39,938,291,1204,192,1.9493239912212665,146929,3
-116.85203792225725,33.99805502780684,12,20188,3748,9491,3428,3.3666565764602314,173836,0
-122.35126556448206,37.813257326289396,52,1519,312,836,711,2.4959718477107735,107046,3
