ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
3222,48,10,135,93007,3,2.040155545284623,2,1,1,0,0,1,0
4223,60,22,162,89973,1,1.7919047613101613,2,0,1,1,0,1,0
759,37,6,82,91152,3,2.6090536704147556,2,-1,0,0,0,0,0
4775,54,36,43,96024,4,0.1984118658823658,2,148,0,1,0,1,0
3593,65,37,40,94239,3,0.7878055205856814,2,104,0,1,0,1,1
4015,26,0,22,91340,2,0.09539125249128005,1,0,0,1,1,1,1
3975,35,5,120,92619,4,0.9319820661585042,1,1,0,0,0,0,1
2424,34,13,85,91272,2,0.9638317409978975,1,0,0,0,0,1,0
3422,52,31,34,90161,1,1.7069349028799734,3,149,0,0,0,0,0
419,44,15,66,94006,3,-0.025346575719187636,1,-1,0,0,0,1,1
3363,54,18,10,90470,2,0.605855839999399,1,0,0,0,0,1,0
1063,28,3,149,92760,4,2.3201927264780524,2,-1,1,1,1,0,1
2729,62,34,50,90259,4,1.419454228559903,2,0,0,0,0,0,0
1754,54,16,31,90119,2,2.1461446275723834,3,0,0,0,0,1,0
3839,61,39,34,91228,1,2.0126291914948733,2,1,0,0,0,1,1
1688,40,8,32,95896,3,0.24779834848744528,1,170,0,1,0,0,1
4739,30,4,63,95897,1,2.271128829277383,3,-1,0,0,0,1,1
3245,62,37,42,94745,4,2.5908281627697303,2,0,0,1,0,1,0
1647,54,31,117,91403,2,7.582889301654971,1,139,0,1,0,1,0
3241,54,15,119,93954,1,5.526962877779331,2,1,0,1,0,0,0
1580,36,31,126,90071,2,0.7191656288612654,3,1,0,1,0,0,1
4375,54,21,24,95811,2,0.9233475951230861,1,154,0,0,0,0,1
523,61,8,137,92839,3,2.975380926933147,2,0,1,1,1,0,0
4997,33,0,155,94113,1,1.9982527987296907,1,0,0,0,0,0,1
1892,41,22,52,93987,3,0.2564296088896989,2,102,0,1,0,0,0
