index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
254967,5,1449,5,2,0,1,0,0,23.809314298939302,28,45558
57992,3,1000,5,4,0,0,2,1,6.756735475621905,8,6341
132673,5,1449,4,2,0,2,2,1,23.142802330256874,28,11446
127037,3,1108,4,0,0,2,3,1,7.785172725379107,37,5064
238146,1,810,5,5,0,1,1,0,20.056884819285937,20,53195
32606,1,850,5,5,0,4,0,1,19.099893993533964,36,6512
20633,3,1318,2,2,2,5,4,1,1.4971083051783298,47,3374
49946,1,815,5,0,0,4,2,1,4.95036075268052,36,30236
24086,0,1085,2,0,0,4,0,1,12.564499298065336,36,2464
66741,2,1459,5,0,0,5,5,1,5.858032210139784,12,12787
279498,5,1515,1,5,0,5,5,0,6.2744253691154315,6,68314
116217,1,862,0,2,0,0,4,1,17.387475778929637,37,8790
231201,5,315,2,1,0,2,4,0,7.247464498758548,37,49945
177141,5,1515,3,5,0,5,0,1,11.838122321340927,33,6013
148627,5,1449,4,2,1,3,0,0,16.50471935923208,6,87103
104635,2,280,0,5,0,5,4,1,19.06511776704777,11,6461
169064,3,1378,3,5,0,5,2,1,4.891158123353957,45,3775
191545,1,861,3,0,2,3,1,1,1.5058424189258361,21,5657
81308,1,587,5,1,0,0,2,1,25.14061568290541,35,6481
132394,0,535,4,1,1,1,1,1,8.056825997213918,12,6837
220019,5,1477,5,4,0,5,3,0,9.953676077414551,26,50179
216091,5,1519,2,2,2,5,0,0,3.000023150859689,3,45489
51853,3,1051,5,5,0,4,0,1,10.726685960787046,26,3471
193137,1,722,1,1,1,2,4,1,10.104054530030279,4,9664
52559,3,278,5,1,0,4,4,1,9.137282456459294,11,7152
154256,1,868,3,0,0,4,5,1,20.325884203220035,30,6424
10338,3,1018,2,2,2,5,0,1,1.8700286578208372,36,3213
212957,5,1503,5,1,0,0,1,0,26.220785535232565,26,50442
25915,5,1559,2,4,1,2,4,1,7.586422992782068,7,14279
239421,5,1524,5,0,0,5,1,0,8.332928289707946,30,49605
92361,2,189,0,0,0,0,5,1,8.175756436292072,30,2532
22877,2,969,2,2,0,1,4,1,23.143992973963904,48,6668
258845,1,840,4,1,0,5,0,0,25.970880567759274,9,54978
295919,5,1488,1,2,0,2,3,0,13.630095390539047,9,53870
97963,1,1475,0,2,0,0,4,1,6.927048594963094,45,11788
23264,0,704,2,0,0,5,0,1,7.630696074530327,46,4144
148519,3,1214,3,2,2,3,0,1,1.8926502963768448,24,3161
254301,1,443,5,1,1,5,2,0,10.464158826724155,16,56923
2195,4,612,2,5,2,4,5,1,3.146807934471025,25,3340
183019,4,989,3,2,0,2,4,1,24.184611685916114,42,7967
78190,1,810,5,2,0,4,4,1,18.03083052555469,26,48493
122106,3,757,0,2,0,2,2,1,5.637678831148261,45,6097
271166,5,1444,0,5,0,0,3,0,23.950418565721794,6,54219
201839,1,838,5,2,0,4,1,0,14.714056279754324,12,52256
283960,1,810,4,2,0,2,3,0,19.229111688673072,24,47884
57910,1,724,5,0,0,0,2,1,31.62696686217038,43,13353
7031,1,766,2,2,0,5,0,0,26.135451577278875,34,6176
90774,0,1215,0,5,2,5,2,1,1.4806682261881234,39,3427
129724,3,1191,0,2,0,5,2,1,4.858740125864426,33,4429
27684,0,768,2,0,0,2,4,1,11.871901198543247,44,4325
12125,3,1153,2,2,0,5,4,1,6.781016818575079,47,6745
177730,3,62,3,1,0,2,4,1,9.886703372711168,26,4444
150542,5,1445,4,1,0,5,2,1,11.750862469005687,22,7708
5335,4,59,2,1,0,4,5,1,17.68335259861484,5,13813
127062,3,273,0,2,2,5,5,1,1.8382833636073383,5,5960
109821,3,568,0,1,0,0,3,1,5.5404391723016175,10,8709
181220,1,870,2,1,0,2,1,0,13.868071157334212,3,54699
128898,4,850,0,4,0,0,2,1,14.899303079571833,12,5320
26754,5,1480,5,5,0,2,4,1,11.532736739183788,45,7564
263794,5,629,4,0,0,5,5,0,8.323810475549713,30,60776
289858,1,816,1,0,0,5,5,0,8.449930045682406,42,51947
167196,3,1518,3,4,0,0,1,1,6.067709375666205,31,7259
248931,5,1518,5,4,0,5,0,0,10.250055400450606,3,61165
242497,2,1554,5,2,0,4,0,1,15.503434634648844,28,5155
16564,3,766,2,0,0,2,4,1,7.120632886422538,23,5830
175858,3,27,1,4,2,2,5,1,2.0189535816901145,2,7339
20815,3,1472,2,4,0,2,4,1,5.850348783432366,44,5068
18433,3,1226,2,1,1,2,4,1,7.013886274457121,39,7107
233546,5,1542,2,2,0,1,3,0,15.964465284174944,47,50197
127431,1,958,3,0,0,5,5,1,25.261053193247758,49,7785
252329,5,846,5,1,0,5,0,0,13.339850003056036,3,55732
33118,0,1353,2,0,0,5,1,1,10.578987830944717,18,3746
105158,5,1503,0,2,0,5,3,1,26.87426512440962,49,2925
290151,1,1513,0,5,0,2,2,0,22.163747065509423,31,50685
98644,5,1465,5,0,0,5,5,1,14.323806885629319,25,7307
27347,3,1439,2,0,0,2,1,1,7.803860301523419,15,3598
158733,1,58,0,1,2,4,2,1,2.708173197115009,39,4559
238644,5,879,5,2,0,4,2,0,18.012324994217405,48,60691
5256,2,1091,2,2,2,5,0,1,1.3290513630272487,33,4430
53443,2,818,5,5,2,4,0,1,2.4005168096513554,44,4906
56453,0,1163,5,5,0,5,0,1,11.178174433166832,26,2928
38155,5,1399,5,0,0,5,4,1,6.284728512055246,18,7297
249115,1,862,0,5,0,4,5,0,20.370481230078987,30,25212
20077,3,1225,2,4,0,5,4,1,5.4795322472199,45,11045
203543,5,859,3,2,2,5,1,1,1.9475040161190138,22,5029
129077,5,1501,0,1,1,1,4,1,12.303441067259948,47,66204
78178,5,1556,5,5,0,2,1,1,10.421091685221633,29,5829
24756,0,1536,2,2,2,3,4,1,1.8228028482838938,44,4821
126228,3,1458,4,2,0,2,0,1,5.227987544843891,29,4378
67619,5,1484,5,1,1,4,4,1,16.95916883485129,8,14956
97305,2,1026,0,4,0,3,2,1,8.302460715804104,45,6579
291229,5,1485,1,4,0,2,0,0,25.107230092141826,31,47698
100595,5,1466,0,1,1,2,1,1,11.046132732931301,18,6663
150844,0,1135,3,2,0,5,4,1,8.750632518323327,44,4295
6431,3,987,2,2,1,5,4,1,6.840063212143016,26,3771
34709,0,1236,0,0,1,5,1,1,14.344317080261042,33,3083
144958,3,716,1,4,0,5,3,1,5.668728450573351,30,4569
273569,5,1459,4,0,0,2,0,0,22.525666115989722,21,56282
132674,2,905,3,1,0,1,4,1,8.429713616268586,18,5491
94533,5,349,0,4,0,2,5,1,22.367656487825382,25,7608
252602,5,1511,4,4,0,4,5,0,13.240902137613354,30,34976
253042,5,717,4,1,0,5,5,0,25.37826807340634,41,58834
201819,5,1488,1,2,0,5,3,1,22.62969392314998,12,5733
288717,1,1522,3,4,0,2,0,0,5.221425931239501,25,40243
144164,3,113,3,0,0,2,0,1,5.6201691048549245,49,3993
110946,1,1037,0,1,0,4,1,1,26.207039680986124,17,6307
61624,0,578,5,5,1,1,4,1,19.93057269370724,7,11035
65616,3,1370,5,4,0,0,4,1,4.733678416771879,9,5867
134190,1,812,2,1,0,5,5,0,15.032498584470297,27,45228
8711,5,1091,2,2,2,5,5,1,2.3127048066838904,6,5966
1961,3,444,2,2,2,5,0,1,1.2243345470242524,15,3004
126746,2,436,4,1,0,5,5,1,11.855662045053851,25,7077
238796,5,1499,0,2,0,2,1,0,22.01433192235161,4,59130
258876,1,846,4,4,0,5,5,0,9.658079646719221,2,57042
227571,5,1444,0,1,2,1,5,0,2.0327614288899047,12,38953
192205,5,1544,3,5,0,1,1,1,15.038754674051608,18,5863
100564,0,1214,0,1,0,0,4,1,8.07100857222355,25,3888
6903,2,197,2,0,0,4,5,1,9.832330232485694,31,5168
163477,5,1460,2,0,0,5,5,0,8.264259412637664,42,59942
144009,2,959,4,1,0,5,3,1,13.946418920052187,39,3743
97268,5,1107,0,0,0,5,1,1,26.838060443617742,20,6935
18352,5,1539,2,0,1,5,4,1,11.442455859685573,26,12771
248142,5,1556,5,0,0,2,0,0,10.663766906839744,37,47834
90828,3,1059,5,2,2,4,4,1,2.1121007705020265,10,4938
186862,1,1002,1,4,0,5,4,1,26.24922633120336,43,4590
27586,3,334,2,5,0,5,4,1,5.960178385245447,39,5431
208905,5,1495,2,1,2,4,0,0,2.7091049586476954,6,39308
251635,1,870,0,4,0,5,3,0,16.648297636053794,11,55511
134708,5,293,0,2,0,2,5,1,21.716910242576237,47,5378
65497,2,510,5,5,2,5,0,1,2.08766570576758,5,9225
159387,1,840,4,1,0,5,5,1,7.217893089163125,26,6250
190023,1,595,1,1,0,2,0,1,9.126870943527859,14,8318
189908,3,158,1,0,0,5,2,1,9.282244887864033,27,3399
217844,5,1556,2,5,0,2,0,0,20.54136615866633,27,47315
144570,4,1390,4,4,0,5,1,1,27.59660155635245,47,5669
121455,5,1444,4,2,0,4,5,1,17.405238250231736,15,20376
13600,5,162,2,4,0,5,5,1,10.33426260657019,17,12144
265446,5,997,3,0,0,5,5,0,14.89105482335031,29,23365
159942,2,1525,3,2,0,5,0,1,5.33773102962212,31,3883
145599,3,726,3,4,0,2,2,1,5.6082043283228264,9,11738
196573,1,1179,1,2,0,5,5,1,26.646717853148566,38,5108
154209,3,896,3,0,0,0,5,1,7.763682327946253,30,3310
283652,5,756,3,1,0,2,2,0,12.089858203573868,10,57646
134344,4,1463,4,1,0,2,2,1,12.201566689291424,28,7299
29335,1,724,2,2,0,0,4,1,19.720285643670355,9,12757
86377,5,1465,0,1,0,2,5,1,4.739776915302825,10,11173
32703,2,1412,2,0,0,2,4,1,5.626254602956509,32,6916
151373,1,722,1,4,2,2,5,1,2.348718500759456,3,22145
21761,2,969,2,3,1,1,4,1,2.9659408548126245,12,8277
63932,0,298,5,2,2,4,0,1,2.140403639422005,35,3393
161681,5,324,3,0,0,2,4,1,8.669587413445933,45,7541
186690,3,1330,3,1,2,4,0,1,1.9518409306117157,28,4540
276170,5,1515,3,1,0,0,1,0,6.89225448795632,31,44613
179706,1,1316,1,1,0,5,4,1,16.811052083783164,48,5897
37530,5,715,2,4,0,0,0,1,18.00027794828626,25,7780
233411,1,355,2,5,2,1,0,0,1.141471518942779,4,24366
226926,5,1554,2,2,0,4,1,0,17.612775245619694,39,40608
248457,5,1471,4,1,0,5,0,0,10.350326004601861,27,51226
111050,1,1349,0,1,0,5,5,1,5.952587143400776,48,4900
106816,3,640,4,2,0,5,2,1,6.479302565693315,48,5219
46302,2,1167,5,1,1,4,4,1,16.5366445078249,20,13624
310816,5,1518,3,4,0,5,2,0,11.630891643558906,23,40138
109325,4,584,4,2,2,5,5,1,2.646346461881389,33,1640
151215,3,1442,4,4,0,5,0,1,8.165645901010937,25,10066
36660,5,764,2,4,0,4,3,1,12.918251013763548,20,11418
111723,2,1428,5,0,1,4,4,1,16.72978724609029,12,14447
89042,1,722,5,1,1,2,4,1,10.769033543811481,9,6721
76428,2,296,5,1,0,5,2,1,11.292738438700573,10,8632
309528,5,1520,3,5,0,5,0,0,10.075644695575626,21,51114
32573,0,281,5,1,0,4,1,1,11.866789595807,21,6302
139684,1,378,4,4,0,4,1,1,19.826544623543388,36,15333
205135,5,1146,1,0,0,5,5,1,24.755666687899048,44,6996
169977,1,845,4,0,0,4,1,1,25.332737452593754,9,6719
55235,3,1505,5,5,2,3,2,1,2.1664358915143054,28,2855
96130,1,568,0,0,0,5,3,1,23.971814281817153,10,8406
284698,1,760,1,5,0,5,5,0,11.620594423347303,20,46050
226899,1,1541,2,0,0,2,1,0,7.561899681191347,31,53555
71566,5,1439,5,4,1,5,3,1,10.970947949761065,31,13518
93941,3,1493,0,4,0,0,5,1,8.395937302050212,25,6562
199272,5,760,1,5,1,2,0,1,30.4782360890555,26,10291
141104,3,1113,4,2,0,1,2,1,4.927023454209812,45,6434
133789,5,1496,0,2,0,4,3,1,14.59466702903805,30,5330
144652,5,1550,4,4,0,5,3,1,23.911028639653747,18,6262
62623,2,1232,5,2,2,5,2,1,1.5148831362304964,13,5450
295675,5,1444,1,0,0,2,2,0,20.57401669977807,29,48775
197099,5,1477,1,5,0,3,0,1,9.899968138385011,22,3152
96465,5,1465,0,1,0,2,5,1,13.743591818156759,48,5588
206754,1,879,2,5,0,1,0,0,12.886924925829339,7,52707
99218,0,121,0,1,0,5,5,1,12.041769856350491,36,4947
301250,5,1444,4,5,0,4,0,0,12.997398788366295,49,62640
115905,2,1534,0,1,0,4,4,1,16.17604462920851,45,6922
66575,3,239,5,2,2,5,1,1,26.84386533549635,32,3205
179309,3,409,1,1,2,0,4,1,1.9414136169737524,44,3248
60515,3,387,0,0,0,0,3,1,9.239072467648874,30,4274
9638,2,127,2,2,2,3,0,1,2.5751512187499976,28,5770
148874,1,1449,4,2,0,5,0,1,24.99141268828472,6,13284
98080,2,930,0,4,0,5,2,1,11.584081122556016,46,5637
173815,3,909,1,2,0,1,4,1,7.128180944945676,47,4675
73641,0,1218,2,0,1,2,4,1,10.291423060962313,17,10257
189168,0,760,1,5,0,3,2,1,14.564381988632807,18,3674
219422,5,843,1,4,0,5,0,1,8.880100458637287,39,3678
141355,4,651,4,4,2,2,2,1,3.1535120867882225,21,3089
204713,1,776,1,1,0,4,2,1,24.143068957960807,5,2491
9014,2,1103,2,0,0,1,0,1,4.954933732979372,37,4653
242029,5,1556,2,5,0,1,2,0,9.806455278443824,27,27439
139659,4,357,4,2,2,5,2,1,1.8260988521249466,16,5101
225163,5,1536,2,1,0,0,5,0,18.094962944751508,9,57338
133547,2,939,0,2,0,1,5,1,7.945739813211198,22,3171
97813,3,1204,0,3,2,4,5,1,2.083868226003678,46,2839
75751,2,745,5,2,0,2,3,1,21.289368651106727,35,6137
213880,5,1485,3,4,0,5,4,0,14.513740527696047,35,53051
113732,5,216,4,0,0,5,4,1,7.025241558575867,4,8164
183654,5,1437,2,0,1,2,1,1,9.288484865508755,24,18323
204874,5,1517,3,1,0,2,0,0,11.734691675372707,3,13242
128103,2,1422,0,1,2,2,5,1,2.2997413595971707,40,6309
292490,5,1508,3,1,0,1,1,0,14.739679745476172,25,52006
22331,3,302,2,1,2,4,4,1,2.7405622152633837,8,5527
11189,1,762,2,0,0,5,5,1,7.799889487579427,36,6026
90523,0,1317,0,1,1,3,2,1,10.640586610036449,41,4595
169860,3,1425,3,1,2,2,2,1,1.9303765753886521,2,3665
79606,5,1521,5,4,1,3,1,1,13.649960747010272,29,10638
87643,1,850,0,0,0,4,3,1,21.953775842613148,43,7513
189270,4,781,1,4,0,4,5,1,23.583714783367927,3,11278
291423,1,760,1,2,0,4,4,0,21.321878707443435,6,55922
269633,4,1483,3,1,0,2,2,1,10.917491335279271,33,6173
9207,2,1026,2,0,0,5,4,1,9.126390311077225,36,5433
175472,1,791,2,4,0,2,0,0,7.28234289236278,26,50815
245160,5,302,2,4,0,2,0,0,11.266426713915104,45,50638
209646,5,1553,5,5,0,2,1,0,21.80278750489938,6,55298
98287,1,747,0,0,2,2,5,1,2.447179462155985,6,10313
173556,1,746,3,2,0,5,0,1,27.032454428178852,48,4577
268441,5,1467,0,4,0,2,5,0,26.559168204331012,45,55436
292853,5,1492,1,5,0,0,4,0,19.09829359408853,23,52208
217561,5,1551,2,1,0,0,0,0,15.565160008772803,25,54041
257556,1,705,4,4,0,5,2,0,9.640366899495621,30,55836
9790,0,759,2,0,2,0,5,1,2.7783132696898436,25,2564
74379,5,1518,4,4,0,0,0,1,7.153260447374284,36,7024
123578,3,1216,4,0,0,5,4,1,5.604945357053317,39,5029
284444,5,1501,0,4,1,2,4,0,26.842132409978134,29,85583
9725,0,158,2,0,0,2,5,1,9.75219488376664,19,5671
186519,3,1481,1,0,0,5,2,1,7.964305739661472,30,5462
43598,1,1140,2,2,1,2,4,1,19.423760780017062,10,12992
-2613,0,1419,2,0,2,2,0,1,1.569842494721164,24,4926
15957,4,117,5,4,0,5,0,1,13.389252222769807,12,8332
156647,1,96,4,0,0,5,5,1,5.5291897076422645,48,5895
253234,5,1454,3,4,2,2,0,0,1.8013928960021999,9,43259
