index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
859,0,1211,2,2,0,1,5,1,12.25,6,8869
32357,1,766,2,2,2,2,3,1,2.08,29,2518
35608,1,839,2,5,0,5,1,1,25.08,3,20173
36321,3,139,2,4,0,2,1,1,8.92,10,7950
17163,2,1013,2,1,0,2,0,1,8.17,36,4020
37504,3,54,2,0,0,5,1,1,8.25,17,5918
25167,1,881,2,2,0,0,4,1,20.75,30,4559
38357,4,1420,2,4,0,2,1,1,6.17,22,4149
8468,2,950,2,5,0,1,5,1,11.25,42,5806
30906,1,729,2,2,0,5,3,1,27.08,19,5232
1169,3,32,2,1,0,4,5,1,4.83,8,8588
25908,1,791,2,2,0,0,4,1,17.17,34,5276
46942,5,1476,5,1,0,0,2,1,6.75,22,4909
7104,3,32,2,1,0,4,5,1,4.83,36,3553
37231,3,213,2,0,0,2,1,1,7.42,15,6387
24542,3,144,2,4,2,4,4,1,2.17,26,4380
25605,5,1552,2,2,0,2,4,1,24.92,32,7221
20291,3,610,2,0,2,2,4,1,2.17,2,6585
39994,5,1430,2,0,1,5,1,1,33.75,31,9206
25665,1,766,2,2,0,4,4,1,14.83,33,2482
47774,2,1090,5,0,2,0,2,1,2.08,26,2339
21837,2,1069,2,1,0,2,4,1,10.5,12,5954
26468,1,713,2,1,0,0,4,1,10.0,37,4874
10005,3,121,2,1,2,4,0,1,2.67,1,7425
13038,1,859,2,2,0,2,0,1,22.5,17,4545
32666,5,1464,2,2,0,4,3,1,13.25,31,5761
46081,2,1003,5,4,2,0,2,1,2.25,18,2339
36221,3,621,2,1,0,2,1,1,11.92,9,7950
38158,4,1424,2,2,0,0,1,1,19.83,21,4149
40191,3,108,2,0,0,2,1,1,6.75,32,4729
47060,1,814,5,4,0,5,2,1,8.92,22,5014
21274,5,1543,2,0,0,2,4,1,5.58,8,13830
39338,1,715,2,4,2,0,1,1,2.83,28,2658
43168,1,806,5,4,0,2,2,1,9.92,2,12348
43021,1,810,2,1,0,2,1,1,10.83,49,5623
6578,5,1472,2,2,0,5,5,1,7.33,33,6296
18473,0,1225,2,0,0,3,0,1,12.0,42,4019
13778,3,120,2,1,0,0,0,1,6.58,20,6874
38884,4,1412,2,1,0,1,1,1,24.67,25,4149
878,3,204,2,5,0,4,5,1,10.42,6,10838
38415,1,723,2,2,0,1,1,1,13.5,22,3988
17684,5,1533,2,4,0,5,0,1,11.42,38,4496
20321,1,739,2,2,0,0,4,1,17.33,2,31523
26432,3,138,2,5,0,1,4,1,6.67,37,3873
38707,3,121,2,1,0,4,1,1,5.83,24,4316
36465,2,946,2,2,0,3,1,1,6.42,11,7426
15547,5,1431,2,2,0,2,0,1,25.08,28,12150
9544,2,933,2,5,0,1,5,1,10.92,47,6146
43715,1,799,5,2,0,5,2,1,26.42,5,10773
23928,2,944,2,4,0,0,4,1,4.67,23,5954
26397,5,1523,2,2,1,4,4,1,16.0,36,9349
37113,4,1405,2,2,0,2,1,1,26.08,14,19945
29362,3,6,2,1,1,0,3,1,7.17,7,10838
12158,2,937,2,4,0,5,0,1,10.58,13,7424
48402,2,973,5,5,2,3,2,1,2.25,29,2339
5456,2,955,2,4,0,0,5,1,6.75,28,5087
42645,5,1533,2,4,0,5,1,1,13.58,47,4979
40086,1,878,2,1,0,1,1,1,24.33,32,3988
29351,0,1220,2,1,1,0,3,1,8.42,7,5953
2778,4,1408,2,2,2,5,5,1,2.17,16,2621
1289,5,1538,2,2,2,2,5,1,2.33,9,5955
39643,5,1553,2,5,0,4,1,1,14.17,29,8776
26300,4,1393,2,0,0,0,4,1,25.25,36,8050
31715,1,748,2,4,0,4,3,1,23.08,24,5939
29139,1,867,2,5,2,5,3,1,2.17,5,6375
24663,2,939,2,4,0,2,4,1,7.08,27,4394
4163,3,82,2,2,0,5,5,1,5.33,22,3959
47079,1,850,5,5,0,4,2,1,12.33,22,7250
33636,3,138,2,5,2,3,3,1,2.17,38,3013
49463,5,1558,5,4,2,0,2,1,2.25,34,2339
48445,2,1003,5,4,2,0,2,1,2.25,29,2339
7575,4,1408,2,2,2,5,5,1,2.17,38,4100
19220,3,263,2,4,0,2,0,1,6.25,45,4007
42368,5,1557,2,0,0,5,1,1,10.25,45,4979
36069,1,791,2,2,0,4,1,1,15.92,8,11520
32909,2,1048,2,5,2,5,3,1,2.25,33,2098
46643,1,827,5,4,0,0,2,1,27.5,20,5828
39077,4,1408,2,2,0,5,1,1,26.42,26,4149
35679,5,1553,2,5,0,4,1,1,11.0,4,11625
10638,5,1460,2,4,2,4,0,1,2.75,5,7425
13785,2,938,2,0,0,5,0,1,6.08,20,5610
27867,2,1038,2,0,0,1,4,1,16.5,44,6395
32922,1,772,2,4,2,4,3,1,2.33,33,2098
25051,5,1554,2,2,0,2,4,1,21.0,29,8134
9547,5,1474,2,0,0,5,5,1,6.0,47,6296
30905,0,1202,2,2,0,5,3,1,3.83,19,3986
2990,5,1523,2,2,0,4,5,1,16.33,17,4993
24535,2,1415,2,4,0,2,4,1,7.0,26,6395
