date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
315,3,1.75,2320,9200,1.0,0,0,3,7,1260,1060,1976,0,98072,47.757,-122.144,1880,9200,434000
228,4,2.25,2190,10290,2.0,0,0,3,8,2190,0,1984,0,98074,47.6499,-122.06,2070,9795,625000
320,5,2.5,2550,6360,2.0,0,0,3,8,2550,0,1998,0,98092,47.2592,-122.221,2220,6100,332000
28,3,1.0,1060,8580,1.0,0,0,3,6,1060,0,1983,0,98001,47.2646,-122.251,1260,8691,194000
355,5,4.0,4150,11708,2.0,0,0,3,10,4150,0,2012,0,98040,47.5708,-122.212,2150,11530,1700000
349,5,2.25,2950,7038,1.0,0,0,4,8,1450,1500,1966,0,98008,47.6263,-122.115,1860,7898,543000
18,2,1.5,1170,3600,1.0,0,0,3,6,1170,0,1900,0,98144,47.5918,-122.301,1680,3600,331000
110,4,1.75,2220,6000,1.5,0,1,3,9,1770,450,1938,0,98199,47.648,-122.392,2600,6000,872000
76,3,2.0,1480,9733,2.0,0,0,3,7,1480,0,1994,0,98056,47.5055,-122.176,1500,8023,352000
157,4,2.25,1860,11180,1.0,0,0,3,7,1260,600,1979,0,98074,47.6157,-122.051,1610,9600,505000
53,3,1.0,930,7475,1.0,0,0,3,7,930,0,1968,0,98034,47.7144,-122.231,1270,7475,300000
335,4,2.5,2380,9639,2.0,0,0,3,8,2380,0,1992,0,98031,47.4043,-122.166,2260,7900,360000
241,5,2.5,3150,9135,1.0,0,0,4,8,1870,1280,1966,0,98056,47.4909,-122.189,1990,9133,340000
173,5,2.0,2140,6840,1.5,0,0,4,7,2140,0,1929,0,98133,47.7066,-122.352,1410,6840,490000
123,4,2.5,3490,7098,2.0,0,0,3,9,3490,0,2006,0,98052,47.7041,-122.116,3200,6829,860000
172,3,2.5,3720,18645,1.0,0,4,3,11,2260,1460,1991,0,98006,47.5651,-122.104,3690,11024,1280000
278,3,1.0,960,6960,1.0,0,0,3,6,960,0,1944,0,98178,47.4996,-122.24,1160,6960,229000
328,3,1.75,1500,6938,1.0,0,0,4,6,1500,0,1949,0,98155,47.751,-122.317,1060,9000,322000
318,4,2.5,3800,10364,2.0,0,0,3,10,3800,0,2013,0,98075,47.5811,-121.971,3510,10300,910000
367,4,2.5,3310,28463,2.0,0,0,3,10,3310,0,1988,0,98053,47.6672,-122.042,3390,28199,825000
96,3,1.0,1100,4000,1.5,0,0,5,6,1100,0,1917,0,98106,47.5294,-122.351,960,4100,300000
187,5,2.5,2260,4942,2.0,0,0,3,8,2260,0,2006,0,98058,47.4342,-122.185,2260,4966,345000
172,5,2.5,2050,16900,1.0,0,0,4,6,1330,720,1957,0,98008,47.6207,-122.116,1680,7875,446950
213,3,1.75,1700,9514,1.0,0,0,4,7,1100,600,1969,0,98055,47.4679,-122.193,2040,9512,299950
346,5,3.5,4590,13932,2.0,0,0,3,10,4150,1440,2013,0,98006,47.5389,-122.116,4490,12826,1240000
185,4,2.5,2190,9855,1.0,0,0,3,8,1340,850,1979,0,98034,47.7266,-122.232,2090,9700,406000
299,2,1.0,700,6942,1.0,0,0,3,5,700,0,1945,0,98155,47.7463,-122.311,1130,6949,118000
117,3,1.75,2200,9620,1.0,0,0,4,7,1230,970,1959,0,98023,47.327,-122.348,2140,9230,217500
1,4,1.0,2100,4288,1.5,0,0,5,6,1250,850,1916,0,98027,47.539,-122.028,1510,4288,383000
217,5,1.0,1270,122429,1.5,0,0,1,6,1270,0,1936,0,98024,47.551,-121.894,1260,14158,362500
172,4,3.25,4410,15026,2.0,1,4,3,11,4410,0,2004,0,98065,47.5367,-121.856,4620,14597,2000000
186,3,2.5,1760,1487,3.0,0,0,3,8,1640,120,2006,0,98103,47.6961,-122.342,1680,1354,448000
40,3,2.0,1850,5500,1.5,0,0,5,8,1850,0,1909,0,98112,47.6252,-122.302,2100,5500,862500
280,4,2.5,2610,9044,2.0,0,0,3,9,2610,0,1990,0,98029,47.5691,-122.014,2560,8056,677000
74,4,1.75,1870,9600,1.0,0,3,4,8,1170,700,1959,0,98028,47.7439,-122.223,2880,11131,450000
306,3,2.5,1210,1655,2.0,0,0,3,8,1060,150,2007,0,98116,47.5902,-122.388,1110,1215,519000
336,3,2.0,2120,3780,1.5,0,0,4,6,1220,900,1919,0,98118,47.5589,-122.269,1160,3760,466750
333,3,2.5,2310,5362,2.0,0,0,4,8,2310,0,1988,0,98029,47.5681,-122.011,2140,4363,590000
119,3,2.5,2150,7564,2.0,0,0,3,8,2150,0,1988,0,98029,47.5641,-122.018,2150,7339,480000
6,4,2.75,2370,10320,2.0,0,0,3,8,2370,0,1999,0,98027,47.52,-122.047,2370,7620,610000
214,4,2.5,2780,235008,1.5,0,2,4,8,2780,0,1976,0,98092,47.263,-122.021,2320,35015,335000
375,3,2.5,1620,4800,2.0,0,0,3,8,1620,0,1910,2004,98055,47.4745,-122.212,1620,4800,375000
328,4,3.5,3860,13295,2.0,0,3,3,9,3860,0,2000,0,98075,47.588,-121.974,3860,13295,862990
356,3,1.0,1060,5000,1.0,0,0,3,7,1060,0,1958,0,98106,47.543,-122.354,1220,4500,320000
292,3,1.0,1130,10414,1.0,0,0,3,7,1130,0,1968,0,98042,47.3222,-122.134,1230,10410,166500
356,4,1.75,2200,43347,1.0,0,0,5,7,1390,810,1978,0,98010,47.3443,-121.943,2060,28926,418000
245,4,1.5,1870,4000,2.0,0,0,3,8,1870,0,1918,0,98106,47.5362,-122.351,1340,4000,405000
129,3,3.0,4380,12820,2.0,0,3,3,11,3580,800,1987,0,98033,47.6991,-122.204,2340,11506,1630000
40,5,2.75,2080,7000,1.0,0,0,3,7,1450,630,1986,0,98059,47.4815,-122.15,1870,7680,351500
180,5,2.0,2140,6420,1.0,0,0,3,7,1070,1070,1961,0,98007,47.6085,-122.137,1940,8780,561000
18,3,3.25,5330,39276,1.0,0,2,4,9,3440,1990,1978,0,98008,47.6196,-122.113,3830,30274,1350000
90,4,2.75,3020,6000,2.0,0,0,3,9,3020,0,2011,0,98038,47.3683,-122.058,3010,6000,479900
117,5,2.5,2260,10085,1.0,0,0,4,7,1390,870,1962,0,98008,47.5815,-122.138,2390,9945,687000
171,3,2.25,2000,6976,1.0,0,0,3,7,1250,750,1962,0,98168,47.4862,-122.299,1600,6665,210500
124,3,1.0,1580,6250,1.0,0,0,3,7,1080,500,1940,0,98116,47.5775,-122.382,1510,6250,535000
334,1,1.0,920,2280,1.0,0,0,3,7,870,50,1900,0,98122,47.6193,-122.306,1230,2380,400000
306,3,2.25,2280,5200,2.0,0,0,4,8,1600,680,1914,0,98102,47.6411,-122.319,2280,5200,1030000
367,4,2.5,3090,10942,2.0,0,0,3,7,3090,0,2003,0,98038,47.3692,-122.034,2610,6376,415000
221,4,2.25,2330,7500,1.0,0,0,3,8,1630,700,1973,0,98052,47.6433,-122.119,2330,8840,605000
138,3,2.25,1640,6650,1.0,0,0,3,8,1290,350,1990,0,98023,47.2986,-122.379,1640,7001,239950
124,2,1.0,940,5600,1.0,0,2,3,7,940,0,1953,0,98118,47.5179,-122.251,2040,5600,335000
313,3,1.5,1100,7360,1.0,0,0,3,7,1100,0,1958,0,98008,47.6018,-122.121,1300,7400,365950
115,4,2.5,3200,5876,2.0,0,0,3,8,3200,0,2006,0,98042,47.3486,-122.153,3010,5772,337000
298,3,1.75,1970,16500,1.0,0,0,3,7,1240,730,1960,0,98178,47.4862,-122.236,2020,9250,315000
292,3,2.5,1610,5025,2.0,0,0,3,7,1610,0,2009,0,98042,47.3358,-122.052,2110,5000,270000
154,3,1.75,1730,11880,1.0,0,0,3,7,1280,450,1977,0,98072,47.7457,-122.086,1880,11350,424000
306,3,1.0,1030,7980,1.5,0,0,4,6,1030,0,1923,0,98033,47.6834,-122.204,1370,7980,700000
92,4,2.75,3230,50947,2.0,0,0,4,8,3230,0,1991,0,98001,47.2875,-122.266,2080,36270,579000
21,3,1.75,1900,5400,1.0,0,0,4,7,950,950,1942,0,98115,47.6947,-122.299,1320,5400,589000
249,5,3.25,3790,101710,2.0,0,0,3,9,3790,0,1989,0,98077,47.7749,-122.08,3220,75738,825000
88,3,2.5,1830,6935,1.0,0,0,3,7,1250,580,1990,0,98030,47.3663,-122.179,1830,6930,280000
320,3,1.0,1210,5000,1.5,0,0,3,7,1210,0,1946,0,98117,47.6993,-122.378,1420,5000,550000
299,3,2.0,1310,6750,1.0,0,0,2,7,780,530,1985,0,98023,47.2898,-122.367,1440,7350,210000
195,3,1.5,1070,7800,1.0,0,0,3,7,1070,0,1968,0,98003,47.3185,-122.322,1140,7800,194950
223,3,2.5,1960,3080,2.0,0,0,3,8,1960,0,2013,0,98117,47.6844,-122.389,1780,3090,732001
258,3,2.5,3480,22380,1.0,0,0,4,8,1870,1610,1948,0,98155,47.7675,-122.27,2290,15849,695000
314,2,1.0,830,8303,1.0,0,0,4,6,830,0,1942,0,98166,47.4793,-122.339,880,9103,258000
347,1,1.0,560,5700,1.0,0,0,4,5,560,0,1946,0,98117,47.694,-122.362,1530,5000,290000
23,4,1.0,1600,5200,1.0,0,0,3,7,1090,510,1947,0,98118,47.5691,-122.27,1540,6000,545000
286,5,3.25,3900,9680,2.0,0,0,3,9,3900,0,2011,0,98059,47.4814,-122.136,3510,9773,675000
48,3,2.5,1380,935,3.0,0,0,3,9,1380,0,2008,0,98103,47.6604,-122.355,1430,3400,552000
7,2,1.5,1480,9660,1.0,0,0,3,7,1130,350,1947,0,98125,47.7272,-122.299,1290,8739,400000
75,4,2.25,2500,8760,2.0,0,0,4,8,2500,0,1978,0,98006,47.5569,-122.156,2430,9070,770000
123,3,1.0,910,6000,1.0,0,0,3,6,750,160,1940,0,98136,47.5428,-122.386,1090,6000,400000
259,5,3.5,3080,7200,2.0,0,3,3,9,2330,750,2008,0,98119,47.6328,-122.369,2670,7200,1500000
40,4,3.0,2450,4104,2.0,0,0,3,7,2450,0,2007,0,98065,47.5208,-121.869,2430,5066,429000
80,3,2.5,2210,7765,2.0,0,0,3,8,2210,0,2003,0,98028,47.7396,-122.232,1970,7934,480000
48,4,2.25,3270,5380,2.0,0,0,5,11,2830,440,1928,0,98199,47.6437,-122.41,2560,5380,1400000
81,3,2.25,1610,7000,1.0,0,0,3,8,1220,390,1960,0,98125,47.7074,-122.309,1810,7500,490000
164,4,3.0,1960,4750,1.0,0,0,5,7,970,990,1950,0,98116,47.5711,-122.383,1260,4750,635000
306,3,3.25,1800,1591,2.0,0,0,3,9,1500,300,2015,0,98109,47.6364,-122.346,1670,2596,629950
131,6,3.25,4110,4949,2.0,0,0,5,9,2850,1260,1911,0,98103,47.6789,-122.352,1560,4949,1380000
95,4,2.5,2750,11876,2.0,0,0,3,9,2750,0,1996,0,98074,47.6327,-122.06,2750,11766,645000
357,4,2.25,2230,8625,1.0,0,1,4,8,1580,650,1974,0,98040,47.5323,-122.228,2880,18477,1030000
116,4,3.5,3910,6249,2.0,0,0,3,8,2850,1060,2013,0,98053,47.6848,-122.016,3820,6826,912990
124,4,3.25,2770,6000,2.0,0,0,5,9,2200,570,1907,0,98122,47.6043,-122.286,2800,6000,1540000
73,2,1.0,800,4200,1.0,0,0,3,6,800,0,1910,0,98106,47.5301,-122.352,1440,4200,110000
307,4,2.5,2400,5816,2.0,0,0,3,7,2400,0,2007,0,98065,47.5409,-121.899,2060,5814,452500
187,4,2.5,3360,10637,2.0,0,0,3,10,3360,0,1987,0,98074,47.6313,-122.045,3160,10635,745000
299,3,1.0,1560,7800,1.0,0,0,4,7,1100,460,1955,0,98155,47.7598,-122.307,1570,7800,339000
132,2,1.0,1630,3144,1.0,0,0,5,7,980,650,1911,0,98144,47.5774,-122.289,1330,3914,516000
368,4,2.5,2010,8058,2.0,0,0,3,8,2010,0,1998,0,98031,47.4034,-122.171,2290,7800,310000
249,3,2.5,2120,3794,2.0,0,0,3,8,2120,0,1995,0,98029,47.5691,-122.001,2120,4000,577500
369,6,3.75,2980,10270,2.0,0,0,3,8,2980,0,2004,0,98033,47.6989,-122.201,1880,10227,875000
181,4,3.5,4020,14623,2.0,0,0,3,12,4020,0,1990,0,98006,47.5463,-122.127,4290,13825,1390000
332,3,1.5,1220,7950,1.0,0,0,4,7,1220,0,1956,0,98040,47.5895,-122.241,2320,8950,693000
14,2,1.0,930,5000,1.0,0,0,4,6,930,0,1918,0,98103,47.6933,-122.347,1450,5000,450000
294,4,2.5,2270,5799,2.0,0,0,4,8,2270,0,1987,0,98029,47.5678,-122.018,2170,5790,575700
235,3,1.5,2460,8393,1.0,0,0,3,7,1380,1080,1952,0,98125,47.7246,-122.315,1470,8399,437500
167,3,1.75,1270,2790,1.0,0,0,5,6,800,470,1913,0,98105,47.6696,-122.319,1420,2790,463000
375,3,2.0,1400,4536,1.0,0,0,3,7,1400,0,2002,0,98053,47.707,-122.026,1700,4639,450000
224,3,2.25,2770,13207,1.0,0,2,4,8,2170,600,1959,0,98040,47.586,-122.246,2920,13564,1500000
74,5,3.5,2330,5625,2.0,0,0,3,8,2330,0,2002,0,98038,47.3533,-122.005,2420,5361,397500
320,5,2.75,2980,8426,1.0,0,0,3,8,1470,1510,1990,0,98058,47.4652,-122.129,2850,8401,399000
84,3,2.0,1450,2050,1.0,0,0,5,7,750,700,1925,0,98103,47.6867,-122.35,1450,4000,553000
341,3,1.0,1680,4080,1.5,0,0,3,7,1480,200,1927,0,98104,47.6292,-122.321,2240,4080,1030000
299,3,2.5,2740,6131,2.0,0,0,3,7,2740,0,2001,0,98092,47.3344,-122.179,2740,6921,323000
143,3,1.75,1920,9300,1.0,0,0,3,7,1060,860,1981,0,98001,47.3341,-122.267,1860,8475,240000
186,3,2.0,1180,6866,1.0,0,0,3,7,1180,0,1994,0,98092,47.3195,-122.18,1550,7287,215000
375,3,1.75,1930,4366,1.0,0,0,3,7,1330,600,1960,0,98144,47.5742,-122.308,1610,4360,385000
