date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
362,4,2.5,1750,6300,2.0,0,0,3,7,1750,0,1988,0,98023,47.3083,-122.358,1940,6500,270000
216,2,1.0,780,7200,1.5,0,0,4,6,780,0,1950,0,98133,47.7146,-122.339,1340,7200,247000
173,3,2.25,1600,7313,2.0,0,0,4,8,1600,0,1988,0,98003,47.2727,-122.303,1800,8037,220000
143,3,2.5,2320,4076,2.0,0,0,3,9,2320,0,2003,0,98116,47.5877,-122.391,2280,5040,775000
175,3,1.75,1330,7200,1.0,0,0,3,7,1330,0,1959,0,98125,47.7071,-122.304,1360,7800,510000
167,4,2.75,3290,6500,2.0,0,0,3,9,3290,0,2008,0,98059,47.4815,-122.125,3140,6250,550000
271,4,1.5,1430,4780,1.5,0,0,3,7,1430,0,1906,0,98103,47.6905,-122.349,1430,4780,448000
52,5,3.5,2590,3900,2.0,0,0,3,8,1750,840,1990,0,98117,47.6798,-122.392,1760,5000,917000
208,4,2.5,2990,9071,2.0,0,0,4,9,2990,0,1987,0,98029,47.5678,-122.012,2680,8212,717500
89,2,1.75,1910,10005,1.5,0,0,3,7,1910,0,1983,0,98074,47.6219,-122.03,1310,10023,491000
88,3,2.25,2180,6752,2.0,0,0,3,7,1980,200,1948,0,98115,47.692,-122.309,2180,7398,600000
38,4,2.75,2290,6222,2.0,0,0,3,8,2290,0,2003,0,98042,47.3506,-122.141,2440,6222,323000
90,2,1.75,1930,15076,1.0,0,2,4,7,1330,600,1956,0,98198,47.4101,-122.331,2330,7591,425000
77,3,2.25,2040,9037,1.0,0,0,4,8,1380,660,1967,0,98155,47.7637,-122.274,2430,10656,459950
13,2,1.75,2170,7140,1.0,0,0,3,6,1090,1080,1932,0,98146,47.5032,-122.337,1220,7160,205000
298,5,2.5,3260,5602,2.0,0,0,3,7,3260,0,2003,0,98059,47.4912,-122.131,2590,4893,405000
46,4,1.75,1360,6000,1.0,0,0,4,7,860,500,1925,0,98155,47.7504,-122.315,1260,6000,320000
18,3,2.5,2400,14882,2.0,0,0,4,9,2400,0,1982,0,98039,47.6351,-122.232,2390,19848,1980000
223,3,1.0,1230,9635,1.0,0,0,4,7,1230,0,1955,0,98003,47.3256,-122.319,1280,9815,219950
213,3,1.5,1430,7500,1.0,0,0,4,7,1430,0,1954,0,98040,47.5873,-122.241,2550,7500,682950
24,2,1.0,1240,8100,1.0,0,0,3,7,1240,0,1948,0,98155,47.737,-122.3,1230,8100,298000
40,4,2.75,2620,5500,1.5,0,0,5,8,1820,800,1928,0,98117,47.6827,-122.376,1620,5500,1160000
96,4,2.5,3100,6866,2.0,0,0,3,9,3100,0,2014,0,98155,47.7703,-122.315,1100,8469,698000
362,3,2.25,2510,20187,2.0,0,0,3,9,2510,0,1983,0,98052,47.7202,-122.113,2660,35727,750000
95,4,2.5,3010,5910,2.0,0,0,3,9,3010,0,2003,0,98029,47.5431,-121.993,2540,5030,805000
357,3,3.25,1480,1220,3.0,0,0,3,8,1480,0,2008,0,98103,47.6536,-122.349,1480,1284,634000
138,4,2.5,3010,4568,2.0,0,0,3,8,3010,0,2002,0,98042,47.3782,-122.126,2510,4565,350000
192,3,2.25,2180,10112,2.0,0,0,3,8,2180,0,1984,0,98074,47.6482,-122.058,2080,9742,530700
339,4,1.75,2030,7089,1.5,0,0,3,7,2030,0,1954,0,98168,47.4782,-122.294,1440,11100,225000
95,3,2.5,1500,2264,2.0,0,0,3,7,1500,0,2005,0,98029,47.5489,-121.998,1440,2262,408000
154,5,2.75,3320,5250,2.0,0,0,3,7,3320,0,2006,0,98065,47.5207,-121.888,2460,5250,580000
276,2,1.75,1610,59616,2.0,0,0,3,7,1610,0,1980,0,98014,47.7225,-121.401,990,78151,214500
230,5,2.5,2630,4428,2.0,0,0,3,7,2630,0,2009,0,98042,47.3663,-122.115,2070,4559,275000
248,4,2.25,2520,9300,1.0,0,0,4,8,1660,860,1976,0,98052,47.6388,-122.103,2040,9300,657000
278,3,2.25,1920,8230,1.0,0,0,4,8,1260,660,1964,0,98008,47.6132,-122.114,1740,8780,550000
