ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
1842,43,19,60,92106,4,2.6,3,0,0,0,0,1,0
4848,52,22,23,93943,4,0.5,2,0,0,0,0,1,0
1122,57,32,95,90049,3,2.6,1,0,0,0,0,0,0
3794,44,20,180,95616,2,7.5,1,421,0,0,0,1,0
4220,43,18,71,95136,3,2.3,3,0,0,0,0,0,1
1190,26,2,30,92130,4,1.0,3,82,0,0,0,1,0
140,47,21,49,94542,4,2.9,1,0,0,0,0,1,1
3693,50,25,19,92096,1,0.4,3,0,0,0,0,0,1
1127,31,5,21,93108,3,0.9,3,0,0,0,0,1,0
3180,50,24,13,90755,2,0.2,1,0,0,0,0,1,0
3969,34,9,28,92037,1,0.3,1,0,0,0,0,1,0
2432,64,39,111,92521,4,2.4,1,0,0,0,0,1,0
1781,41,17,64,94025,4,0.2,1,0,0,0,0,1,0
3747,43,17,103,95422,3,4.0,3,136,1,0,0,1,0
4711,62,36,164,91304,2,6.9,3,0,1,0,0,1,0
3274,43,19,65,95670,3,3.3,3,0,0,0,0,0,1
4512,43,19,49,91902,3,0.5,3,0,0,0,0,1,0
4098,40,14,93,93460,4,1.9,2,132,0,0,0,0,0
1240,63,38,50,93106,4,2.1,3,228,0,0,0,0,0
944,55,29,40,91768,3,1.0,2,0,0,0,0,1,1
4751,34,8,82,92660,4,1.8,3,0,0,0,0,0,1
954,44,20,22,94720,1,1.0,1,0,0,0,0,1,0
4917,29,5,31,90291,4,1.8,3,88,0,0,0,1,1
4457,24,-2,40,91103,4,1.7,3,0,0,0,0,1,0
1934,62,37,41,95929,3,0.3,3,0,0,1,1,1,1
4849,55,29,53,95630,4,2.5,1,0,0,0,0,1,0
1470,40,14,54,90024,4,2.6,1,229,0,0,0,1,0
4132,43,18,8,95616,1,0.7,3,0,0,0,0,0,0
3824,46,20,25,94542,3,0.5,1,0,0,0,0,0,0
785,56,30,71,94305,3,0.3,3,0,0,1,1,1,1
4514,31,7,88,91311,1,4.0,1,0,0,0,0,1,0
1271,33,7,44,95827,3,2.0,2,163,0,0,0,1,0
3748,62,37,43,93407,3,1.5,1,0,0,0,0,0,0
4843,57,32,21,93106,1,1.3,1,0,0,0,0,1,0
4665,65,41,105,94998,1,2.0,3,200,0,0,0,0,1
2751,51,26,19,92780,2,0.0,1,0,0,1,0,0,0
4272,49,25,21,90008,4,0.4,2,0,0,0,0,1,1
3845,63,38,41,95449,4,0.6,2,0,0,0,0,0,0
995,40,14,78,94703,3,0.3,3,182,0,0,0,1,0
3165,60,34,64,90028,3,2.2,1,0,0,1,0,1,0
3913,51,26,12,92130,2,0.0,3,0,0,0,0,0,0
1867,57,32,70,90033,4,2.6,1,0,0,1,0,1,0
3208,44,20,68,90717,2,3.2,1,184,0,1,0,1,1
4747,37,13,29,94720,1,0.8,3,98,0,1,1,1,1
432,38,12,39,95023,4,0.4,2,0,0,0,0,1,0
3104,30,4,50,94132,4,2.2,2,0,0,0,0,1,0
4405,29,3,85,95819,2,1.9,2,0,0,0,0,1,0
3102,45,19,25,90025,3,1.5,2,0,0,0,0,1,0
4343,34,10,22,94801,4,1.0,1,0,0,0,0,1,0
1595,50,25,44,94143,1,1.3,3,0,0,1,0,1,0
792,65,40,40,93109,3,2.4,1,124,0,0,0,1,0
2729,33,7,95,91320,3,0.9,3,319,0,0,0,1,0
2027,39,14,40,90028,2,1.0,1,0,0,0,0,0,0
3336,63,37,149,92182,2,6.9,1,380,0,0,0,1,0
582,39,15,101,95125,3,1.2,3,275,0,0,0,0,0
3597,41,15,158,90245,1,7.0,1,0,0,0,0,0,0
584,28,3,149,92373,1,6.33,1,0,0,0,0,1,0
1219,64,39,132,95060,1,0.9,1,0,0,0,0,1,0
1949,44,20,22,94720,1,0.3,3,0,0,0,0,0,1
3493,62,37,64,92691,4,1.7,2,0,0,0,0,0,0
1861,40,16,122,92661,2,0.4,1,0,0,0,0,1,0
298,24,-2,103,90630,4,2.0,3,0,0,0,0,1,0
4692,43,17,41,94608,1,2.0,1,0,0,0,0,0,0
4741,44,20,81,91103,1,4.7,3,0,0,1,0,1,0
4597,24,-2,21,95351,2,1.0,2,0,0,0,0,1,0
903,39,14,21,92691,2,0.8,3,100,0,0,0,0,1
2967,46,20,80,94608,3,0.6,2,0,0,0,0,1,0
3900,30,4,85,93943,1,2.7,2,270,0,0,0,1,1
4640,55,25,21,95035,4,0.4,3,0,0,0,1,1,1
261,64,39,28,94305,2,0.3,1,136,0,0,0,1,0
4666,49,24,61,94303,3,0.7,2,0,0,0,0,1,0
96,51,25,22,92174,1,0.2,1,98,0,0,0,0,1
4854,53,27,71,92886,1,1.6,3,0,0,0,0,0,0
2708,63,37,188,95060,2,7.9,2,0,1,0,1,1,1
161,40,16,122,94949,1,3.4,1,0,0,0,0,1,0
1418,60,34,41,91330,3,0.5,2,104,0,0,0,0,0
3279,30,4,78,92110,3,0.8,1,0,0,0,0,0,0
3824,57,32,52,95014,3,0.5,2,169,0,0,0,1,0
1041,63,37,35,92630,3,0.1,3,116,0,0,0,1,0
358,31,6,178,94542,1,6.0,1,310,0,1,1,1,1
3246,57,33,41,90064,3,1.5,1,0,0,0,0,1,1
2912,41,16,60,94501,2,2.2,1,0,0,0,0,0,1
599,44,20,131,96150,1,5.0,1,0,0,0,0,1,0
4959,49,23,61,95192,1,0.2,2,0,0,0,0,0,0
3858,48,22,163,94109,2,7.6,1,0,0,0,0,1,0
1674,52,26,131,92129,3,1.4,1,0,1,0,0,1,0
3173,29,4,83,91107,1,3.4,1,0,1,0,0,0,1
877,65,38,40,90277,1,1.9,3,89,0,0,0,1,0
37,63,37,29,94720,3,0.5,2,0,0,0,0,0,1
3471,57,32,64,94607,4,2.3,3,0,0,0,0,1,0
1046,62,32,93,94303,2,0.0,3,0,0,1,0,1,0
4728,40,16,25,95616,1,1.5,2,0,0,0,0,1,0
68,50,26,19,92007,4,0.2,1,107,0,0,0,0,1
1055,41,16,85,95747,1,0.7,3,257,0,0,0,0,1
3426,43,18,53,90009,1,0.3,1,0,0,0,0,0,0
856,37,12,60,94112,3,2.1,1,285,0,0,0,1,0
2705,27,0,22,92123,4,0.6,2,0,0,0,0,0,0
3117,24,-2,158,95125,4,6.33,1,0,1,0,0,1,0
4515,64,40,15,90034,3,0.1,3,0,0,0,0,0,0
1033,52,28,95,95064,1,1.9,2,117,0,0,0,0,0
1792,42,18,9,91380,1,0.6,3,87,0,1,1,1,1
4093,43,17,91,90275,1,2.7,1,0,0,0,0,1,0
100,61,36,28,95670,1,0.8,2,120,0,0,0,1,1
1529,49,23,30,90230,4,1.9,3,157,0,0,0,1,0
3203,30,5,164,90630,4,4.8,3,242,1,1,1,0,0
3742,29,3,41,92121,4,2.1,3,0,0,0,0,0,0
3699,52,27,192,95039,2,0.4,1,0,0,0,0,1,0
2760,31,5,60,94115,2,2.2,2,0,0,0,0,1,0
378,33,9,41,93943,2,2.0,2,0,0,0,1,1,1
2607,45,19,40,95126,3,2.5,1,0,0,0,0,1,0
4955,51,25,80,94701,1,2.6,3,0,0,0,0,1,0
1698,65,41,44,95128,3,1.5,1,0,0,0,0,1,1
3051,58,33,19,92152,2,0.2,3,0,0,0,0,0,0
4178,35,10,22,95020,2,1.0,2,0,0,0,0,0,1
4913,53,28,31,94131,1,1.3,2,0,0,0,0,1,0
4048,59,35,174,90095,3,0.7,2,0,1,0,0,1,0
906,55,30,51,92029,3,1.6,3,0,0,0,0,0,1
3165,41,17,143,94063,2,1.9,3,0,1,0,0,1,0
955,54,30,81,94143,1,1.6,3,261,0,0,0,0,1
247,61,35,22,93106,1,0.8,3,120,0,0,0,0,0
1472,41,16,130,92121,1,5.3,2,0,1,0,0,1,0
436,38,13,40,94588,4,1.2,2,0,0,0,0,1,0
3510,45,21,105,95125,1,4.7,1,0,0,0,0,1,0
