class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
0,129.3644,248.6552,112.5476,827.6111,13.8026
0,115.5832,207.9333,90.1667,635.96,53.5358
0,133.7,248.5,113.4,619.2,22.66
0,107.5686,214.0,95.0,742.0,14.5751
0,136.0646,214.6875,96.5278,542.3333,24.144
0,119.2483,220.3333,100.6667,652.0667,22.0428
0,131.1321,243.8934,123.2493,552.5361,25.4309
0,137.8307,224.8182,103.4268,632.9565,27.951
0,127.2213,174.2158,76.3908,353.7388,21.953
0,134.1885,191.1923,84.5417,330.1364,35.0888
0,129.7756,201.5508,88.3889,596.1852,36.8427
0,123.7283,255.4875,165.0,380.5556,9.8455
0,123.3023,203.0,85.0655,410.3889,39.6953
0,127.4344,262.8276,154.8687,273.8261,31.0662
0,118.6413,215.4737,97.1111,711.0,21.0727
0,117.7469,196.5385,89.8636,391.0,22.6352
0,140.8236,247.6371,119.5172,706.3927,21.5753
0,112.0056,257.4191,145.7778,451.127,20.2404
0,123.6176,220.6364,109.9767,706.4342,15.5912
0,132.2257,207.6886,92.6207,621.5455,31.0349
0,130.9256,217.525,98.475,472.0,23.9207
0,129.7256,211.8404,96.9412,413.4386,29.5618
0,124.7205,211.4348,92.3636,595.6667,30.6541
0,141.5664,202.0,90.0,449.0,24.8458
0,128.0623,182.9131,81.3571,241.6727,13.1627
0,148.4845,202.6667,96.5,525.6667,23.5724
0,107.5344,211.2857,89.7273,501.5,17.5585
0,115.7404,201.2273,90.3604,473.2778,24.1599
0,137.1684,241.979,111.5102,639.0105,20.472
0,125.4018,226.0,104.0,674.0,24.1431
0,149.1592,205.25,90.6667,358.5639,15.5858
0,133.0658,164.017,67.4211,207.5845,13.2413
0,87.7,222.0,109.0,599.0,49.0
0,129.9864,224.4286,102.1714,606.0,31.6439
0,142.0568,213.0,99.0,586.0,29.6782
0,125.775,209.4483,93.46,533.64,41.4837
0,107.7891,209.6111,96.3429,531.0,21.1283
0,112.262,233.1818,107.3333,648.3333,34.3139
0,129.3664,233.531,114.9835,572.8511,39.0448
0,125.7756,375.3333,277.7333,421.0667,14.0428
0,137.965,216.0,95.5,377.6,11.1147
0,104.0858,223.0,95.0,629.0,13.1766
0,123.4875,245.2593,112.1852,785.3333,17.6686
0,139.5967,191.2888,82.25,346.1667,25.9665
0,131.1025,198.8824,87.9394,356.5984,19.9267
0,135.5474,189.04,67.3947,241.6154,12.5426
0,134.6102,244.191,129.4211,471.3374,24.2719
