date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
42,3,2.25,1210,1205,3.0,0,0,3,8,1210,0,2014,0,98107,47.6746,-122.384,1760,5001,520000
137,4,2.5,3520,18663,2.0,0,0,3,10,3520,0,1990,0,98075,47.5895,-121.972,3510,18877,800000
111,3,1.0,2040,9285,1.0,0,0,4,7,1140,900,1978,0,98042,47.3221,-122.143,1340,9354,219500
306,3,1.0,1180,7560,1.0,0,0,4,6,1180,0,1958,0,98058,47.4519,-122.176,1180,7560,244000
98,5,4.0,4430,13787,2.0,0,0,3,11,4430,0,2013,0,98074,47.6302,-122.06,4380,9024,1070000
367,5,1.75,1910,5000,1.0,0,0,3,7,1310,600,1961,0,98106,47.5559,-122.363,1900,5000,423000
187,3,1.0,1280,12500,1.5,0,0,4,6,1280,0,1950,0,98001,47.2613,-122.249,1610,9400,205000
263,3,2.0,1210,9612,1.0,0,0,3,7,1210,0,1990,0,98053,47.6822,-122.064,1310,9612,400000
367,2,2.5,1770,2649,2.0,0,0,3,7,1770,0,2005,0,98038,47.3542,-122.021,1670,2406,310000
332,4,1.75,1830,9600,1.0,0,0,3,7,930,900,1959,0,98008,47.6059,-122.122,1880,8840,425000
25,4,2.5,2990,5700,2.0,0,0,3,9,2990,0,2000,0,98075,47.5972,-122.038,2990,6242,726500
41,4,2.5,2710,6737,2.0,0,0,3,8,2710,0,2003,0,98065,47.5356,-121.871,2710,6734,546500
74,3,2.0,1410,6694,1.0,0,0,3,7,1410,0,1983,0,98034,47.7339,-122.227,1770,7462,400000
130,2,1.0,830,3000,1.0,0,0,5,7,830,0,1926,0,98103,47.6842,-122.352,1160,3000,505000
131,4,2.0,1890,5100,1.0,0,0,4,7,980,910,1947,0,98115,47.6776,-122.303,1430,5100,618500
263,3,2.0,1470,8062,1.0,0,0,3,7,1470,0,1990,0,98042,47.3674,-122.074,1390,8803,240000
166,2,1.0,860,5000,1.0,0,0,3,7,860,0,1953,0,98117,47.6893,-122.375,1210,5000,390000
322,3,2.5,2540,1907,3.0,0,4,3,9,1990,550,2013,0,98116,47.5959,-122.385,2290,1908,1030000
294,4,2.25,1860,7350,2.0,0,0,3,7,1860,0,1979,0,98023,47.3007,-122.357,1980,7350,258000
366,3,2.5,1440,3205,2.0,0,0,3,7,1440,0,2000,0,98029,47.554,-121.999,1940,3442,420000
60,4,3.0,2250,4000,2.0,0,0,3,8,1500,750,1902,2013,98144,47.5788,-122.312,2290,4000,650000
217,3,1.0,1250,8000,1.0,0,0,4,6,1250,0,1957,0,98008,47.6196,-122.125,1230,7800,450000
298,3,1.0,1650,7950,1.0,0,0,4,7,1650,0,1961,0,98059,47.4844,-122.126,1450,10060,240000
68,3,1.5,1700,8240,1.0,0,0,4,7,1000,700,1954,0,98133,47.7493,-122.355,1570,8240,311000
75,4,1.75,2110,12681,1.0,0,0,4,7,2110,0,1964,0,98040,47.532,-122.221,2540,10539,782000
343,4,2.25,2550,7240,1.0,0,0,3,8,1750,800,1963,0,98118,47.5403,-122.267,1960,5774,525000
123,3,2.75,2600,14810,1.0,0,2,3,9,1400,1200,1964,0,98034,47.7004,-122.243,2500,10485,839825
272,3,1.0,1190,3844,1.5,0,0,3,7,1190,0,1906,0,98103,47.6586,-122.338,1890,3880,620000
69,6,2.25,3120,15240,2.0,0,0,3,8,3120,0,1978,0,98042,47.3743,-122.169,1920,15240,360000
194,3,1.0,1250,6120,1.0,0,0,3,7,1250,0,1977,0,98042,47.3634,-122.116,1250,4120,147000
68,3,1.0,1070,7315,1.0,0,0,4,7,1070,0,1967,0,98056,47.5389,-122.173,1390,7394,306700
77,4,2.25,2030,8698,2.0,0,0,5,8,2030,0,1986,0,98058,47.4387,-122.16,2390,8804,405000
249,3,2.5,1800,3151,2.0,0,0,3,8,1800,0,2014,0,98065,47.5339,-121.841,1800,3505,409312
349,3,1.75,1630,7375,1.0,0,0,3,8,1630,0,1989,0,98056,47.5102,-122.18,1930,11224,429000
203,3,1.75,2180,40238,1.0,0,0,3,8,2080,100,1980,0,98045,47.459,-121.749,2080,43430,420000
150,4,2.75,2120,15000,1.0,0,0,4,7,1280,840,1979,0,98092,47.2929,-122.185,2090,15000,249950
48,3,1.75,1700,7366,1.0,0,0,3,8,1230,470,1976,0,98033,47.6725,-122.169,2000,7519,629000
178,4,2.5,3480,6232,2.0,0,0,3,9,3480,0,2006,0,98053,47.6857,-122.045,3480,6829,765000
285,2,1.0,800,6480,1.0,0,0,3,6,800,0,1943,0,98118,47.561,-122.281,1320,6450,255000
109,4,1.75,2060,8757,1.0,0,0,4,7,1160,900,1952,0,98133,47.7648,-122.35,1690,8627,352500
115,4,2.5,2570,6074,2.0,0,0,3,8,2570,0,2009,0,98056,47.4958,-122.179,2500,5708,435000
6,4,2.0,2120,9200,1.0,0,0,4,9,2120,0,1969,0,98006,47.5569,-122.184,2740,10000,949950
327,3,1.0,1500,6938,1.0,0,0,3,7,1500,0,1953,0,98125,47.7273,-122.312,1200,7450,232500
320,4,3.5,3680,4555,2.0,0,0,3,9,2470,1210,2013,0,98199,47.6482,-122.388,1560,4550,982300
270,3,1.5,1150,12300,1.0,0,0,3,7,1150,0,1967,0,98001,47.32,-122.275,1600,22960,165000
328,6,4.0,3310,5404,2.0,0,0,3,8,3310,0,1980,0,98103,47.654,-122.344,1560,5165,827500
109,4,2.25,2120,16115,1.0,0,2,5,9,1890,230,1973,0,98006,47.5523,-122.173,3150,15119,989000
116,3,2.0,2360,6685,1.0,0,0,3,8,2360,0,2010,0,98059,47.4911,-122.153,2380,6625,559000
173,4,3.25,3240,6000,2.0,0,0,3,9,3240,0,2014,0,98074,47.6066,-122.053,3240,6000,909990
110,3,3.0,2210,1237,2.0,0,0,3,9,1660,550,2014,0,98029,47.5526,-122.01,2200,1267,653000
53,3,1.75,1990,13102,1.0,0,0,4,7,1340,650,1973,0,98092,47.3192,-122.183,2050,14850,253000
272,2,1.0,880,6120,1.0,0,0,3,6,880,0,1947,0,98146,47.4932,-122.348,1170,6120,220000
370,4,3.75,4410,6182,2.0,0,0,3,8,3070,1340,2008,0,98065,47.5381,-121.871,4410,6797,789000
150,3,1.0,940,9188,1.0,0,0,3,7,940,0,1956,0,98007,47.6017,-122.137,1250,7580,425000
202,3,2.5,2930,7280,2.0,0,0,3,9,2930,0,2005,0,98033,47.6944,-122.189,2930,7280,775000
320,3,1.75,1530,10795,1.0,0,0,4,7,1530,0,1968,0,98058,47.4499,-122.159,1530,8080,315000
81,2,1.0,930,7560,1.0,0,0,2,5,930,0,1956,0,98168,47.4866,-122.304,980,7576,80000
38,4,2.75,1930,5640,1.0,0,0,5,9,1260,670,1917,0,98112,47.6392,-122.304,3480,5560,1340000
95,3,1.0,960,217800,1.0,0,0,3,6,960,0,1946,0,98019,47.7648,-121.934,1420,217800,300000
67,3,2.25,2560,9500,1.0,0,0,4,9,1630,930,1979,0,98023,47.3133,-122.337,2810,9600,352000
202,2,1.5,1450,1827,2.0,0,0,3,7,1180,270,2007,0,98106,47.569,-122.363,1450,1825,320000
112,3,1.75,1000,68364,1.0,0,0,3,6,1000,0,1919,0,98014,47.6182,-121.915,1000,62366,156000
301,4,2.0,2350,4240,1.5,0,0,4,7,1550,800,1926,0,98103,47.6831,-122.347,1620,4240,825000
298,4,2.0,1890,3894,1.0,0,0,3,7,1260,630,1956,0,98107,47.6635,-122.362,1360,3880,870000
66,4,2.0,2160,4000,1.5,0,0,3,9,1960,200,1930,0,98105,47.6564,-122.275,2350,4000,1030000
34,3,2.5,1608,2212,2.0,0,0,3,8,1608,0,2005,0,98027,47.5343,-122.047,1420,1370,408000
269,4,2.5,2110,8367,1.0,0,2,3,8,1240,870,1976,0,98034,47.7285,-122.212,2490,9500,600000
3,4,2.25,1960,3400,2.0,0,0,3,7,1960,0,2004,0,98056,47.4809,-122.18,1960,3400,326000
60,3,2.25,1820,11030,2.0,0,0,3,8,1820,0,1983,0,98052,47.7117,-122.11,2120,11030,450000
104,5,2.75,3010,9453,1.0,0,0,5,8,1580,1430,1966,0,98040,47.5749,-122.214,2350,8756,744900
115,5,2.0,2020,7800,1.0,0,0,5,7,2020,0,1955,0,98006,47.5777,-122.145,1050,7800,550000
104,3,1.0,1340,8100,1.0,0,0,3,7,1340,0,1956,0,98146,47.484,-122.343,1280,8100,150000
203,4,3.5,2680,3000,2.0,0,0,3,9,2680,0,2010,0,98103,47.6751,-122.329,1570,4500,1510000
325,5,3.75,4180,15857,1.0,0,3,3,10,2300,1880,2005,0,98023,47.3324,-122.369,4240,15470,600000
108,3,1.75,2830,11444,1.5,0,0,4,6,1630,1200,1928,0,98115,47.6846,-122.299,1280,5000,600000
376,4,2.5,2130,4443,2.0,0,0,3,7,2130,0,2003,0,98001,47.3041,-122.28,3034,7502,255000
297,3,1.0,1040,7500,1.0,0,0,4,6,1040,0,1970,0,98030,47.3736,-122.184,1480,7200,218000
143,4,2.5,3290,8538,2.0,0,0,3,10,3290,0,2006,0,98075,47.6002,-121.975,3740,8538,875000
52,3,1.0,1440,8892,1.0,0,0,3,8,1440,0,1958,0,98155,47.7623,-122.327,1450,6997,350000
227,2,1.0,1320,7320,1.0,0,0,3,7,1320,0,1962,0,98003,47.3447,-122.304,1310,7320,165000
168,3,2.25,1880,15609,1.0,0,0,4,7,1880,0,1958,0,98042,47.3883,-122.161,990,14100,240000
47,4,2.5,3010,5592,2.0,0,0,3,9,3010,0,2005,0,98052,47.6652,-122.086,2890,4943,713000
215,4,1.75,1540,3000,1.0,0,0,4,7,770,770,1918,0,98117,47.6797,-122.36,1420,5000,532000
