RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
537,15672030,674,624,2,1,63,9,0.0,1,1,1,139363.57,0
4812,15571605,888,669,0,0,37,1,0.0,2,1,0,93256.61,0
4248,15572851,688,635,0,1,64,1,0.0,2,1,1,35605.52,0
6149,15569832,1146,777,2,0,36,6,0.0,2,1,1,90759.47,0
3255,15604737,474,693,1,1,37,3,178703.88,2,0,1,57541.46,0
2101,15733310,1469,753,2,1,31,8,0.0,2,1,0,123587.2,0
6507,15585545,1232,687,2,0,29,9,0.0,1,1,1,44336.79,0
4306,15579669,1550,643,2,0,44,9,0.0,2,1,1,123630.99,0
4060,15572714,1542,673,0,0,54,3,54867.9,2,1,0,35956.76,0
7976,15725356,1535,684,2,1,49,5,0.0,2,1,1,98076.19,0
6394,15584064,141,610,0,1,24,9,0.0,2,1,1,46547.65,0
2737,15758175,933,789,0,0,40,4,0.0,1,1,0,49883.44,0
7517,15748865,2055,629,1,1,42,9,115927.41,3,1,0,16881.19,1
6729,15763893,1583,700,1,0,67,7,143547.32,1,1,1,70272.78,0
2666,15708069,1485,555,0,0,32,9,105243.27,1,1,1,100287.06,0
9884,15628092,496,599,0,0,24,9,141158.72,1,1,0,32031.42,0
9348,15580349,1037,784,0,1,35,3,160366.75,1,1,0,96890.33,0
121,15576658,476,480,2,1,40,5,0.0,2,1,1,79086.21,0
5887,15732642,2179,591,0,1,25,6,139955.57,1,1,0,126562.66,0
2128,15643482,2350,610,2,0,39,10,0.0,3,1,1,173756.26,1
9556,15705522,2897,686,1,1,31,7,110926.29,2,1,0,116184.11,0
2907,15591575,2405,492,2,1,41,7,141132.74,1,1,1,175527.19,0
5841,15609130,353,717,0,0,60,9,135313.03,1,0,1,60998.08,0
1123,15746729,1051,611,0,1,31,3,0.0,2,1,0,97237.51,0
9950,15627905,89,774,1,1,26,8,172701.32,2,0,1,67712.27,0
9574,15639342,690,531,0,1,35,8,0.0,2,1,0,61545.4,0
2421,15795116,985,596,2,0,32,6,178187.34,1,1,1,148142.32,0
8272,15580125,2389,477,1,1,54,4,121604.27,1,1,1,75318.78,0
2758,15648609,2686,487,0,0,31,1,141114.97,2,1,1,193211.33,0
2699,15662917,608,682,0,1,30,2,0.0,2,0,0,80378.98,0
9089,15697510,2453,468,0,0,46,7,0.0,2,1,0,149278.79,0
4696,15702332,564,560,0,0,30,8,190326.54,1,0,0,109220.91,0
8482,15663722,471,828,0,0,32,0,45588.06,1,1,0,19859.03,1
4553,15705615,884,793,2,0,40,7,0.0,2,0,0,39769.13,0
6539,15721984,466,586,0,1,43,4,128144.61,1,1,0,167026.83,0
3995,15574710,427,481,1,0,30,4,138536.3,2,1,1,106935.49,0
6279,15793766,1403,602,0,0,34,3,75992.57,1,1,0,41295.22,0
7961,15641168,556,628,0,1,35,7,108166.61,2,1,1,116780.93,0
1828,15713494,1262,802,0,0,39,7,0.0,2,0,1,46231.75,0
1438,15697521,2661,618,2,0,38,4,0.0,1,1,1,173423.28,0
