RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8844,15592951,1504,682,1,0,59,5,102688.89,3,0,0,79082.36,1
3030,15637328,411,652,0,0,43,4,0.0,2,1,1,2194.39,0
383,15758059,306,565,0,1,35,0,0.0,2,0,0,131987.94,0
7181,15711777,343,584,1,0,56,1,135169.49,1,1,0,108147.9,1
5445,15642657,391,779,2,1,39,1,0.0,2,1,0,108590.99,0
6240,15585331,133,587,1,1,50,6,84287.47,1,0,1,140156.11,0
7457,15592047,2658,615,2,0,29,6,0.0,1,0,0,184682.11,1
2815,15746884,2691,743,0,1,40,2,119022.27,1,1,0,124177.54,0
7368,15814834,1617,647,1,1,32,3,108104.83,1,1,1,74132.65,0
6535,15771224,1686,776,0,0,37,9,0.0,2,1,1,95174.83,0
6332,15748362,89,652,1,1,40,4,123707.31,1,1,1,84029.12,0
8816,15572391,2295,595,2,1,36,7,0.0,2,0,1,45070.71,0
923,15716141,2880,569,2,1,34,8,0.0,2,1,0,166161.16,0
7333,15791544,550,758,1,0,48,4,113327.44,1,1,0,38775.16,1
9573,15579139,2480,758,0,0,40,4,83735.47,1,1,0,196916.44,0
6949,15599077,145,780,2,1,38,9,158382.77,1,1,1,192870.52,0
2838,15798054,1488,624,0,1,37,2,0.0,1,1,1,95173.44,1
6457,15775043,2313,512,0,0,44,6,103881.44,1,1,1,134192.05,0
4103,15679508,715,655,2,1,36,8,0.0,2,0,1,170097.93,0
1441,15696331,2849,680,0,0,39,10,122191.59,1,0,0,182833.56,1
3846,15801202,1629,726,1,1,41,8,112208.22,2,1,1,180750.3,0
2495,15616980,2695,578,1,0,36,1,116774.66,2,0,0,194431.84,0
9447,15758963,958,783,0,0,39,4,87516.51,1,1,1,124220.99,0
9679,15644574,2013,696,0,1,31,4,0.0,2,1,0,96483.53,0
8614,15572011,2687,763,2,1,25,6,0.0,2,1,0,62289.5,0
3215,15805912,1060,618,2,0,43,9,129880.89,1,1,1,199867.34,0
8814,15704012,1605,730,1,0,28,3,140786.68,2,0,1,24566.87,0
2144,15587636,52,555,0,1,38,9,119867.39,1,0,0,152744.09,0
4855,15693205,2503,770,0,1,24,3,146718.13,2,1,0,115421.66,0
751,15793917,497,707,2,0,57,8,149970.6,1,0,1,126516.57,0
7337,15591034,1669,699,1,1,72,6,129837.93,1,1,0,103411.37,0
5018,15659735,1863,850,1,1,41,7,129676.34,2,0,1,173146.89,0
4934,15589917,984,677,2,1,34,8,109766.68,2,0,0,34749.93,0
7840,15642072,2062,850,1,0,41,5,127618.4,1,1,0,190881.72,1
1614,15619179,164,549,1,0,40,3,141545.03,2,1,1,176637.43,0
1418,15646813,817,573,1,0,25,1,144350.48,1,1,0,28911.64,1
4516,15799922,984,733,0,1,29,9,0.0,2,1,0,23155.15,0
6380,15733112,1563,604,0,1,37,5,141409.77,1,1,1,182252.28,0
9341,15578261,382,497,1,0,47,7,135203.91,2,1,0,123220.53,1
3435,15764602,2568,671,0,1,27,3,0.0,1,1,0,30567.44,0
2784,15641400,419,717,1,0,45,9,131387.58,3,1,0,170859.58,1
7663,15737599,371,850,1,1,36,6,142140.56,2,1,0,28411.29,0
4136,15701379,852,487,0,1,34,6,121666.45,2,0,0,184541.89,0
9080,15625091,2595,576,1,0,50,9,101499.78,1,1,1,132360.79,1
1853,15640956,2645,611,0,0,33,2,123343.01,2,1,1,31382.55,0
9402,15567923,471,841,0,0,44,10,0.0,2,0,1,147602.65,0
3650,15730778,1995,558,0,0,37,0,0.0,1,1,0,133752.52,0
6531,15646188,1273,661,2,1,42,6,0.0,2,1,1,157783.42,0
2926,15583521,427,505,0,1,30,2,0.0,2,1,1,105141.13,0
1501,15583860,2012,734,1,0,38,3,132530.98,2,1,1,179521.88,0
7800,15799032,2292,669,0,1,38,9,95642.22,1,1,1,193268.51,0
4267,15580774,1689,557,0,0,22,0,0.0,2,1,0,179232.24,0
9851,15678427,471,698,1,1,49,9,119768.25,2,0,1,29152.81,0
4937,15583550,2655,615,2,0,33,2,125921.16,1,1,1,17842.54,0
7334,15644078,1993,571,0,1,57,4,0.0,1,1,0,25888.69,1
3477,15585980,588,642,1,0,40,9,110826.75,1,1,0,151407.45,1
7511,15715977,2088,699,0,0,38,2,117949.28,1,0,0,88984.8,0
30,15692461,2549,476,1,1,27,1,101838.0,1,1,1,132066.86,0
6619,15752921,1831,602,0,0,53,5,157162.25,1,0,0,112954.89,0
5248,15591926,2538,521,0,1,29,5,131034.88,1,1,1,16752.54,0
307,15802065,1118,539,0,1,41,3,0.0,1,1,0,147340.57,0
4997,15787199,1272,566,0,0,36,6,0.0,2,1,0,70561.45,0
7090,15761554,984,619,0,0,40,4,0.0,3,1,0,33551.55,1
1506,15761070,1537,676,1,0,57,9,111523.56,1,0,0,116111.02,1
5020,15730224,1237,651,0,1,25,0,0.0,2,0,1,112554.15,0
7387,15737960,948,639,0,1,42,6,170631.45,1,1,1,94738.97,0
369,15575211,2607,582,0,0,34,2,0.0,2,0,0,199714.92,0
4146,15815040,1763,610,2,1,33,8,0.0,2,1,0,191216.46,0
8856,15815423,460,615,0,0,39,3,0.0,2,0,1,88802.06,0
