index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
31916,1,772,2,4,2,4,3,1,2.33,26,2098
44321,5,1517,5,1,0,0,2,1,6.33,9,11403
29480,5,1468,2,2,0,5,3,1,27.33,8,11310
15900,4,1418,2,2,0,2,0,1,23.08,30,4152
46249,1,817,5,1,0,5,2,1,13.0,18,5915
22543,5,1468,2,2,1,4,4,1,16.08,15,10733
49323,1,800,5,4,0,0,2,1,6.42,33,6169
18358,5,1543,2,0,0,5,0,1,6.58,41,4496
31085,1,715,2,4,0,4,3,1,24.08,20,7843
31992,5,1541,2,4,0,5,3,1,9.25,26,5772
39905,2,1088,2,0,0,5,1,1,6.83,31,4896
15690,1,798,2,0,0,2,0,1,28.0,29,4230
2899,1,764,2,4,0,5,5,1,14.17,16,7831
10706,1,727,2,1,0,4,0,1,5.67,5,15011
24073,1,715,2,4,0,4,4,1,23.75,23,7955
15210,5,1470,2,4,2,4,0,1,2.75,27,4501
26403,5,1468,2,2,1,4,4,1,16.08,36,10318
48982,2,1022,5,4,0,0,2,1,6.08,31,7900
47066,1,818,5,1,0,0,2,1,6.75,22,6219
9312,3,598,2,1,0,2,5,1,10.0,46,4373
21752,5,1546,2,2,0,2,4,1,23.08,11,13830
2524,2,950,2,5,0,1,5,1,11.25,14,5954
28635,0,1203,2,5,0,4,4,1,12.25,49,3175
2266,1,744,2,0,0,4,5,1,19.08,13,12990
21130,1,880,2,4,0,2,4,1,8.58,7,14555
43874,5,1517,5,1,0,0,2,1,9.33,6,10248
36570,5,1559,2,4,0,2,1,1,9.58,11,11940
36320,5,1552,2,2,0,4,1,1,13.83,10,12675
39744,1,820,2,4,0,4,1,1,25.92,30,3988
45543,5,1502,5,0,0,5,2,1,6.42,15,6122
25145,1,704,2,1,2,4,4,1,2.17,30,4000
26921,2,946,2,2,0,1,4,1,13.25,39,7072
16859,5,1507,2,4,0,4,0,1,22.42,35,3357
3735,2,1015,2,4,2,0,5,1,2.33,20,2410
36244,5,1554,2,2,0,4,1,1,13.0,9,11520
14418,1,729,2,2,0,4,0,1,17.92,23,6576
34603,1,748,2,4,0,1,3,1,22.08,44,5939
48737,5,1478,5,2,0,4,2,1,15.92,30,4909
38833,3,127,2,2,0,3,1,1,4.92,25,3349
9250,3,389,2,5,0,1,5,1,9.75,46,3549
42664,5,1539,2,1,0,2,1,1,12.42,47,5622
34193,0,1226,2,0,0,2,3,1,6.58,42,2050
30946,5,1468,2,2,0,4,3,1,15.5,19,5761
22019,2,1011,2,5,0,1,4,1,10.5,13,5954
22755,3,87,2,3,2,1,4,1,2.17,17,3999
44206,2,988,5,4,0,2,2,1,6.92,8,13801
37607,3,691,2,2,0,3,1,1,6.67,18,3349
30887,1,744,2,0,0,4,3,1,19.33,18,5939
1067,1,744,2,0,0,4,5,1,19.08,7,12150
39444,5,1533,2,4,0,5,1,1,13.58,28,4979
26363,2,1038,2,0,0,5,4,1,8.58,36,6395
27771,3,41,2,0,0,5,4,1,5.33,44,3754
39291,4,1387,2,1,0,1,1,1,25.67,27,4149
9469,1,762,2,5,0,4,5,1,11.42,47,3855
9589,5,1536,2,0,2,2,5,1,2.17,48,2700
30168,1,839,2,5,0,5,3,1,25.0,13,13200
40855,1,706,2,0,1,4,1,1,22.0,36,6758
32997,5,1554,2,2,0,1,3,1,12.0,33,5772
45590,1,818,5,1,0,5,2,1,16.83,15,6304
40510,5,1533,2,4,0,5,1,1,13.58,34,4979
31570,1,839,2,5,0,5,3,1,25.0,23,5674
38538,4,1397,2,2,2,5,1,1,2.83,23,3251
41847,5,1554,2,2,0,4,1,1,16.0,42,5098
32225,1,812,2,1,0,5,3,1,13.58,28,4209
44606,2,1008,5,5,0,4,2,1,11.33,11,5942
30797,1,878,2,1,0,5,3,1,14.58,18,4209
17080,1,844,2,0,0,3,0,1,13.67,35,6045
23762,1,873,2,2,0,5,4,1,5.67,22,5805
19350,3,64,2,1,2,1,0,1,2.75,46,4500
25894,3,210,2,5,2,3,4,1,2.17,34,3999
13157,0,1215,2,4,0,2,0,1,8.25,18,3090
49742,3,342,5,2,0,3,2,1,6.83,35,3944
14378,5,1552,2,2,0,1,0,1,12.83,23,4896
18817,0,1215,2,4,0,2,0,1,8.25,43,4019
16405,3,42,2,4,0,2,0,1,8.83,32,4007
14574,1,791,2,2,0,4,0,1,16.17,24,4545
60,5,1441,2,1,0,0,5,1,5.5,1,13095
20661,2,987,2,4,0,0,4,1,4.33,5,5954
47530,5,1537,5,2,2,5,2,1,2.17,25,2339
13979,5,1431,2,2,0,2,0,1,25.08,21,12150
27428,1,859,2,2,0,4,4,1,12.83,42,5276
30245,1,746,2,5,0,4,3,1,11.58,14,8312
39177,4,1420,2,4,0,2,1,1,6.17,27,4149
23773,3,658,2,0,0,2,4,1,5.83,22,6443
22712,5,1539,2,1,0,2,4,1,12.42,16,8534
40041,3,173,2,1,0,4,1,1,4.92,32,3389
17954,4,1420,2,4,0,0,0,1,25.67,39,9788
856,5,1468,2,2,0,5,5,1,26.67,6,12150
2381,3,62,2,2,2,2,5,1,2.17,14,6375
33382,5,1557,2,0,0,5,3,1,8.08,36,5772
10609,2,946,2,2,0,3,0,1,5.75,5,7424
35780,5,1460,2,4,1,5,1,1,14.0,5,16212
37947,4,1402,2,2,0,2,1,1,22.92,19,7874
17634,0,1213,2,1,0,0,0,1,10.33,38,4469
10442,0,1219,2,1,1,5,0,1,15.58,4,7423
45891,1,872,5,5,2,5,2,1,2.25,17,2464
25020,5,1543,2,0,0,2,4,1,5.58,29,7084
26065,3,96,2,1,0,0,4,1,6.83,35,4053
23730,1,762,2,5,0,4,4,1,14.17,22,4700
30760,1,772,2,4,2,4,3,1,2.33,18,2098
39101,1,723,2,2,0,4,1,1,17.08,26,3988
14784,5,1553,2,5,0,1,0,1,10.17,25,4272
30741,0,1137,2,4,0,0,3,1,6.0,18,2050
31001,2,933,2,2,0,3,3,1,5.42,19,5657
20193,1,762,2,5,0,0,4,1,17.25,1,12780
33950,3,88,2,5,0,4,3,1,10.75,40,2098
30287,1,867,2,5,2,5,3,1,2.17,15,2518
17907,1,900,2,1,0,0,0,1,6.75,39,4753
8851,1,764,2,4,0,1,5,1,21.42,44,3831
38334,1,715,2,4,2,0,1,1,2.83,22,2658
29014,3,42,2,4,2,4,3,1,2.25,4,5955
