ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
4156,49,25,158,95039,2,6.5,1,0,0,0,0,1,0
2423,52,27,132,94303,2,0.8,3,0,1,0,0,0,1
595,44,20,59,91604,4,1.9,1,279,0,1,0,0,0
4611,39,15,165,92096,1,7.3,3,509,1,0,1,1,1
4754,47,20,168,95064,2,7.2,1,585,0,0,0,1,1
3684,35,9,160,94720,2,7.2,3,292,1,0,1,1,1
286,50,26,92,93955,1,0.8,1,278,0,0,0,1,0
707,33,7,70,94720,4,2.2,2,115,0,0,0,1,1
2604,54,28,81,91604,2,0.8,3,0,0,0,0,1,0
591,49,23,29,95814,1,1.4,3,115,0,1,0,1,0
3259,63,37,18,94998,3,0.5,2,0,0,1,1,1,0
3249,55,29,81,93106,3,1.9,2,0,0,1,0,0,0
4957,50,25,22,95134,3,0.4,2,0,0,0,0,1,1
1880,58,32,64,93407,4,2.1,2,142,0,0,0,0,0
67,51,24,44,95616,1,1.3,2,0,0,0,0,1,0
4110,40,16,89,92697,1,2.8,1,0,0,0,0,1,0
1728,58,34,49,94102,4,0.2,1,0,0,1,0,1,0
4111,60,34,41,93940,3,0.9,3,102,0,0,0,1,0
4219,41,17,65,94998,4,2.9,1,299,0,1,1,1,1
4139,57,32,113,92121,2,1.4,1,0,0,0,0,0,1
819,65,40,40,93943,3,1.5,1,0,0,0,0,1,0
4653,45,21,158,92646,2,6.67,1,0,0,0,0,0,0
4037,50,25,42,91330,1,1.3,3,0,0,0,0,1,0
3419,55,30,75,92182,3,2.67,1,0,0,0,0,1,0
301,55,29,92,90250,1,3.0,3,0,1,0,0,0,1
1622,28,4,85,95014,1,0.8,2,0,0,0,0,1,1
3709,25,0,44,93561,1,1.0,3,0,0,0,0,1,0
252,31,5,80,92093,4,0.8,3,0,0,0,0,1,1
3074,29,5,50,93943,3,2.4,2,0,0,0,0,0,0
1534,57,33,24,94132,2,0.4,1,0,0,0,0,1,1
3938,34,9,18,93561,1,1.0,1,92,0,0,0,1,0
3778,52,25,33,90745,4,0.4,2,0,0,0,0,1,1
1394,41,16,85,94114,4,1.9,1,0,0,0,0,1,1
1508,44,19,78,92348,4,1.9,1,190,0,0,0,0,0
1836,36,10,54,94305,1,2.8,1,230,0,0,0,0,0
135,56,32,21,95827,3,1.4,2,121,0,0,0,0,0
4212,34,9,49,91711,3,2.3,1,0,0,0,0,0,0
955,35,10,62,94105,3,2.33,2,0,0,0,0,0,0
606,61,36,60,93106,1,2.8,2,0,0,0,0,1,1
4793,58,32,32,91360,3,1.2,1,0,0,0,0,1,0
