date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
327,4,3.0,2020,7200,1.0,0,0,3,8,1450,570,1965,0,98198,47.4174,-122.319,1920,7200,360000
264,4,1.75,1670,5350,1.0,0,0,3,7,860,810,1953,0,98166,47.4729,-122.358,1260,6101,220000
125,4,1.75,2810,11160,1.0,0,0,4,9,2810,0,1969,0,98040,47.5353,-122.223,2640,10310,995000
333,3,2.5,1900,6274,2.0,0,0,3,7,1900,0,2005,0,98065,47.5431,-121.883,2430,5948,430000
173,3,1.75,1740,5500,1.0,0,0,3,6,1250,490,1941,0,98146,47.5127,-122.385,940,1830,345000
241,3,2.75,1850,8830,2.0,0,0,4,6,1850,0,1983,0,98033,47.686,-122.185,1610,8520,472000
294,4,2.75,2590,8927,2.0,0,0,3,8,2590,0,1996,0,98033,47.6915,-122.189,2260,8537,720000
11,3,2.25,2000,7205,2.0,0,0,4,8,2000,0,1985,0,98028,47.737,-122.22,2230,7448,516350
189,2,1.0,1080,4366,1.0,0,0,3,6,1080,0,1944,0,98126,47.5312,-122.381,1030,4498,289950
349,2,1.0,870,8507,1.0,0,0,3,6,870,0,1949,0,98155,47.736,-122.322,1070,8507,353000
360,5,2.25,1470,11600,1.0,0,0,3,6,1180,290,1932,0,98146,47.4964,-122.364,1270,7660,297000
12,2,2.5,2350,6681,1.0,0,0,3,8,2350,0,2007,0,98053,47.7191,-122.024,1440,4760,800000
65,4,1.0,1700,7210,1.0,0,0,3,7,850,850,1971,0,98058,47.4677,-122.179,1720,7538,251000
202,4,2.5,2230,4496,2.0,0,0,3,7,2230,0,2004,0,98001,47.3359,-122.291,1720,4500,240000
54,4,2.25,2070,11489,2.0,0,0,3,7,2070,0,1977,0,98034,47.7258,-122.237,2100,9661,442500
227,4,2.0,1410,8820,1.0,0,0,3,7,1410,0,1955,0,98133,47.7508,-122.357,1430,8300,300000
69,4,2.5,2720,9270,2.0,0,0,4,9,2720,0,1988,0,98029,47.568,-122.013,2720,9219,695000
195,3,1.75,1610,5108,1.5,0,0,4,7,1610,0,1906,0,98107,47.6746,-122.379,1530,5100,626000
251,3,2.25,1540,2400,2.0,0,0,3,8,1540,0,1900,0,98122,47.6127,-122.298,1540,3600,750000
245,4,2.5,2090,9921,2.0,0,0,3,8,2090,0,2006,0,98019,47.724,-121.958,2340,9000,434950
354,3,2.5,2980,18535,2.0,0,0,3,11,2980,0,1992,0,98077,47.7246,-122.059,3840,18460,1000000
