P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
113,0.4728,0.0,0.3134,0.0909,0.8462,0.0,0.7095,0.0,0.0485,0.1368,0.0,1.0,0.5165,0.0,0.6667,14999
1027,0.4756,0.001,0.2488,0.1971,0.788,0.0463,0.6118,0.0024,0.0174,0.1477,0.0021,1.0,0.3344,0.0759,0.8125,18200
472,0.4843,0.5435,0.1147,0.1154,0.8925,0.0,0.7255,0.0109,0.0216,0.0566,0.4883,0.9941,0.3268,0.1538,0.0,17800
212,0.4529,0.0,0.2098,0.172,0.901,0.0,0.7716,0.0,0.0114,0.0735,0.0,1.0,0.1247,0.25,0.5,14999
17954,0.4711,0.0071,0.178,0.1307,0.8559,0.0069,0.6897,0.0032,0.0339,0.0329,0.0061,0.9949,0.2569,0.0273,0.4348,63000
728,0.4917,0.1143,0.1174,0.1109,0.9177,0.0,0.7829,0.0034,0.0101,0.0947,0.1218,0.9931,0.257,0.1607,0.0,32800
719,0.4749,0.0,0.1436,0.0881,0.8952,0.0,0.7521,0.0,0.0184,0.0668,0.0,1.0,0.1463,0.16,0.8,22900
463,0.5228,0.0,0.1273,0.0927,0.9198,0.0,0.7926,0.0,0.011,0.1149,0.0,0.989,0.3445,0.2292,0.6667,25300
255586,0.4797,0.0541,0.0962,0.0745,0.8844,0.0051,0.7531,0.0031,0.0399,0.0489,0.0515,0.9955,0.3356,0.0661,0.3333,60900
2711,0.4964,0.0007,0.1904,0.1533,0.827,0.0285,0.68,0.0077,0.0326,0.0492,0.0009,0.9495,0.3377,0.1062,0.6667,29700
339,0.4575,0.0,0.1734,0.1126,0.8833,0.0,0.7109,0.0,0.0076,0.0657,0.0,1.0,0.1976,0.1429,1.0,18400
964,0.4643,0.2223,0.2576,0.2138,0.7864,0.1023,0.7248,0.0029,0.0133,0.0313,0.1719,1.0,0.2177,0.0606,0.6667,20500
167,0.4566,0.0,0.1543,0.0643,0.8462,0.0,0.6486,0.0,0.0357,0.0615,0.0,1.0,0.528,0.0417,0.0,14999
18819,0.4943,0.0044,0.1004,0.0809,0.8949,0.0083,0.7779,0.003,0.0409,0.0232,0.0054,0.9849,0.1199,0.0575,0.2381,80100
1756,0.4767,0.0011,0.1527,0.1379,0.8475,0.0,0.6785,0.0028,0.0577,0.1554,0.0014,0.995,0.344,0.1147,0.64,31100
38663,0.489,0.0065,0.0731,0.0587,0.8842,0.006,0.7571,0.0013,0.0397,0.0443,0.0074,0.9758,0.2358,0.075,0.3744,66800
511,0.4583,0.2181,0.1738,0.1692,0.9068,0.0,0.7519,0.0,0.0052,0.1667,0.2114,1.0,0.2676,0.1875,0.6667,22900
13610,0.4685,0.003,0.198,0.1145,0.8113,0.0,0.6396,0.0024,0.0625,0.3136,0.0016,0.9824,0.3218,0.0348,0.3056,63000
207,0.4744,0.0,0.2786,0.1442,0.8688,0.0,0.7167,0.0,0.0114,0.109,0.0,1.0,0.24,0.1333,1.0,14999
14062,0.4611,0.9932,0.1048,0.0973,0.9073,0.0074,0.7676,0.0039,0.0299,0.1121,0.9928,0.9901,0.3575,0.1903,0.5238,35500
348,0.519,0.0,0.1742,0.0466,0.9216,0.0,0.8129,0.0082,0.0256,0.0625,0.0,0.9791,0.2559,0.0909,1.0,41300
162,0.5224,0.006,0.162,0.0333,0.9185,0.0,0.7935,0.0,0.0164,0.0692,0.0106,1.0,0.111,0.0,0.0,60800
2242,0.4837,0.0,0.1642,0.1416,0.8682,0.0,0.7131,0.0023,0.0245,0.0848,0.0,0.9211,0.2369,0.1149,0.6,24000
865,0.482,0.0036,0.1684,0.186,0.6432,0.2168,0.6799,0.0,0.0595,0.1279,0.0072,0.9867,0.2711,0.0455,0.3333,47600
3071,0.5107,0.0013,0.0897,0.0756,0.9361,0.0,0.8433,0.0047,0.0224,0.0255,0.0018,0.9852,0.1529,0.1176,0.0,81300
188,0.5183,0.0,0.2597,0.1541,0.8842,0.0,0.7364,0.0,0.0204,0.202,0.0,1.0,0.3083,0.125,1.0,16900
2669,0.4351,0.2882,0.2086,0.1962,0.7729,0.0978,0.7046,0.0011,0.0154,0.0898,0.241,0.9978,0.3334,0.0906,0.5263,20800
3114,0.4818,0.0055,0.1135,0.082,0.8684,0.0,0.7241,0.0043,0.0466,0.0129,0.0053,0.9994,0.2873,0.0266,0.25,60800
1142,0.5,0.0026,0.1472,0.1066,0.8964,0.0,0.75,0.0024,0.0416,0.0513,0.0022,1.0,0.1457,0.1161,0.5,62000
405,0.5014,0.0073,0.1631,0.1107,0.8712,0.0,0.7188,0.0142,0.0385,0.0861,0.0062,1.0,0.1883,0.1304,1.0,19900
676,0.4021,0.0,0.3029,0.3085,0.6859,0.0872,0.5258,0.0,0.0226,0.0373,0.0,0.9922,0.2813,0.0606,1.0,15800
213,0.4605,0.0,0.2763,0.1842,0.8283,0.0,0.6235,0.0,0.0111,0.0851,0.0,0.9888,0.2571,0.0625,0.5,14999
2052,0.4621,0.1871,0.1199,0.1273,0.8904,0.0208,0.7822,0.0034,0.0186,0.08,0.1628,0.9909,0.311,0.1139,0.5385,32900
98,0.5263,0.0,0.1256,0.1525,0.8587,0.0,0.641,0.0,0.0357,0.2909,0.0,1.0,0.3917,0.0,1.0,14999
265,0.4633,0.0,0.2082,0.14,0.8616,0.0,0.6964,0.0,0.0196,0.1034,0.0,1.0,0.1725,0.0769,1.0,32000
949,0.4911,0.0,0.1228,0.0925,0.9289,0.0,0.8174,0.0,0.0114,0.0254,0.0,0.9787,0.1125,0.0517,0.25,44000
1784,0.475,0.0,0.277,0.1908,0.8178,0.1065,0.7924,0.0,0.0114,0.074,0.0,0.9967,0.0448,0.125,0.6667,75600
56241,0.4728,0.028,0.1692,0.1148,0.8843,0.0074,0.7437,0.0021,0.0362,0.0484,0.0289,0.9603,0.2949,0.0703,0.5278,135800
774,0.4957,0.0026,0.2099,0.0793,0.9289,0.0,0.7976,0.0,0.0135,0.1424,0.0,0.993,0.168,0.125,0.0,26200
5735,0.4948,0.0002,0.115,0.0808,0.9303,0.0125,0.849,0.0014,0.0162,0.1111,0.0,0.9892,0.178,0.2264,0.5714,53300
2687,0.4807,0.0083,0.1052,0.0916,0.8614,0.0,0.7087,0.004,0.0379,0.0351,0.0073,0.9908,0.3176,0.0446,0.3,40400
5311,0.4838,0.003,0.1629,0.1208,0.8809,0.0,0.7172,0.0022,0.0325,0.0367,0.0012,0.9892,0.214,0.0536,0.375,56100
100,0.455,0.0403,0.27,0.15,0.871,0.0,0.7045,0.0,0.0294,0.2121,0.0208,1.0,0.4017,0.0,1.0,14999
250,0.433,0.0,0.154,0.123,0.91,0.0,0.7387,0.0,0.0213,0.0568,0.0,1.0,0.1743,0.1053,0.0,33200
2102,0.4698,0.0009,0.2223,0.1873,0.8468,0.0269,0.6872,0.0013,0.008,0.2343,0.0014,0.0707,0.4477,0.122,0.9167,14999
9923,0.4959,0.0016,0.0878,0.0674,0.917,0.001,0.8045,0.003,0.0302,0.0535,0.0018,0.9033,0.2589,0.1237,0.322,86300
73,0.4569,0.0,0.1704,0.1667,0.8718,0.0,0.7,0.0,0.05,0.2,0.0,1.0,0.33,0.0,0.0,22500
1047,0.4593,0.0,0.2611,0.22,0.7679,0.0849,0.6647,0.0025,0.0084,0.0406,0.0,0.9965,0.189,0.08,0.0,27800
153,0.5354,0.0,0.4049,0.1099,0.9056,0.0,0.7937,0.0,0.0159,0.0896,0.0,1.0,0.1813,0.0,0.0,77500
2216,0.4797,0.0033,0.1508,0.1034,0.872,0.0,0.7101,0.0013,0.0284,0.0616,0.0035,0.9949,0.3022,0.0549,0.3333,31900
2127,0.525,0.0015,0.1463,0.0944,0.8676,0.0093,0.7571,0.0036,0.0586,0.334,0.0,0.9557,0.4057,0.1004,0.5882,128300
736,0.4513,0.0,0.328,0.2921,0.6907,0.1416,0.5975,0.0031,0.0401,0.1371,0.0,1.0,0.3114,0.1034,1.0,14999
57,0.4732,0.0,0.4083,0.2341,0.651,0.0,0.4506,0.0,0.0156,0.3432,0.0,1.0,0.1829,0.0,1.0,14999
60,0.46,0.0,0.2,0.0845,0.885,0.0,0.7143,0.0,0.0513,0.125,0.0,1.0,0.29,0.0,0.0,14999
2702,0.4633,0.0026,0.1965,0.1722,0.7671,0.0868,0.6953,0.0019,0.05,0.0379,0.0009,0.9921,0.2849,0.0432,0.375,65400
763,0.4911,0.0,0.1181,0.0994,0.9116,0.0,0.7724,0.0034,0.0126,0.0622,0.0,1.0,0.1979,0.0638,1.0,36900
418,0.4701,0.0,0.1548,0.1024,0.9148,0.0,0.7748,0.0,0.0066,0.0903,0.0,0.9932,0.2544,0.1724,0.6,17300
265,0.5222,0.0,0.1456,0.082,0.9133,0.0,0.7507,0.0,0.009,0.1518,0.0,1.0,0.2895,0.375,0.6667,14999
20896,0.471,0.0027,0.173,0.1309,0.8453,0.0195,0.6875,0.0003,0.0387,0.0539,0.0028,0.9948,0.2073,0.0268,0.3543,131900
817,0.472,0.0,0.2075,0.1784,0.8519,0.0,0.6588,0.003,0.0152,0.1038,0.0,1.0,0.3476,0.0741,0.8333,14999
33312,0.4782,0.1068,0.1419,0.0978,0.632,0.1209,0.5819,0.0031,0.1164,0.0525,0.0933,0.9912,0.3936,0.0412,0.293,49300
5497,0.4973,0.0002,0.1143,0.0415,0.888,0.0,0.7482,0.0005,0.0399,0.0516,0.0,0.9968,0.2559,0.0266,0.1667,80600
4556,0.4686,0.0049,0.2029,0.169,0.793,0.0509,0.6654,0.0039,0.0265,0.0673,0.0022,0.9988,0.3797,0.0664,0.381,25900
531,0.4431,0.0,0.2367,0.1996,0.831,0.0,0.6237,0.0,0.0164,0.1638,0.0,0.9916,0.3743,0.0597,0.7143,19300
1866,0.4784,0.0011,0.1886,0.1425,0.8299,0.0516,0.7096,0.0062,0.0255,0.0603,0.0014,0.9973,0.3021,0.0682,0.6667,27600
67923,0.4938,0.0097,0.0652,0.0423,0.8803,0.0007,0.7673,0.0027,0.0603,0.0322,0.008,0.9783,0.2444,0.0667,0.234,53400
