age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
32,4,272323,11,2,7,0,4,1,0,0,40,39,0
39,7,117585,11,4,1,3,4,0,0,0,35,39,0
41,6,136986,12,2,12,0,4,1,7298,0,55,39,1
59,4,200926,5,2,14,0,4,1,0,0,40,39,0
36,4,174150,11,2,7,0,4,1,0,0,45,39,1
48,4,166186,9,5,12,1,4,0,0,0,38,39,0
69,0,154897,8,2,0,0,4,1,0,0,32,39,1
28,4,63169,15,5,1,4,4,0,0,0,40,39,0
27,5,136731,7,4,12,3,4,1,0,0,40,39,0
42,2,193882,12,2,10,0,4,1,0,0,30,39,0
31,4,49469,9,4,10,1,4,1,0,0,50,39,0
58,4,314153,9,2,4,0,4,1,0,0,40,39,1
26,4,125089,11,4,8,3,2,1,0,0,40,39,0
41,4,200652,0,2,7,0,4,1,0,0,40,39,0
34,4,248754,11,2,8,0,4,1,0,0,40,39,0
19,4,98343,2,4,7,3,4,0,0,0,40,39,0
20,4,272796,15,4,12,3,4,1,0,0,10,39,0
39,4,225544,7,2,4,0,4,1,0,0,40,31,1
39,4,123930,15,4,1,4,1,0,0,0,40,30,0
46,4,117849,11,2,14,0,4,1,0,0,50,39,1
31,4,198660,11,2,7,0,4,1,0,0,45,39,0
36,4,224566,11,2,3,0,4,1,0,0,42,39,0
41,4,190044,11,2,12,0,4,1,5178,0,40,39,1
31,4,652456,9,4,12,1,4,0,0,0,40,39,0
26,4,127833,9,4,4,3,4,0,0,0,40,39,0
32,4,180656,11,2,3,0,4,1,0,0,60,39,0
31,4,100734,14,0,10,1,4,0,0,0,60,39,1
30,4,210851,9,0,12,1,4,1,0,0,55,39,1
26,4,37593,9,4,4,1,4,0,0,0,40,39,0
46,4,91608,11,2,12,0,4,1,0,0,40,39,0
26,4,173806,11,2,14,0,4,1,0,0,60,39,0
20,7,34616,7,4,8,3,4,0,0,0,25,39,0
46,4,196024,8,5,10,1,4,0,0,0,50,39,0
42,4,26915,15,2,12,0,4,1,0,0,25,39,0
49,4,74896,15,2,6,0,4,1,0,0,40,39,0
35,7,143774,11,2,8,5,4,0,0,0,40,39,0
49,4,276087,9,2,12,0,4,1,15024,0,50,39,1
25,4,176928,11,4,7,1,4,1,0,0,40,39,0
38,6,227944,14,2,10,0,4,1,0,0,30,39,1
50,4,251486,12,2,4,5,4,0,0,0,50,39,1
46,4,119904,11,4,1,4,2,0,0,0,40,39,0
55,5,42290,8,2,4,0,4,1,0,0,50,39,1
47,4,196207,1,2,4,0,4,1,0,0,50,39,0
30,4,111696,15,0,1,4,4,0,0,0,35,39,0
37,4,29987,11,4,1,1,4,1,0,0,45,39,0
52,2,199720,6,2,7,0,4,1,0,0,40,39,0
55,4,151874,9,3,10,2,4,0,0,0,35,39,0
38,4,203836,11,2,6,0,4,1,3411,0,40,4,0
56,4,196840,5,2,6,0,4,1,0,0,40,39,0
29,4,156218,9,2,3,2,1,1,0,0,40,30,0
60,4,236083,12,0,4,1,4,0,0,0,40,39,0
21,4,362623,15,4,8,1,4,0,0,0,40,39,0
38,4,131126,11,0,7,1,4,1,0,0,60,39,0
49,5,143482,11,2,12,5,4,0,0,0,72,5,1
36,4,204590,11,2,4,0,4,1,0,0,55,39,1
21,4,203003,15,4,7,3,4,1,0,0,20,39,0
51,4,178983,11,2,3,0,4,1,0,1887,40,39,1
29,4,155913,9,2,10,5,4,0,0,0,15,39,1
45,4,191389,12,2,12,0,4,1,0,0,50,39,1
62,7,221919,10,2,10,0,4,1,0,0,58,39,1
24,1,223732,15,4,2,1,4,1,0,0,40,39,0
49,4,247890,11,2,3,0,4,1,0,0,40,27,0
18,4,277940,11,4,12,3,4,1,0,0,35,39,0
51,1,360816,11,0,4,4,4,0,0,0,42,39,0
45,5,138342,1,2,12,0,1,1,0,0,40,0,1
31,4,207537,15,2,3,0,4,1,0,0,50,39,1
29,2,410351,15,4,3,1,4,1,0,0,40,39,0
21,0,205595,15,4,0,3,4,1,0,0,44,39,0
39,4,316211,15,2,4,0,4,1,0,0,40,39,1
32,4,133861,11,2,4,0,4,1,0,0,40,39,1
29,6,137421,7,4,7,2,4,1,0,0,40,39,0
56,4,196307,0,2,14,0,4,1,0,0,50,39,0
81,0,144792,11,2,0,0,4,1,0,0,20,39,0
34,7,54318,12,2,10,0,4,1,0,0,10,0,0
57,4,28856,11,2,8,5,4,0,0,0,38,39,0
22,1,231407,15,4,1,3,2,0,0,0,20,39,0
36,4,215392,9,2,10,0,4,1,7298,0,40,39,1
56,2,181220,9,0,10,1,2,1,0,0,40,39,0
44,7,302822,11,4,1,1,4,0,0,0,40,39,0
30,4,149787,9,2,10,0,4,1,15024,0,55,39,1
35,4,170174,11,2,3,0,4,1,0,0,38,39,0
57,4,361954,9,2,4,0,4,1,0,0,50,39,1
28,4,131310,9,4,4,1,4,0,8614,0,40,39,1
35,4,106014,11,2,6,0,4,1,0,2002,40,39,0
60,6,258713,12,0,12,1,4,0,0,0,50,39,0
29,4,340705,11,4,8,3,4,0,0,0,34,39,0
41,6,173858,9,2,3,0,1,1,0,0,99,3,0
21,4,191290,15,4,8,3,4,1,0,0,25,39,0
28,4,37821,9,4,4,1,4,0,0,0,55,0,0
55,1,22494,9,2,4,0,4,1,15024,0,40,39,1
20,4,314913,11,4,12,3,4,1,0,0,40,11,0
34,4,204704,12,4,8,1,4,1,0,0,40,39,0
29,4,285294,15,4,8,1,2,0,0,0,35,23,0
69,0,29825,11,2,0,0,4,1,0,0,40,39,1
22,4,361381,1,2,12,0,4,1,0,0,40,39,1
19,4,206399,15,4,8,3,2,1,0,0,20,39,0
23,4,410439,15,4,8,3,4,1,0,0,24,39,0
30,6,194901,9,4,3,3,4,1,0,0,15,39,0
49,4,101017,9,0,4,1,4,0,0,0,40,39,0
34,4,300828,0,2,6,0,4,1,0,0,40,26,0
59,4,200926,0,2,3,0,4,1,0,0,40,39,0
24,4,130371,9,2,12,0,4,1,0,0,40,39,0
38,4,106141,15,2,3,0,4,1,0,0,40,39,1
47,4,105188,11,2,8,0,4,1,0,0,40,12,0
30,0,218956,9,4,0,1,4,0,0,0,35,2,0
37,1,253270,12,4,10,1,4,0,0,0,40,39,0
36,4,103323,11,2,7,0,4,1,2885,0,40,39,0
23,2,140508,15,4,11,1,2,0,0,0,40,39,0
19,4,133255,15,4,13,3,4,1,0,0,40,39,0
39,4,172425,8,2,12,5,4,0,0,0,40,39,0
37,4,359523,11,2,11,0,2,1,0,0,40,39,0
33,5,132120,9,2,12,0,4,1,0,0,65,39,1
38,4,136081,14,2,10,0,4,1,0,1977,50,39,1
44,7,111731,9,2,12,0,4,1,0,0,55,39,0
48,6,45564,14,0,10,1,4,1,0,0,35,39,0
36,4,125933,12,4,10,1,4,1,0,0,40,39,1
45,6,102147,11,2,10,0,4,1,0,1902,30,2,1
36,4,220237,9,2,10,0,4,1,0,1902,40,39,1
44,4,243580,15,0,10,1,4,1,0,0,45,39,0
50,4,132716,1,2,3,0,4,1,0,0,45,39,1
39,0,116546,9,2,0,5,4,0,0,0,8,39,1
