age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
49,4,221320,0,0,12,1,4,0,0,0,30,39,0
35,4,82622,11,4,7,1,4,1,0,0,40,39,0
29,2,161210,11,4,6,1,4,1,0,0,40,39,0
42,4,89226,11,2,14,0,4,1,0,0,40,39,0
33,4,201122,15,0,1,1,4,1,0,0,45,39,0
26,4,154966,11,2,4,0,4,1,0,0,40,33,0
22,4,129980,11,4,14,1,4,1,0,0,40,39,0
48,4,192385,12,2,4,0,4,1,15024,0,65,39,1
39,6,126675,11,2,5,0,4,1,0,0,99,39,0
28,4,107108,7,0,13,1,4,1,0,0,40,39,0
38,2,320783,11,2,3,0,2,1,0,0,30,39,0
29,4,177307,15,2,4,0,4,1,0,0,60,39,0
51,4,175485,11,0,1,1,4,0,0,0,40,39,0
30,4,196385,15,4,7,2,4,1,0,0,40,39,0
33,4,262656,11,4,8,1,2,1,0,0,32,39,0
39,4,202683,15,0,13,1,4,1,4650,0,40,39,0
19,4,186569,15,4,7,3,4,0,0,0,30,39,0
56,2,163083,12,6,10,4,4,0,0,0,30,39,0
27,4,89030,15,4,14,1,4,0,0,0,40,39,0
21,4,127385,15,4,1,3,4,1,0,0,40,39,0
28,4,276587,8,4,13,1,4,1,0,0,50,39,0
42,4,283304,11,2,3,0,4,1,0,0,40,39,0
35,2,209200,9,0,10,4,4,1,0,0,40,0,0
26,4,391867,9,4,12,3,4,1,0,0,40,39,0
49,7,263580,11,0,1,1,4,0,0,0,24,39,0
28,5,38872,8,2,5,0,4,1,0,0,50,39,0
44,4,306440,3,2,7,0,4,1,0,0,40,26,0
26,4,154210,12,4,10,1,1,1,0,0,20,36,0
35,4,54706,15,4,8,1,4,0,0,0,40,39,0
31,4,194235,3,2,7,0,4,1,0,0,40,26,0
29,5,376707,15,2,12,0,4,1,0,0,55,39,0
33,4,176185,6,2,5,0,4,1,0,0,65,39,0
19,4,256249,15,4,8,3,4,1,0,0,10,39,0
46,7,58451,11,2,6,0,4,1,0,0,40,39,0
41,4,169628,15,5,8,1,2,0,0,0,35,23,0
30,4,227446,11,4,3,3,4,1,0,0,50,39,0
42,2,190885,9,2,10,5,2,0,0,0,27,39,1
37,6,119929,11,4,12,1,4,1,0,0,60,39,0
19,4,242619,11,4,7,3,4,1,0,0,40,6,0
36,4,409189,11,2,14,0,4,1,0,0,40,39,0
28,4,334032,0,2,6,0,4,1,0,0,40,39,0
38,4,32989,9,0,4,4,4,0,0,0,40,39,0
47,4,142909,12,2,4,0,4,1,0,2415,60,39,1
51,4,205100,8,2,4,5,2,0,0,0,60,39,1
20,4,216889,11,4,7,1,4,1,0,0,40,39,0
27,4,205147,11,2,7,0,4,1,0,0,40,39,0
39,4,168894,11,2,7,0,0,1,0,0,40,39,0
35,4,434095,11,4,8,3,2,1,0,0,30,39,0
42,4,173651,9,2,12,0,4,1,0,0,40,39,1
41,7,160893,15,0,10,1,4,0,0,0,40,39,0
28,4,54879,11,4,14,1,4,1,0,0,38,39,0
27,4,112796,6,4,7,3,4,0,0,0,39,39,0
24,4,302312,11,4,6,3,2,1,0,0,40,39,0
55,1,236199,9,2,4,0,4,1,7298,0,40,39,1
39,4,301628,15,2,8,5,4,0,594,0,30,39,0
29,6,353524,11,4,8,1,4,0,0,0,24,39,0
31,4,105500,1,4,7,1,4,1,0,0,40,39,0
47,4,123807,7,2,13,5,4,0,0,0,35,39,1
43,4,290521,11,0,9,1,2,0,0,0,40,39,0
45,4,168232,11,2,14,0,4,1,0,0,40,39,0
51,4,177927,11,2,3,0,4,1,0,0,40,39,0
20,4,227943,15,4,6,3,4,1,0,0,40,39,0
27,4,199565,11,2,7,5,4,0,0,0,40,39,0
31,4,106437,7,0,8,1,4,0,0,0,40,39,0
21,4,228871,11,4,5,1,4,1,0,0,40,39,0
62,4,88055,9,2,3,0,4,1,0,0,40,39,0
49,6,218357,11,0,12,2,4,0,0,0,80,0,0
44,4,222756,9,2,4,0,4,1,0,0,40,39,1
30,4,24529,15,4,1,1,4,1,0,0,40,39,0
49,4,123075,7,2,1,0,4,1,0,0,40,39,1
28,4,236861,7,4,4,1,4,1,0,0,48,39,0
34,4,113838,15,2,12,0,4,1,0,0,45,39,1
40,4,114567,9,2,10,0,4,1,0,0,40,39,1
36,4,281021,11,2,3,0,4,1,0,0,43,39,1
50,4,183606,15,6,1,4,4,0,0,0,40,39,0
24,4,159567,15,4,7,1,4,1,0,0,40,39,0
30,4,127875,1,4,12,1,4,0,0,0,40,39,0
53,2,174580,9,2,10,0,4,1,0,0,45,39,1
18,4,271552,1,4,6,3,4,1,0,0,20,39,0
22,4,94364,11,3,1,3,3,0,0,0,35,7,0
32,5,331539,15,2,4,0,1,1,0,0,40,35,0
29,4,271012,11,2,14,0,4,1,0,0,99,39,0
47,4,98350,15,0,1,1,4,0,0,0,38,39,0
49,5,164733,9,2,4,0,4,1,0,1902,50,39,1
19,4,335466,11,4,6,3,4,1,0,0,32,39,0
31,4,193215,11,2,3,0,4,1,0,0,45,39,0
49,6,122206,11,2,4,0,4,1,0,0,40,39,0
62,2,121026,11,2,11,0,4,1,0,0,40,39,0
57,4,142076,11,5,7,1,4,0,0,0,40,39,0
57,4,178241,11,2,8,0,4,1,0,0,40,39,0
50,0,176609,11,0,0,1,4,1,0,0,40,39,0
32,4,36222,0,0,1,4,4,0,0,0,40,39,0
60,2,234711,12,2,4,0,4,1,0,0,50,39,1
29,4,220609,15,2,1,5,4,0,0,0,60,39,1
38,4,304651,11,0,3,1,4,1,0,0,40,39,0
31,4,243361,9,2,12,0,4,1,0,0,70,26,1
