sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1,0.58266175,0.45591307,0.13657615,0.9611919,0.4629391,0.1829363,0.24446902,10.0
0,0.38174018,0.29008532,0.09,0.2554884,0.100593075,0.05592056,0.0866879,11.0
0,0.673007,0.5318193,0.19,1.4030918,0.5989877,0.38478604,0.42724898,11.0
1,0.6014926,0.51,0.165,1.2394556,0.5859616,0.22054195,0.3494926,9.0
0,0.6,0.46,0.15,0.9610116,0.4426112,0.23842397,0.25037384,8.0
2,0.5536023,0.415,0.135,0.6512118,0.24868381,0.14460568,0.19734246,10.0
2,0.64,0.495,0.17,1.0983149,0.5296287,0.23587489,0.3433021,11.0
0,0.53234255,0.415,0.17,0.8749542,0.38434008,0.24203922,0.27820772,8.0
0,0.45982787,0.38203648,0.125,0.6328048,0.29274926,0.1157363,0.15812019,8.0
1,0.6289802,0.475,0.13,1.206974,0.5935183,0.28318825,0.2770955,9.0
0,0.575,0.44,0.17,0.8610169,0.3064156,0.18208772,0.3096766,13.893317
0,0.65581334,0.5046778,0.195,1.455429,0.6077969,0.30695,0.39439747,10.0
0,0.63,0.485,0.175,1.0437379,0.42675307,0.2470214,0.33187717,9.0
0,0.54709375,0.455,0.145,0.72529703,0.3021361,0.18027137,0.21540073,7.304467
2,0.54806054,0.4054025,0.13,0.7613422,0.35925937,0.15349834,0.1806046,8.0
0,0.4701753,0.35,0.125,0.50165987,0.19112727,0.10911641,0.16503212,15.0
0,0.58744985,0.45,0.14,1.155141,0.54180115,0.2504097,0.2792798,8.004977
2,0.475054,0.355,0.12,0.47753397,0.20801432,0.101629585,0.12461415,9.0
0,0.505,0.385,0.12,0.44769216,0.19041516,0.103499934,0.15567082,8.0
1,0.59,0.465,0.17,1.2408022,0.47603595,0.28518268,0.3773524,14.0
0,0.615,0.48458654,0.17,1.0921043,0.48365977,0.25553238,0.3128043,10.0
1,0.5207068,0.4166117,0.145,0.8264134,0.36244977,0.19021122,0.24848501,10.0
2,0.55,0.4,0.145,0.6956611,0.26677182,0.14611161,0.25331876,17.902422
2,0.52926254,0.42,0.14554125,0.5744766,0.18332349,0.15644652,0.18470293,12.0
1,0.50194067,0.38715804,0.125,0.6570321,0.2816287,0.17270404,0.19034608,8.0
0,0.595,0.455,0.13,1.0506189,0.4457959,0.24058338,0.28097275,11.0
2,0.45067433,0.3492985,0.115,0.44409257,0.17886436,0.103578605,0.10764924,10.0
0,0.63,0.5,0.15,1.1614312,0.46117905,0.2638278,0.32085693,8.0
1,0.67952204,0.51,0.17,1.4782757,0.68679816,0.31982064,0.3938994,10.0
2,0.34654015,0.25410357,0.07522049,0.19742349,0.08431121,0.04019727,0.05732048,6.0
1,0.63639337,0.49,0.18654084,1.3424361,0.6340388,0.2589169,0.36788294,10.0
2,0.42877474,0.32411003,0.11129592,0.37792656,0.15876763,0.09295086,0.113846764,10.0
0,0.59,0.455,0.185,1.1429896,0.37095708,0.2783092,0.35912815,18.104345
1,0.58,0.4525306,0.175,1.1566929,0.52306914,0.24455751,0.34464833,9.842006
2,0.5172801,0.37018585,0.12,0.598916,0.27476138,0.13391191,0.15541805,8.0
0,0.5445732,0.41790786,0.15,0.6428644,0.27452683,0.17266431,0.18789652,10.0
0,0.5638144,0.44954374,0.16,0.8885017,0.34937948,0.17550963,0.30267134,18.414244
1,0.6441893,0.525,0.19,1.4837434,0.54192954,0.2684153,0.5118487,28.240923
1,0.66,0.52576345,0.19981617,1.4708886,0.6449046,0.38247123,0.32014674,12.0
0,0.39655948,0.3082561,0.11964465,0.3834937,0.16977254,0.06731948,0.12989593,8.0
0,0.6,0.465,0.18,1.0952287,0.5497958,0.24837442,0.26525614,9.0
1,0.58,0.46046644,0.14,0.76828563,0.26997277,0.16632415,0.25148317,9.0
0,0.53237724,0.41,0.12338028,0.5753018,0.27410132,0.12502559,0.16764013,8.0
2,0.2320677,0.17976686,0.055258304,0.06476559,0.022346625,0.0116795935,0.025575878,4.0
1,0.62,0.5,0.17566863,1.1763644,0.52375895,0.24335346,0.3534287,10.0
2,0.46607885,0.35,0.105,0.4399708,0.19072612,0.100228645,0.1322298,8.0
0,0.49437353,0.38,0.135,0.62059224,0.26976177,0.16988273,0.17194037,11.0
0,0.45679018,0.3413464,0.09,0.3558019,0.17324966,0.06844382,0.115181245,7.0
2,0.4253898,0.32794464,0.115,0.4033339,0.171376,0.078474976,0.120542385,9.0
2,0.45492798,0.3470921,0.13,0.4932448,0.21355821,0.11559415,0.11972398,7.0
1,0.55,0.44,0.125,1.0217394,0.40721953,0.20504242,0.3080996,13.0
1,0.48658034,0.396145,0.125,0.7954794,0.256793,0.15403572,0.28058544,17.963844
2,0.44980255,0.34133703,0.11650015,0.3867681,0.15163973,0.08575792,0.1307941,8.0
0,0.55,0.44,0.135,0.8328687,0.29551372,0.16771598,0.3012459,16.0
1,0.698997,0.53,0.19,1.7665652,0.8659632,0.3787726,0.36879182,9.0
2,0.4241949,0.30875823,0.095,0.26690242,0.11279159,0.06109943,0.09399019,6.2174454
1,0.55,0.465,0.16,0.96102214,0.3994183,0.23922402,0.29542094,13.0
2,0.46901,0.34875423,0.115,0.48345158,0.21593109,0.1029171,0.13837218,7.0
0,0.49120498,0.405,0.135,0.679376,0.26228148,0.12937042,0.2278857,13.0
0,0.65602624,0.53,0.18,1.3680639,0.5784614,0.32357368,0.40303746,11.0
2,0.34616536,0.27966845,0.1,0.17283002,0.083500594,0.03228694,0.05931255,4.541994
1,0.63366807,0.48,0.16,1.0130361,0.4077968,0.22046115,0.319712,10.0
1,0.64012975,0.5178016,0.185,1.3284857,0.620973,0.2820704,0.33214673,16.359905
1,0.53,0.405,0.135,0.802085,0.29663032,0.19844668,0.2425531,15.0
2,0.47059962,0.3676166,0.13,0.4826305,0.17230952,0.10207447,0.17584878,11.0
0,0.49204382,0.36,0.12,0.527119,0.23113212,0.13230886,0.14640424,8.0
2,0.4486761,0.33986136,0.10215363,0.38626903,0.1626091,0.09159311,0.14408317,9.0
2,0.535,0.45,0.135,0.7656284,0.34207377,0.14658451,0.23458125,8.0
1,0.535,0.4126764,0.13159628,0.7173994,0.3263527,0.12636757,0.17756383,9.0
0,0.615,0.50361526,0.14,1.1631017,0.5065177,0.22409199,0.3695835,14.979448
2,0.3704737,0.2688272,0.085,0.21901444,0.09645808,0.049358208,0.060189154,7.0
0,0.6964415,0.55,0.195,1.7079258,0.68944335,0.3667603,0.5581653,15.278136
1,0.595,0.475,0.155,1.1646764,0.50027376,0.21971655,0.33402786,11.0
2,0.505,0.3860339,0.145,0.5434096,0.20939821,0.12826867,0.17820507,12.0
0,0.49728647,0.39231983,0.14,0.7064461,0.31009924,0.12889317,0.20623727,8.0
1,0.645,0.51197475,0.18,1.2210376,0.49987465,0.30678627,0.32580635,9.0
0,0.5380523,0.4,0.145,0.9271121,0.33010003,0.23560467,0.31601742,7.63041
0,0.65,0.5,0.155,1.3243849,0.5640678,0.3016954,0.34182638,10.0
0,0.4912897,0.38400057,0.117575936,0.5260866,0.2193326,0.107639425,0.18750936,11.0
0,0.5071886,0.425,0.125,0.8296784,0.31093898,0.21933025,0.24964643,10.0
0,0.525,0.425,0.145,0.72920465,0.29440898,0.15721387,0.21852815,10.0
1,0.535,0.45,0.15,0.87507623,0.40468052,0.21245931,0.23967934,8.0
0,0.65,0.475,0.18246107,1.3871231,0.6875326,0.3430955,0.3165591,9.0
2,0.26796213,0.19677232,0.07158603,0.09045695,0.033622745,0.02332821,0.030374484,5.0
1,0.58,0.455,0.13134725,1.0321517,0.38958067,0.2071764,0.28683886,20.708214
2,0.45297226,0.36855426,0.115,0.37682804,0.15085596,0.066053525,0.13190591,8.0
1,0.6211119,0.515,0.155,1.1487641,0.4798671,0.2417065,0.3566892,10.0
1,0.59113145,0.45,0.16,1.1838374,0.5489372,0.28900492,0.26727057,9.0
2,0.4549131,0.34542143,0.12178517,0.38239145,0.14519215,0.100188605,0.10694183,7.757114
0,0.6940286,0.5402989,0.20580561,1.7894595,0.8126819,0.3846763,0.4835227,10.0
1,0.56787777,0.45,0.14,1.0211914,0.52144444,0.17834845,0.28334296,10.0
1,0.68603426,0.5486048,0.17523423,1.724368,0.93766165,0.31966287,0.43083474,9.0
1,0.57,0.44800827,0.13,0.78786385,0.37633902,0.1337785,0.20464821,11.264232
0,0.62,0.49,0.17158607,1.280108,0.4969117,0.2802646,0.3598598,15.0
2,0.55,0.43637887,0.15,0.7512536,0.3394972,0.19275182,0.22555365,8.0
0,0.7281401,0.56409395,0.18,1.6857393,0.7948377,0.39575654,0.4122528,9.0
1,0.54439926,0.41,0.14,0.6941069,0.28798893,0.16604511,0.20472713,13.0
1,0.63491046,0.50498676,0.18,1.3920536,0.5349044,0.32500705,0.40994096,15.0
1,0.69930464,0.55723673,0.2,1.8441153,0.764262,0.46239012,0.48895547,10.0
1,0.6019503,0.48,0.16,1.0404052,0.41519684,0.25507158,0.3187663,11.0
1,0.3890024,0.3031497,0.10432603,0.27644515,0.10564057,0.052671805,0.089662455,10.0
0,0.575,0.44399482,0.16565162,0.8890253,0.42779288,0.2205482,0.23721506,10.0
2,0.525,0.38950083,0.125,0.5784317,0.21273342,0.13094527,0.20338295,11.0
0,0.62238973,0.48748395,0.18480577,1.3186475,0.55927706,0.26287228,0.41364574,16.874228
2,0.3637696,0.2620015,0.073097214,0.25310218,0.15929271,0.046500023,0.07826859,7.0
0,0.44860777,0.355,0.12602945,0.5277515,0.2828756,0.106871754,0.13787001,8.0
1,0.36296567,0.285226,0.11,0.25246933,0.09527328,0.058205437,0.07999551,8.0
2,0.20881268,0.15803659,0.048549533,0.068198845,0.025833078,0.015628021,0.018152662,3.716744
1,0.7164244,0.56366444,0.20858885,1.7779249,0.91513056,0.35479438,0.47940996,11.0
0,0.6862311,0.53,0.20590673,1.9151746,0.7960889,0.61152315,0.5089941,10.0
0,0.58985907,0.46561018,0.15,0.9972056,0.4616004,0.23965986,0.2569291,12.0
0,0.55639905,0.435,0.175,0.99450076,0.38918936,0.25928307,0.28166556,11.0
1,0.4620708,0.35458365,0.13,0.72275925,0.19835792,0.18044437,0.23075357,18.62661
