sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0,0.7877895,0.5960388,0.20965861,2.591323,1.0669415,0.5928313,0.7479589,12.0
0,0.66,0.521283,0.185,1.7250438,0.7965048,0.3738403,0.45969167,12.0
2,0.625,0.475,0.15840411,0.965272,0.38976103,0.23393534,0.3095149,12.969446
0,0.6,0.46378723,0.14,0.90968823,0.39805654,0.19098552,0.24873903,9.0
0,0.34900644,0.27504158,0.1,0.22282606,0.0932982,0.04166165,0.071123265,7.3018036
0,0.6664311,0.5307045,0.17854021,1.4261672,0.638502,0.29762077,0.37272733,12.0
0,0.3720112,0.28,0.094321154,0.27076793,0.11531392,0.051886294,0.09584801,7.0
1,0.61361843,0.48,0.13,1.0800489,0.4320387,0.26278672,0.2952024,12.0
0,0.56,0.45,0.15,0.8599162,0.32743406,0.1617481,0.28985685,13.0
0,0.49616536,0.38173863,0.15766245,0.8226339,0.22506504,0.19550428,0.2725738,27.466516
0,0.595,0.485,0.135,0.96945566,0.45218986,0.2154282,0.24883235,9.0
2,0.28731787,0.22048506,0.095,0.14461498,0.061757244,0.036195584,0.046013474,7.0
0,0.4781782,0.385,0.135,0.63157505,0.27833802,0.12958105,0.17797662,10.0
2,0.4374725,0.32861766,0.1,0.34196326,0.19516218,0.072020836,0.09514797,7.0
1,0.6347779,0.5283818,0.15,1.2397041,0.5911529,0.21989186,0.32510617,11.0
2,0.5424305,0.40999064,0.14,0.76305306,0.31901428,0.15899439,0.19043532,17.63768
0,0.62075907,0.48655164,0.16,1.1143851,0.5624247,0.2076233,0.25019333,10.0
0,0.62713075,0.5015949,0.17,1.0101126,0.4057611,0.20404576,0.32657307,8.0
0,0.63,0.485,0.15632331,1.2435619,0.63681275,0.24799937,0.3283935,10.0
0,0.6801418,0.56582725,0.175,1.6519709,0.8243428,0.34347174,0.46371758,9.0
2,0.51933604,0.3858101,0.13,0.6536959,0.2829886,0.14032358,0.18585473,8.0
0,0.585,0.45090982,0.15,0.91527927,0.37588117,0.1857967,0.28993955,10.0
2,0.55732876,0.47,0.175,0.76095325,0.28926653,0.14953071,0.21744208,10.0
0,0.575,0.45,0.155,0.9521526,0.36118105,0.22282586,0.3097401,17.191578
