age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
224982.78,4,0.0,7,4,8,1,4,1,0.0,35.0,24.03528,39.0,39
191407.38,4,0.0,15,4,8,1,4,1,0.0,40.0,29.0,39.0,39
241699.53,4,10520.0,12,2,5,2,4,1,0.0,50.0,48.0,0.0,9
64675.695,0,0.0,15,4,3,3,2,1,0.0,32.0,21.0,39.0,39
220264.98,4,0.0,8,4,3,2,2,0,0.0,40.0,30.0,9.658417,2
177926.72,4,0.0,9,4,6,1,1,1,0.0,35.0,23.0,39.0,39
178475.92,4,4527.596,11,2,7,0,4,1,0.0,40.0,37.0,39.0,39
169394.39,1,0.0,15,0,10,4,4,0,0.0,50.0,43.0,39.0,39
171266.36,4,0.0,12,6,10,4,4,0,0.0,50.0,61.0,39.0,39
141973.45,4,0.0,11,2,7,0,4,1,0.0,40.0,29.0,39.0,39
167952.66,1,0.0,15,4,4,3,4,1,0.0,40.0,23.0,39.0,39
199809.23,2,0.0,0,2,14,0,4,1,1887.0,40.0,40.0,39.0,39
340172.38,4,0.0,10,0,5,4,4,0,0.0,15.0,39.0,39.0,39
176019.4,4,0.0,15,2,3,0,4,1,0.0,50.0,47.0,39.0,39
404260.47,4,0.0,9,4,1,1,4,0,0.0,40.0,29.0,39.0,39
105852.414,4,0.0,8,5,12,3,2,0,0.0,50.0,36.0,39.0,39
220446.69,4,0.0,9,2,4,4,4,0,0.0,50.0,30.0,39.0,39
189348.81,4,0.0,8,4,7,3,4,0,0.0,5.9511003,23.0,39.0,39
65559.69,4,0.0,7,4,12,1,4,0,0.0,50.0,28.0,39.0,39
164109.17,4,0.0,9,4,10,1,4,1,0.0,45.0,43.0,39.0,39
178432.03,0,0.0,11,2,0,0,4,1,0.0,40.0,47.0,39.0,39
237386.11,4,0.0,1,0,7,4,2,1,0.0,24.0,19.0,39.0,39
100478.16,4,0.0,11,6,7,1,4,0,0.0,35.0,56.0,39.0,39
256899.56,6,0.0,11,0,12,1,4,0,0.0,40.0,46.0,39.0,39
326659.5,4,0.0,2,4,10,1,4,1,0.0,40.0,22.0,39.0,39
304038.2,4,0.0,7,4,1,1,4,0,0.0,40.0,44.0,39.0,39
125865.23,4,0.0,15,2,4,0,4,1,0.0,40.0,29.0,39.0,39
134094.1,2,0.0,3,4,7,2,4,1,0.0,30.0,28.0,39.0,39
369879.66,4,0.0,9,2,10,0,4,1,0.0,40.0,50.0,39.0,39
222994.11,7,0.0,12,2,12,0,4,1,0.0,40.0,58.0,39.0,39
33030.387,4,0.0,11,6,1,3,4,0,0.0,40.0,53.0,39.0,39
234985.5,2,0.0,11,4,8,1,4,0,0.0,40.0,25.0,39.0,39
440261.66,6,0.0,9,2,7,0,4,1,0.0,50.0,36.0,39.0,39
182780.84,4,0.0,11,0,12,1,4,0,0.0,40.0,42.0,39.0,39
790039.44,4,0.0,2,4,6,1,4,1,0.0,40.0,31.41145,39.0,39
204949.38,4,0.0,11,2,9,5,1,0,0.0,40.0,46.0,39.0,39
351119.56,4,7688.0,15,2,3,0,4,1,0.0,50.0,33.0,39.0,39
176305.6,4,0.0,10,2,10,0,3,1,0.0,40.0,44.0,26.0,11
352658.78,4,0.0,15,4,13,3,4,0,0.0,36.0,21.0,39.0,39
286404.16,4,0.0,11,2,4,0,4,1,0.0,40.0,61.0,39.0,39
258535.9,4,0.0,11,2,1,0,4,1,0.0,40.0,32.0,39.0,39
97314.1,0,0.0,15,4,0,3,4,0,0.0,30.0,22.0,39.0,39
186323.47,4,0.0,11,2,6,0,4,1,0.0,60.0,38.0,39.0,39
520626.56,2,0.0,11,4,1,1,4,1,0.0,40.0,20.0,39.0,39
93895.125,4,0.0,15,4,7,4,4,0,0.0,40.0,22.0,39.0,39
109274.06,4,0.0,7,2,4,0,1,1,0.0,80.0,32.0,30.0,33
188172.95,2,0.0,11,2,10,0,4,1,0.0,40.0,40.0,39.0,39
191377.02,4,0.0,15,4,12,1,4,0,0.0,8.222145,18.0,39.0,39
29762.004,4,7688.0,14,2,7,0,4,1,0.0,40.0,52.0,39.0,39
30037.482,4,0.0,11,2,5,0,4,1,0.0,30.0,21.0,39.0,39
451908.34,7,0.0,15,4,10,1,4,1,0.0,15.0,54.0,39.0,39
215034.89,4,0.0,15,2,14,0,1,1,0.0,52.0,47.0,32.0,6
141330.61,4,0.0,11,3,12,4,4,0,0.0,47.11183,44.0,11.0,26
341418.12,0,0.0,15,4,0,1,4,0,0.0,40.0,20.0,0.0,0
131562.19,4,0.0,11,4,3,3,4,1,0.0,25.0,23.0,39.0,39
255278.34,6,0.0,12,2,3,0,2,1,0.0,40.0,46.0,39.0,39
477177.0,4,0.0,8,2,1,3,2,0,0.0,50.0,29.0,39.0,39
187531.56,4,7680.74,9,2,12,5,4,0,0.0,40.0,42.0,39.0,39
185352.2,4,0.0,13,5,14,1,4,0,0.0,40.0,39.0,39.0,39
243287.77,4,4113.149,11,2,8,0,4,1,0.0,40.0,60.0,39.0,39
30886.203,4,0.0,11,4,3,1,4,0,0.0,18.0,46.0,39.0,39
96112.46,4,0.0,14,2,4,0,4,1,0.0,40.0,59.117805,39.0,39
56290.637,4,0.0,11,2,8,0,4,1,0.0,60.0,40.0,39.0,39
119967.43,2,0.0,11,2,8,0,4,1,0.0,40.0,31.0,39.0,39
67443.69,4,0.0,5,2,3,5,4,0,0.0,50.0,56.0,39.0,39
390589.16,4,0.0,11,0,12,1,4,0,0.0,50.0,58.0,39.0,39
324549.8,4,0.0,11,4,1,1,4,0,0.0,16.0,35.0,39.0,39
55227.344,4,0.0,11,2,4,0,4,1,0.0,40.0,57.0,39.0,39
156647.3,2,0.0,9,2,12,0,4,1,2031.7179,40.0,28.0,39.0,39
327299.72,4,0.0,11,2,5,0,4,1,0.0,40.0,30.0,39.0,39
240090.16,4,0.0,11,4,1,2,4,1,0.0,35.0,23.0,39.0,39
176594.05,4,0.0,11,4,8,1,4,1,0.0,40.0,27.0,39.0,39
339331.7,4,0.0,9,4,14,1,4,1,0.0,40.0,27.0,39.0,39
110922.16,4,0.0,15,4,12,2,1,0,0.0,40.0,19.0,30.0,35
144050.88,4,0.0,15,0,13,2,4,0,0.0,40.0,44.0,0.0,0
199084.98,4,0.0,11,5,5,3,4,0,0.0,35.0,28.0,39.0,39
113588.445,0,0.0,1,2,0,5,4,0,0.0,6.0,65.0,39.0,39
204124.16,4,0.0,15,0,3,1,4,1,0.0,70.0,40.0,39.0,39
369378.47,4,0.0,0,2,3,0,4,1,0.0,40.0,33.0,39.0,39
188029.11,4,0.0,11,4,8,1,4,1,0.0,21.632236,28.0,39.0,39
101538.06,4,0.0,1,4,3,1,4,1,0.0,40.0,19.0,39.0,39
341289.34,4,0.0,9,2,13,0,4,1,0.0,40.0,26.0,39.0,39
228781.3,5,0.0,7,2,10,0,4,1,0.0,16.497301,71.0,39.0,39
110757.71,4,0.0,11,4,1,1,4,0,0.0,65.0,25.0,39.0,39
190439.7,7,0.0,11,2,11,0,4,1,0.0,35.0,27.0,39.0,39
187151.64,4,0.0,11,2,4,0,4,1,0.0,40.0,26.0,39.0,39
34269.406,4,0.0,15,4,3,1,4,1,0.0,40.0,36.0,39.0,39
37582.336,4,7688.0,9,2,3,0,4,1,0.0,43.0,39.0,39.0,39
49203.945,7,0.0,12,4,10,1,4,0,0.0,40.0,30.0,39.0,39
371333.0,4,0.0,8,4,12,2,4,1,0.0,40.0,29.0,26.0,8
