sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1,0.5412345,0.415,0.12,0.7596793,0.2843526,0.14117277,0.2596559,12.0
0,0.55,0.415,0.125,0.7987706,0.37863857,0.166462,0.19272591,8.0
1,0.6807842,0.5373164,0.1785316,1.4421387,0.55909103,0.32551688,0.40579933,13.0
1,0.64,0.475,0.17,1.1747993,0.53278303,0.2407829,0.35079798,11.709871
1,0.69455695,0.51,0.19425704,1.6153134,0.65309703,0.40240112,0.43351564,17.0
0,0.579534,0.485,0.17,1.2214831,0.56779766,0.24513589,0.35338238,7.0
1,0.5642155,0.46,0.145,0.98533136,0.4563071,0.24119988,0.22547638,9.0
2,0.5122673,0.3914222,0.125,0.5056043,0.23150972,0.11190917,0.14506668,6.0
0,0.57839227,0.45,0.14,1.0896145,0.5047232,0.26974848,0.24544962,9.0
2,0.525,0.42814666,0.135,0.63850385,0.24159126,0.09199779,0.23365663,11.0
1,0.440291,0.3406014,0.12175664,0.39025745,0.16111821,0.08095172,0.12242771,9.0
2,0.32077205,0.24509208,0.08,0.16066764,0.074556544,0.043387603,0.048319038,9.0
2,0.17937174,0.12392009,0.057497714,0.030233206,0.00996047,0.0065107993,0.005994614,2.7758942
1,0.44213682,0.35,0.115,0.4509828,0.21713033,0.091474585,0.14450026,7.0
0,0.5162837,0.42,0.16,0.7172494,0.26940003,0.13489458,0.23003024,13.926722
1,0.617362,0.455,0.145,1.1214194,0.5501996,0.20391001,0.31372714,8.0
0,0.532335,0.38885567,0.11968525,0.6446306,0.30461437,0.12731278,0.13776398,8.0
1,0.615,0.46,0.15,1.0612181,0.43987727,0.28673577,0.26932546,13.0
2,0.44444308,0.325,0.095,0.36300296,0.17931989,0.07098282,0.12601732,7.0
2,0.43739814,0.31017488,0.11,0.37438506,0.15284033,0.07968115,0.099810235,7.0
2,0.2239918,0.16227132,0.065252274,0.055245526,0.019871661,0.013100503,0.015222971,5.504092
0,0.59,0.43985286,0.17,1.1181629,0.44481477,0.22488031,0.31918657,11.0
0,0.6064415,0.485,0.17,1.0855975,0.4689142,0.24014904,0.3147172,9.0
1,0.47,0.37154806,0.14371437,0.48319608,0.20492,0.10477432,0.14574257,9.0
2,0.44352853,0.31594536,0.10682208,0.31376952,0.15371567,0.068745025,0.096643984,8.0
2,0.54614544,0.455,0.15,1.0087436,0.5362345,0.23229869,0.20549087,10.0
2,0.33752882,0.24543318,0.08398887,0.15094149,0.059331536,0.04201871,0.04883933,6.0
2,0.5039393,0.4,0.14,0.5484774,0.21516539,0.11520497,0.18404618,9.0
0,0.6,0.48287636,0.16,0.9654126,0.40183288,0.21611372,0.31364134,9.0
0,0.57,0.48,0.165,1.1834612,0.3719305,0.26975015,0.4107613,23.61853
0,0.58,0.455,0.13,0.7967218,0.34982872,0.1935511,0.2309211,10.370639
0,0.56258434,0.4151608,0.15407059,0.911981,0.50650024,0.15878542,0.22572911,8.0
0,0.605,0.504578,0.16,1.1397992,0.50303495,0.22699754,0.33088034,8.0
2,0.59472764,0.455,0.155,0.8321282,0.31827432,0.19531494,0.31312698,10.0
2,0.23050131,0.1724789,0.06437389,0.061082393,0.024126472,0.013582362,0.02066959,4.0
2,0.37992558,0.28269184,0.085,0.219736,0.103866465,0.046256673,0.07249245,8.0
2,0.36140883,0.25632086,0.08544102,0.2021904,0.10375634,0.039992727,0.068196826,6.9223084
1,0.46550313,0.36,0.155,0.5475791,0.20968793,0.11405015,0.15761589,10.0
0,0.6325201,0.5,0.165,1.3190305,0.6378099,0.28837398,0.34028494,11.0
0,0.81003463,0.6315766,1.0811793,2.6880968,1.3888893,0.71498686,0.8977587,14.808957
2,0.44,0.31781036,0.1,0.4374897,0.2576684,0.09372012,0.105308846,6.0
