GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
140.57982,204.13043,82.88244,339.6772,8.397872,0
145.31255,220.44858,102.26125,692.4989,13.872704,0
129.00769,212.6216,94.95443,564.314,17.436312,0
121.42904,256.77344,143.94461,473.60635,23.227327,0
132.45929,208.65279,96.28986,208.51427,17.112116,0
120.98449,199.45708,86.85436,533.2915,14.978684,0
134.93953,243.45444,128.09781,454.20883,17.089834,0
123.68555,235.42566,113.67201,674.2926,29.499102,0
120.29798,210.95305,124.18747,450.40292,16.676956,1
129.64421,340.13272,225.5172,391.68277,13.204625,0
136.39223,248.48033,153.13643,424.25006,45.94405,0
113.829155,217.78958,95.57656,673.35846,31.843157,0
133.98532,329.18478,205.21567,465.10733,118.45633,0
115.452126,224.89221,99.90382,631.73,22.909733,0
119.120995,231.53857,122.182144,468.58215,15.9463005,0
103.90453,473.16153,382.43756,490.47382,39.143253,0
136.24127,207.14635,91.73316,602.07043,15.913256,0
127.00031,252.8042,110.55925,832.82776,1.526865,0
134.82646,205.9776,88.461395,494.2433,29.31029,0
116.29996,261.0258,178.0191,396.16226,14.910534,0
115.14126,239.06702,110.30743,621.16125,20.091421,0
122.131454,265.41245,139.94972,741.30444,24.893793,0
134.88612,197.2622,91.73553,233.61743,19.610363,0
135.02785,214.12039,97.35818,583.0768,34.235508,0
128.1603,223.87833,98.37965,634.1201,25.077375,0
129.8007,241.35184,127.63208,469.1969,25.741016,0
129.32274,198.05865,81.01479,205.9574,9.289098,0
138.96765,221.95827,104.89128,533.3251,16.793304,0
132.74312,216.32254,105.80575,698.70184,23.015179,0
133.86807,216.21565,98.97833,651.5658,24.439053,0
121.61265,203.4135,83.2513,412.04434,34.563732,0
123.03538,248.73308,122.571884,624.7874,27.292833,0
129.66904,253.40639,121.32008,652.88086,22.140022,0
136.51364,251.3474,112.2895,712.86096,18.64069,0
138.12743,211.67397,96.768196,518.2816,23.390408,0
139.11978,240.20102,123.76006,603.25116,43.017906,0
133.11853,222.81795,99.41405,581.7586,16.67109,0
130.1487,216.20929,99.74446,419.41257,28.720318,0
137.51898,240.37088,123.414925,448.495,16.361164,0
130.52464,212.29771,92.41198,437.29153,18.897326,0
127.921684,200.7222,91.06255,482.17288,24.20566,0
132.13817,251.4476,130.36726,625.9288,36.378387,0
130.37486,196.98677,81.690346,436.84918,29.545696,0
137.58087,233.3519,106.83785,603.73016,21.5915,0
134.86522,233.35179,110.480316,625.89667,38.205444,0
136.8808,189.55675,82.40815,238.63176,14.931952,0
128.82004,191.57663,81.07529,344.04724,25.516924,0
138.1245,261.57993,169.44724,516.89307,51.797977,0
126.18811,246.44463,128.14421,433.6074,27.692572,0
117.142586,253.92148,145.49123,524.5054,30.173061,0
134.43079,229.21353,102.44731,661.5723,25.097378,0
118.532875,243.32677,109.40933,815.0342,23.507654,0
117.010826,212.4115,95.772736,570.4181,17.218761,0
141.08936,222.77039,105.154915,794.9652,10.5994215,0
125.5546,262.7372,124.58267,787.84247,15.281534,0
129.3933,237.88464,114.29079,730.7126,28.65441,0
120.54621,303.05023,207.79831,454.7165,13.386182,0
118.69419,232.72072,119.03098,549.52124,19.021969,0
112.89283,210.47952,93.15256,582.6122,26.680862,0
138.79208,208.47026,94.57904,502.66074,34.521534,0
137.82744,201.38553,93.88201,383.49103,20.211548,0
123.38189,244.32349,123.63231,522.3399,25.170298,0
129.83295,180.55736,75.62077,276.92502,15.339252,0
123.02763,237.92981,107.09507,742.16925,26.389376,0
127.93129,261.0794,158.53111,508.157,28.98666,0
132.99239,227.71577,107.44784,770.85846,28.649466,0
147.28421,198.02522,88.91208,518.5265,19.614998,0
157.20338,218.86949,100.9113,515.8203,9.852198,0
140.85555,202.33875,86.23507,507.58624,20.998743,0
110.79874,190.05748,79.60543,374.35388,26.234175,0
131.97813,191.57524,80.9281,271.33322,12.45397,0
131.12048,166.71333,59.61038,147.36285,15.145971,0
103.645515,223.77943,97.20976,648.75793,28.087744,0
138.01326,179.30614,78.60147,239.69475,15.532966,0
118.4616,251.02002,121.71633,750.7684,24.619808,0
120.9691,210.23895,96.68251,566.97174,24.189264,0
107.89545,248.35158,118.38263,675.6598,43.23093,0
125.922935,243.53644,134.00278,463.93475,25.666504,0
133.40343,185.52977,83.61428,304.6327,15.119927,0
155.60097,238.22475,111.44023,623.91315,23.34545,0
143.1961,225.18431,101.467575,664.2472,17.684122,0
148.49725,199.47542,86.272026,469.7172,25.081146,0
122.14667,277.4303,148.36154,447.67407,36.754234,0
125.31429,243.67137,113.58383,809.9512,27.640226,0
129.96906,201.87987,88.01171,391.23825,18.375988,0
134.69087,217.89897,96.63164,590.2365,27.176083,0
146.26326,201.02045,92.06666,228.71143,0.088742375,0
133.45131,253.04628,128.60606,491.66602,34.641003,0
125.33391,242.95245,112.479164,764.1048,13.426252,0
123.85894,240.65501,113.98775,573.1428,31.201574,0
135.81168,216.04765,103.05587,662.25903,27.805174,0
133.82863,203.25964,97.40004,484.5209,23.095715,0
114.93478,246.75162,116.349594,757.43115,30.3058,0
134.01253,205.68675,98.63271,346.34464,16.639854,0
121.38719,216.91875,96.81818,549.8255,18.642365,0
124.78882,210.53902,95.40432,340.53638,12.610593,0
117.88735,215.61871,102.85854,524.79706,34.61612,0
123.27628,194.2194,80.08975,481.42725,16.724798,0
101.95932,214.01495,93.39718,638.48224,20.96133,0
110.74047,217.72891,94.80304,626.96826,16.864346,0
128.59674,210.75047,94.4836,350.05948,24.687859,0
124.38555,206.23311,93.86159,438.94608,28.13498,0
134.60556,242.038,107.984344,692.1462,51.353,0
128.33556,248.00879,115.58669,735.2633,19.38917,0
139.69246,208.21953,93.096245,602.20233,32.87822,0
141.48668,213.27989,94.21214,585.67993,30.102032,0
129.1896,225.4627,104.5948,512.5089,19.328789,0
126.543076,222.02774,102.11233,651.5569,31.477655,0
125.73014,215.57138,94.12848,610.2233,22.421928,0
118.3821,233.08278,102.30061,637.63495,27.174458,0
140.7725,227.86478,100.110085,633.60223,33.606693,0
131.8502,223.92758,101.11518,654.81006,31.498854,0
118.214615,197.20064,87.19566,576.2979,27.24867,0
127.93226,222.38106,101.54829,605.8707,30.93733,0
129.87912,209.20294,87.33189,500.67767,101.35909,0
119.07131,208.35063,94.47023,484.84323,27.006247,0
125.15394,211.84807,93.08869,572.82263,39.18288,0
129.60152,188.85439,80.063126,349.72235,26.013884,0
148.95123,242.79343,114.89974,618.1157,26.381664,0
137.81497,214.50124,99.80206,422.43393,44.1337,0
111.28607,227.64682,106.29441,527.20013,31.389402,0
126.55167,309.36545,252.0708,493.97943,13.519666,0
129.24086,232.95909,107.03986,675.31775,33.914837,0
128.39413,191.56438,87.99376,331.66293,24.803171,0
