GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
114.84779,199.18323,76.66461,424.77573,47.1056,0
109.1163,230.8956,107.6331,760.5112,12.661138,0
98.124626,197.81851,82.30332,363.3645,28.122532,0
129.86514,185.99277,84.91989,372.7472,15.346992,0
123.760544,214.01878,93.893196,510.77185,35.844475,0
121.807976,227.16422,104.49563,602.4855,47.516266,0
133.15839,200.4659,90.22026,415.07285,25.600086,0
107.81814,209.29642,93.13934,559.2033,12.283638,0
117.83471,284.89023,197.66505,530.41547,24.008034,0
120.697395,216.91595,109.74364,506.51254,32.88061,0
132.62143,213.1232,95.60759,525.81323,21.925236,0
124.444565,193.33331,109.74343,312.93924,18.607866,1
125.083305,215.5792,96.8678,557.0747,36.825092,0
104.81819,213.45773,99.35558,724.89935,15.929029,0
131.08899,244.16484,116.57376,692.11865,14.733139,0
133.40173,196.3372,85.095474,359.2298,26.51276,0
131.51987,215.87276,100.60098,536.2841,21.705935,0
133.45898,204.74799,92.4384,418.8387,30.637821,0
115.34749,204.94196,94.98035,630.1393,20.02017,0
131.09903,199.83711,87.91481,335.63547,11.723811,0
133.18628,192.03877,84.99805,422.41083,30.11879,0
126.83003,215.36227,92.1899,647.9732,28.412123,0
141.2469,211.31145,95.43074,574.6009,21.796751,0
120.80889,242.97148,110.55514,719.54266,19.635075,0
126.387856,187.72377,103.454254,242.52644,18.75607,1
114.27907,241.5262,115.94965,490.1198,15.936764,0
92.40291,253.167,176.96104,417.67645,12.155312,0
109.78145,238.0934,117.52294,569.8549,10.612492,0
127.524506,239.7071,110.00785,654.4209,28.130678,0
128.01656,260.2978,156.5517,298.71512,13.098673,0
135.48897,245.75034,144.42618,437.31485,34.160717,0
138.03104,210.91023,95.28873,544.2036,50.04613,0
149.74805,232.6381,112.449905,584.92786,21.078518,0
131.00974,185.2863,74.35835,298.66113,16.173964,0
118.29568,215.51106,107.7191,504.99243,30.626562,0
137.317,191.17726,86.443306,359.21887,17.772902,0
125.70011,189.66008,78.0206,361.95132,24.2553,0
115.88069,248.24367,113.0426,783.03784,14.468436,0
144.10847,197.02026,80.73932,392.74423,27.37623,0
144.85318,189.33556,84.40854,473.52072,14.46403,0
135.12984,215.54544,107.51663,330.9962,23.899736,0
113.68381,245.83165,116.11493,803.3895,25.15244,0
134.24585,281.43668,153.38576,813.4199,23.448788,0
152.89648,237.00821,106.62322,709.4511,35.58885,0
104.868675,203.33736,95.92736,497.74,19.70641,0
115.3077,197.0094,78.05548,365.93323,36.909264,0
114.121,291.2387,205.6627,419.86267,23.688541,0
117.3586,231.2563,114.34653,642.49896,30.478132,0
125.263084,435.35788,255.44606,459.0548,12.989341,0
128.8221,197.7183,83.53527,428.36774,15.820095,0
172.5905,204.53142,97.62746,556.1218,12.443984,0
106.54949,233.59482,117.55691,548.4319,20.810726,0
143.98315,189.74556,86.169304,420.94727,21.15385,0
128.69978,213.8827,99.967384,607.84814,38.903625,0
136.4553,197.01106,88.01699,372.54886,23.635471,0
133.34203,249.38205,116.2241,801.89307,12.996703,0
117.66786,252.03893,125.157745,763.0877,22.33016,0
98.09084,410.2069,327.98962,357.08377,20.26428,0
125.02499,230.29776,100.16326,652.81635,29.444948,0
120.321495,212.27588,84.21779,561.4221,43.499306,0
123.68563,238.77826,104.98825,742.7702,12.651601,0
134.11928,182.58978,81.62125,246.34549,5.888994,0
141.29988,221.79697,97.1531,475.1012,23.309948,0
129.31163,258.45932,150.3961,368.40863,17.416931,0
109.55858,227.53938,105.693665,649.7282,25.600397,0
132.19095,170.5065,66.560585,270.80255,15.982698,0
116.20344,214.40823,92.531136,513.39404,30.662512,0
139.76555,244.93604,116.975876,729.6245,28.910646,0
113.93393,259.27386,128.39326,839.02576,17.779434,0
132.31969,218.13506,97.28794,623.4082,28.87654,0
129.37819,269.31076,155.15819,631.5693,33.573082,0
128.93242,202.15659,92.50786,344.0409,24.185144,0
132.93753,245.14659,127.84496,409.74884,25.283321,0
129.60114,261.01926,134.92958,697.5254,26.946285,0
121.29283,239.66545,109.66302,762.35187,26.255777,0
117.28191,204.1159,90.24196,496.66205,30.166323,0
147.10239,234.56712,109.52791,696.5686,19.574516,0
131.70319,212.58765,97.511734,563.8117,27.053598,0
123.12327,222.86678,101.1156,651.66656,35.04882,0
90.698235,235.43808,104.563866,747.79535,15.9639845,0
122.64913,199.44664,86.73656,422.04758,20.944553,0
113.33607,202.13655,86.96198,636.464,17.394735,0
127.13045,227.87851,113.22577,499.5686,17.62724,0
122.0074,254.77232,124.00861,747.2959,17.190393,0
128.11739,212.1588,93.7358,385.54767,25.595627,0
112.69582,246.72408,118.32313,582.4814,18.639162,0
109.5944,203.65608,92.373436,551.49585,28.162771,0
138.9434,210.65431,99.901474,432.8951,28.546206,0
142.15387,387.62933,298.04965,474.76904,48.030727,0
125.81446,212.4611,89.74946,647.3253,23.505243,0
122.5809,353.7872,232.37248,479.71912,15.397762,0
124.35832,236.72139,107.98004,735.4753,22.433874,0
132.2183,193.6171,76.74714,341.70404,17.255367,0
135.15207,185.09259,80.933174,331.5562,18.728323,0
