GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
133.98933,181.04935,92.557495,335.50592,19.96321,1
139.64388,222.99182,107.128654,562.9559,25.927351,0
135.67236,295.5114,174.78036,518.47705,22.034992,0
108.768616,222.39566,91.79345,668.19995,23.209799,0
133.04428,216.18492,98.746544,519.48975,55.234837,0
131.77902,227.54213,101.30346,720.6715,31.389317,0
135.31023,183.46529,74.91346,315.79376,13.526325,0
123.876305,219.57068,107.79959,507.00827,43.792736,0
156.07744,242.28589,113.43403,828.9551,23.256565,0
115.97096,207.31323,87.355064,473.66547,28.651049,0
129.69829,398.78616,287.2952,562.4804,34.79414,0
94.895096,252.12802,136.50024,563.2549,18.47737,0
116.56435,215.85544,95.49259,458.615,46.741604,0
138.01152,226.03482,111.95141,408.9931,42.91593,0
109.87909,426.6706,315.54626,467.51956,11.985163,0
135.1339,214.8274,98.65172,489.22403,31.229113,0
132.83553,201.63594,92.235855,411.68115,23.941107,0
134.97806,215.63269,96.96206,644.3917,31.72806,0
143.10008,187.3009,85.63302,332.59738,12.262629,0
138.89458,209.51231,99.342155,385.45892,18.694918,0
110.63388,237.79115,113.83482,569.35913,18.62689,0
143.7477,223.94447,102.14143,565.3565,31.872572,0
117.57938,235.14491,110.47447,561.3107,24.637465,0
118.47485,242.79701,113.02212,698.12024,26.42282,0
134.94012,183.76622,77.103645,388.6883,10.994717,0
113.87811,304.49222,184.58618,732.1239,29.440027,0
122.876,318.43323,196.67209,369.15796,8.014172,0
125.32565,364.88773,207.00916,494.6557,11.43109,0
133.13457,203.0093,89.92871,481.68674,26.93068,0
138.59132,184.29683,81.30534,343.65714,11.058364,0
132.21812,198.47362,100.78796,422.40173,15.526924,1
114.28639,460.49307,351.9409,470.74432,43.775875,0
119.96651,308.024,164.73643,728.28,15.498257,0
136.46625,212.75624,91.83899,574.06915,22.788147,0
112.51773,214.34877,98.16601,558.073,23.869898,0
123.194374,194.84789,82.40006,307.90442,25.67869,0
125.51011,211.53253,92.496956,439.6687,35.56798,0
115.17658,266.14603,147.86684,583.9378,31.69946,0
142.73772,212.2469,94.667,558.3479,27.662817,0
112.458694,230.6995,117.21743,439.91763,19.31059,0
133.94147,225.72266,103.98904,734.4178,15.912412,0
119.49649,216.03522,101.30166,524.81836,28.39772,0
130.6419,238.15108,113.86132,558.0146,71.36486,0
121.37034,237.99184,108.825905,651.3754,8.101927,0
133.49226,200.18379,86.50251,365.66776,13.677531,0
123.652725,237.30582,119.144714,472.76593,18.53567,0
121.04903,214.33449,97.59728,611.8315,35.73953,0
136.73842,211.08723,99.402916,354.67114,14.778225,0
123.81831,232.86461,120.53963,429.84286,18.137691,0
117.02387,198.9595,85.37903,497.20837,23.2676,0
21.02808,205.94873,90.66792,617.05707,9.958957,0
97.365234,457.35626,364.69238,511.3203,15.110588,0
132.42911,214.2295,131.21538,501.16336,24.186369,1
125.348076,222.25761,103.18797,745.1388,21.10898,0
105.10377,241.18921,116.41085,443.0909,21.356321,0
143.45464,262.51102,155.1383,519.7406,26.883108,0
116.550514,227.07137,103.45057,646.4978,19.679552,0
95.459114,295.45108,221.9125,345.40384,12.463702,0
131.77217,200.02676,91.30889,425.44238,20.743067,0
126.12927,185.53839,80.999756,301.8169,18.371078,0
115.85032,221.77994,104.66855,607.55853,39.778446,0
119.36948,454.7077,318.18658,650.05176,23.36858,0
133.11488,225.03862,104.99905,591.8419,22.983982,0
111.12964,240.65924,115.97347,742.45,26.189648,0
131.48643,262.6032,117.42508,881.30493,13.408958,0
143.73569,240.35449,111.13079,649.551,15.387056,0
116.08559,286.76227,203.71587,422.72086,14.591937,0
114.94984,274.47266,143.60619,784.3042,39.639362,0
126.235344,213.27673,96.54524,689.0633,25.747618,0
126.416016,224.13808,131.44002,220.28639,22.638384,0
139.0329,187.64168,81.632385,389.0822,25.569284,0
135.78009,216.8841,97.58148,484.00534,28.224752,0
119.25046,194.56676,92.08221,341.8091,31.735104,0
136.8632,218.01598,87.49726,526.00867,26.987123,0
115.54153,221.83896,109.39825,497.15125,22.523386,0
118.599846,250.3333,120.55591,737.96375,26.457413,0
128.0409,188.01964,85.55982,371.90265,22.614847,0
132.89589,212.97244,96.60571,595.18353,19.81786,0
142.10005,183.29877,78.36262,247.24643,11.493579,0
134.3728,198.20552,85.95983,330.56213,18.390789,0
147.96225,221.19508,93.51082,595.9553,29.68871,0
143.5305,234.91791,111.49183,687.7256,21.063448,0
122.56057,211.52768,100.95399,568.3144,23.606787,0
122.29827,238.47057,113.148705,766.68744,14.7783575,0
153.62213,253.64265,119.027985,653.68317,20.59189,0
133.02228,208.15077,95.67749,537.5675,17.29863,0
127.48702,209.82701,88.730995,402.66287,35.07914,0
124.8062,277.31586,128.7507,851.90356,23.129717,0
112.66649,226.81166,107.793205,440.57233,25.067295,0
182.6879,241.21007,133.8402,515.0631,8.027638,0
131.28523,179.54141,76.73061,224.76006,9.730692,0
135.47502,209.1895,99.392555,486.14172,22.208574,0
143.25778,189.7733,87.01932,373.1241,20.688923,0
120.78276,340.34714,208.9868,562.6379,25.307531,0
126.99521,264.09552,155.34865,348.8276,27.083696,0
133.37376,221.1248,110.68496,370.2189,31.441528,0
140.35153,218.83498,99.35626,591.15686,31.327303,0
131.0893,280.28015,182.89392,473.89114,29.440172,0
135.84337,249.61674,119.45815,765.3113,42.69079,0
138.79272,170.44936,94.509056,314.2599,12.999086,1
134.48584,216.26881,97.48762,612.6016,26.393785,0
