date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
156,4,3.2484325708641015,4043,30762,2.0,0,3,3,10,3659,1135,1985,0,98001,47.367337755993404,-122.31624689930246,2691,20122,785244
6,3,2.0003804323226317,1438,2598,2.0,0,0,3,7,1445,0,1985,0,98059,47.468928693045484,-122.16514838453801,1428,5460,376735
147,3,2.4995440278832937,2066,4763,2.0,0,0,3,8,2086,1,1983,0,98034,47.7022019375811,-122.36360549816202,1667,5442,646107
318,3,1.0004860272356217,618,9212,1.0,0,0,4,6,1018,0,1965,0,98059,47.737057121757275,-122.06805385846437,1211,8146,191656
55,4,1.7494479972440247,2052,4861,1.0,0,0,4,7,1241,1120,1927,0,98115,47.69416114976662,-122.35007900305955,1374,4611,564157
175,3,2.5003347191926757,1721,4747,2.0,0,0,3,8,1824,-2,2001,0,98136,47.731854207698255,-122.39261389193118,1561,5078,447269
37,3,1.7501003926492555,1914,2914,1.0,0,0,3,7,1598,111,1930,0,98117,47.69094405720156,-122.37762554146575,1646,5623,637949
66,4,2.9546911319999247,2902,3686,1.0,0,0,5,8,1687,1456,1955,0,98117,47.73668884825452,-122.37724114788259,2299,5773,761159
226,3,1.000733511742752,870,2881,1.5,0,0,3,5,1070,0,1910,0,98125,47.645338383592744,-121.730780457729,1085,7152,207811
82,2,0.9985737484180135,736,4067,1.0,0,0,3,6,1330,-1,1977,0,98027,47.49444991451149,-122.04283769629637,1116,3173,405322
62,3,2.500127060797603,2002,7332,2.0,0,0,3,8,2394,0,1989,0,98029,47.56120402962598,-121.99397165184632,2141,8519,553909
46,4,2.00034067455351,2262,1046,1.0,0,0,3,7,1617,743,1952,0,98118,47.54585300832011,-122.281482309044,1725,6063,434305
43,4,1.7496053427192555,2109,8307,1.0,0,0,4,8,1726,866,1962,0,98199,47.650046811291595,-122.20536576260496,2331,5418,813249
177,3,2.249306030806705,1259,6459,2.0,0,0,3,8,1689,-1,1988,0,98177,47.74932893962757,-122.37212545874641,1666,6344,406669
106,3,1.7500370941933654,1527,5908,1.0,0,0,3,7,1279,382,1978,0,98033,47.66999265330106,-122.17229979681676,1683,6131,537834
48,3,1.749542047180084,1490,7438,1.0,0,0,4,7,1539,1,1965,0,98010,47.34930538301769,-122.01138150663616,1477,6590,216729
78,4,2.4991002548243677,4137,43662,2.0,0,0,3,10,3765,0,1988,0,98074,47.61946220968391,-121.95175358991969,3606,45258,1022278
93,3,1.0005932352354923,1239,8075,1.0,0,0,4,6,1616,380,1947,0,98133,47.52790615325101,-122.18739321876106,1317,5699,383087
72,3,2.5005656626127353,2147,2169,2.0,0,0,3,8,2118,-1,1914,0,98115,47.64074674705712,-122.30740816063557,1744,3727,812617
100,4,2.4994929069248633,2797,18150,2.0,0,0,3,9,2552,0,1991,0,98052,47.72585110613278,-122.04738843202965,2739,33065,793268
369,2,1.0000412146134519,468,5596,1.0,0,0,3,6,1241,-1,1923,0,98136,47.53666794699528,-122.38105484213158,1310,6254,342854
360,3,2.0009662105248696,946,7399,1.0,0,0,3,7,1085,1,1997,0,98058,47.47336713733065,-122.12595241472155,1388,6505,309496
326,3,1.7493836312477364,1533,6086,1.0,0,0,4,7,1471,2,1955,0,98178,47.50093689891829,-122.25056704405038,1887,7773,331260
128,3,2.249667231853616,1722,20048,2.0,0,0,3,7,1609,1,1985,0,98038,47.49646664496797,-121.96029305454142,1771,12068,318272
316,3,2.5005830845801436,1814,2986,2.0,0,0,3,7,1668,4,2013,0,98042,47.32771076698978,-121.99582936128498,2008,2336,403432
49,4,2.4994897370057068,2252,8579,1.0,0,0,4,8,1716,759,1967,0,98040,47.57680126209247,-122.17708598037528,2621,11156,883397
168,4,2.500490336153416,2568,4968,2.0,0,0,3,9,2679,0,2010,0,98117,47.687686069023,-122.37739609759596,1859,6752,842174
35,3,1.7498992096840429,1742,3723,1.0,0,0,4,7,1166,619,1954,0,98033,47.69072308123833,-122.37859341172418,1517,3974,622076
213,3,1.0002116398292007,1174,9358,1.0,0,0,3,7,950,116,1965,0,98056,47.7602532327113,-122.21416465070055,1805,11433,298633
70,4,2.500099543463267,2813,4839,2.0,0,0,3,8,2396,-1,1962,0,98001,47.43357145753554,-122.28747813061456,2139,12924,363652
87,2,1.0006044413045418,1065,3118,1.0,0,0,3,7,908,182,1924,0,98115,47.62192053570393,-122.30636524223507,1319,3684,415687
84,2,0.998795744840159,1333,16621,1.5,0,0,3,6,1066,1,1947,0,98168,47.4836380029527,-121.83212703719376,1187,11201,198971
312,3,0.9943519188102656,1038,6991,1.0,0,0,4,7,1213,0,1965,0,98059,47.50015845623277,-122.20883300172648,1217,6620,489184
35,3,1.749287052378762,1825,7305,1.0,0,0,3,7,1334,531,1981,0,98033,47.679953582615155,-122.19191066294165,1766,8568,497144
353,2,0.9994218568697062,970,7517,1.0,0,4,4,7,1167,0,1952,0,98198,47.344178323858934,-122.31711899836499,2618,8083,355387
56,4,2.499753293670518,2267,7752,2.0,0,0,3,8,2839,1,1987,0,98133,47.74119498583846,-122.35243269594876,2118,10653,575307
77,3,1.749222421088272,1420,10466,1.0,0,0,3,7,1560,0,1968,0,98034,47.728892084274115,-122.23009541011966,1633,5706,444269
299,3,1.7503151761443787,1780,11069,1.0,0,0,3,7,1307,689,1943,0,98136,47.552974099684405,-122.38794815037987,1888,9005,555038
335,3,2.249788874774378,2049,9492,1.0,0,0,3,8,1833,0,1979,0,98072,47.75340509932014,-122.09893819091427,2451,7888,541994
228,3,1.999839341009529,1473,7871,1.5,0,0,3,7,1583,-1,1911,0,98168,47.46189736756621,-122.2987361561934,1450,5625,231405
167,3,2.499625478412219,1718,1537,2.0,0,0,3,7,1429,-2,2007,0,98038,47.328431767176966,-122.06315184973451,1748,4447,422023
122,3,0.9986567668533176,1370,8778,1.0,0,0,3,6,1348,465,1948,0,98146,47.510495258097166,-122.35369995108312,1559,9808,286772
70,3,1.749718763823267,1894,4637,2.0,0,0,3,8,1896,1,1946,0,98177,47.724250854583914,-122.38605196718474,2098,2543,591525
66,3,0.6753341026961608,1648,3705,1.0,0,0,3,7,1129,187,1961,0,98118,47.53778980105352,-122.28396871482164,1249,4000,343426
