longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.2178719799273,34.473301872531245,34,3589,678,2028,608,5.346624910446437,373372,0
-118.47502316548982,34.036770399994936,34,3147,508,1036,538,5.183596063943173,377634,0
-118.23833773188919,33.7628562636796,28,1886,630,1282,553,1.4377967418043185,313033,4
-121.78525775009888,37.3285898725945,36,1217,217,629,182,5.772111415435522,330824,0
-122.58029356846902,38.1568345516355,32,1203,386,498,289,2.9963738887343316,414152,3
-122.24297051699362,37.54581530031205,52,3094,724,1494,614,3.309493376575194,275985,3
-122.25567216504338,37.588659918184646,48,2478,503,762,403,4.156816725842947,492294,3
-118.32688916582521,33.94052224807017,46,1908,617,1419,681,1.7295607086064395,212247,4
-118.15429638069985,34.12177932908321,32,2866,1018,2378,909,3.170035921921167,279733,0
-118.37094879240549,33.80642995712534,36,2391,608,1343,542,3.45382312013649,231288,4
-117.96765820617159,34.42608885852937,22,4565,941,2840,821,3.8147144767648027,177776,1
-121.1515886262693,37.82659388418248,44,2026,513,1819,493,2.4979588826805035,77509,3
-118.06134635978775,34.05698354430795,32,3099,584,1626,589,6.11715665147506,369258,0
-118.12760830314582,33.94612138933727,36,1887,506,1865,538,3.1034984167133626,180059,0
-117.91235024243431,34.540241366829136,37,375,176,1407,274,1.9160122875039938,197851,0
-117.1741123261826,33.2987266439744,11,10109,957,3013,1222,5.177110627921379,213545,0
-117.06348601039346,33.96110877440684,35,1228,336,265,203,7.912271525238875,321853,0
-122.4576573346965,37.54835101799148,52,2081,510,1209,423,3.2116555715629564,144399,3
-122.06525720424183,37.29152728113975,38,1042,106,206,261,5.11754089429619,362418,3
-118.0424872106985,33.32403841891334,32,1939,539,2331,518,3.9111273402512827,196555,0
-121.7406203063691,38.58815597673311,15,2843,407,1123,397,4.990859809271358,243626,0
-115.74698787512187,32.9255363800113,21,2780,757,1436,671,1.353711641656984,55158,1
-122.40086028662445,38.70517301315429,18,1195,327,723,303,2.26788375234498,57679,0
-119.56313785599215,34.20607752232501,32,1757,294,630,326,4.6140453072259815,400537,0
-118.32700322323244,34.16845415802069,16,15684,1210,4254,1622,3.467849497965238,282014,0
-122.61905802809149,37.997825899698086,51,1643,309,970,434,3.516968063439958,126201,3
-118.10311120656218,34.03160372076601,45,943,391,861,327,2.842691621560048,196488,0
-118.12699827862555,33.824213328891524,30,3345,1090,3521,1083,2.7154069531005547,153497,0
-118.11941446915817,34.05775095816794,35,1030,137,933,272,2.5908911985955583,143440,0
-118.09516870563033,33.93593276704369,35,1068,237,943,500,3.992873904751984,234177,0
-120.94052440560414,38.36243923274724,17,2692,463,976,521,4.874012141976605,185289,1
-119.01449492472936,34.21379266665429,27,2334,458,1116,549,3.379075508246957,184350,0
-122.51557201439527,37.87674261289449,51,1369,398,983,356,3.0811867604867818,253079,3
-121.77598928806347,38.59282298599517,33,269,202,400,288,2.9826282420510632,125941,1
-118.04810001575177,33.8987762896383,14,2847,670,2081,662,4.3109769348079245,136862,0
-118.11353096908611,33.34105690745059,35,1004,276,1827,397,2.786490883488627,92357,0
-118.23532968223975,34.133386063002774,19,2975,585,1283,472,5.963216012576406,231646,0
-118.57592965590452,34.19587085089896,14,4973,1249,2738,1168,3.8425842491310145,203467,0
-117.960692835295,34.29411477229126,34,2376,464,1470,558,2.7368705935463056,132688,1
-120.92621149596515,37.722826396165985,12,2607,604,1575,535,2.57439598014936,116269,1
-117.42423385211941,33.99510460143325,26,2827,545,1489,567,3.5906902254846402,138750,0
-121.50908153124206,37.75052341842181,39,2101,293,1336,377,5.360691762438967,161854,3
-117.98030698175619,34.035026715551695,34,3077,543,2021,629,6.294265953238856,256067,0
-118.15790373845874,33.91209332731944,36,1838,433,1537,375,3.689220173186317,176789,0
-118.10362108884655,34.2561902406635,35,926,207,938,235,3.0306210013404327,85887,1
-118.34629025212678,33.86196813277133,17,5131,1095,2856,1187,2.0793287030970657,157535,0
-118.33101921025197,33.897033071944826,40,1652,411,1263,376,2.5566057841158294,169789,0
-118.02104986742003,33.93169872446138,35,1098,386,968,304,3.365460847614377,166981,0
-121.62397775574378,38.42244535212276,18,2570,411,1319,375,3.517689478974046,124114,1
-117.06696591047339,32.87849307775769,52,955,324,969,382,2.844975051332421,140817,0
-117.0750111734199,33.14721786025558,15,1458,281,770,252,5.728822688699989,171131,0
-119.15323666499677,34.26400042459881,26,2722,587,1561,603,3.754395410959524,176748,4
-117.33815560230217,33.45094822213394,33,2209,371,1281,388,5.11784642626876,273916,4
-117.810374732897,34.13830760340599,25,3905,500,1668,493,6.06843686416285,322108,1
-121.8085753536039,37.02616255211818,4,14220,1847,2858,1919,5.506815863851847,238276,0
