ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
274,40,15,74,94721,2,2.53376338406424,1,-2,0,0,0,1,0
3387,54,26,117,94094,4,2.153824933990993,3,0,1,0,0,1,0
183,61,22,25,95128,3,0.11131314567841277,3,-1,0,0,0,1,0
4463,42,15,57,94729,2,1.7599028047380965,1,0,0,0,0,1,0
1384,56,30,113,94856,1,2.5935348313511106,1,2,0,0,0,1,0
-66,41,18,80,94709,2,7.7014968818662215,1,-1,0,0,0,1,0
508,47,20,35,94097,4,0.7466839502235396,2,1,0,0,0,1,0
625,51,21,84,94944,1,2.3424034136683543,1,3,0,0,0,1,0
339,46,18,19,94945,1,0.5185755479894096,3,0,0,0,0,1,0
330,47,25,88,95061,2,2.8990633615931656,1,0,0,0,0,1,0
4356,33,-1,94,94701,3,1.4913572601563472,1,0,0,0,0,1,0
762,44,20,86,94788,4,1.716873216541865,1,1,0,0,0,1,0
4979,31,3,58,93450,2,2.435496705979954,2,0,0,0,0,0,0
322,43,14,34,92108,3,0.5423375180658345,1,1,0,0,0,1,0
426,47,20,73,94161,3,1.694116419152617,3,-1,0,0,0,1,0
732,47,27,80,92782,4,1.914270823578492,3,-1,0,0,0,1,0
4670,39,12,40,94129,1,0.5927332694932016,3,0,0,0,0,1,0
252,61,31,42,94707,4,0.24142064424331788,1,1,0,0,0,1,0
5150,51,26,66,90189,2,1.4724672662760723,1,1,0,0,0,1,0
3728,39,14,143,92347,2,8.105283246472924,1,-2,0,0,0,1,0
355,54,26,72,94797,2,2.0829876992604897,1,0,0,0,0,1,0
37,33,5,82,94745,2,2.3162010035956504,1,2,0,0,0,0,0
978,47,27,35,94204,2,1.4659431249931991,3,0,0,0,0,0,0
4667,43,14,34,94552,1,0.6232639225173298,2,0,0,0,0,1,0
528,55,26,41,94962,1,1.547160329612535,3,1,0,0,0,1,0
274,41,17,34,94048,3,0.7155072479192728,2,0,0,0,0,1,0
445,35,11,138,95129,3,7.259176131246781,3,-2,1,0,1,1,0
354,43,18,174,94757,2,5.824054776557778,1,1,1,0,0,1,0
4719,52,26,48,94515,2,0.7258663437347053,3,-1,0,0,0,1,0
324,41,19,87,94036,3,2.5445069718214626,1,-1,0,0,0,0,0
275,35,4,82,90013,1,2.9930940922951037,1,-3,0,0,0,1,0
