sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0,0.5599557130013167,0.5121494111996255,0.1982958794712864,1.1972946350832925,0.6650260510173773,0.31660311585066364,0.3423386476291092,10
2,0.3778626778630284,0.30169607963383477,0.05612278234981874,0.03424673502268344,0.18787070517938623,0.15338007594262146,0.1853846222947074,4
2,0.47215697677660795,0.37244952644348583,0.1292730320214407,0.6285318052282419,0.2557280949157342,0.10782633269698932,0.14805167651664825,8
0,0.6057234523943015,0.47800103740972705,0.15503570521463675,1.123792018155779,0.45394367477977626,0.22918080765480348,0.34368842666076405,9
0,0.6111801907591137,0.478617128166016,0.15091594706779685,1.1503190758388897,0.4368611712045421,0.21886731140367915,0.3110251909973847,10
0,0.5897688495107926,0.45407762056726353,0.15470036312613086,0.9438462792941358,0.4650850983360618,0.23819719192247651,0.3433302884747242,9
1,0.6411168853086008,0.5136605013764541,0.194094807651423,1.3553920609468906,0.43788650088843345,0.2669770259917819,0.38640279804331296,14
2,0.39371551178948555,0.394184741278087,0.08482914540244595,0.6416274135206377,0.16046005741728758,0.07067219546507353,0.07228245557731038,7
0,0.5159785398873196,0.4246509778163473,0.1285275609052941,0.7653505036546535,0.30439591115808873,0.15885714793913677,0.17835628386760244,8
1,0.6055247266870969,0.48904489463097367,0.16138528533513685,1.016400265571257,0.4481616933513656,0.21978147866322134,0.33763693446470666,10
2,0.4199899766248859,0.2702699297308327,0.08242549514640034,0.5063174281767662,0.16164115146117353,0.09720223823037293,0.08721940475507439,6
1,0.5225624513499613,0.38654825305014595,0.12186951772103023,0.7141408367492017,0.26268498035256244,0.1362046543209072,0.1859341200457033,9
2,0.4287148708415688,0.3193362257936263,0.09941560927296061,0.3783593510315987,0.175131905620258,0.10787729226485317,0.12594890166651124,7
0,0.5054868188472607,0.3671075714831058,0.12134973724776382,0.453467754590587,0.21064630175088825,0.1061173296107586,0.13403419047655307,8
2,0.33298502281899606,0.2348781664196946,0.07701744983063051,0.5135863185248245,0.18394017184927272,0.11708852322254229,0.09462944701864352,6
