age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29,4,181013,1,4,8,3,2,1,0,0,40,39,0
19,4,180611,15,4,8,3,1,0,1,0,40,39,0
52,4,69211,6,2,4,0,4,1,0,0,70,39,1
32,4,169448,15,2,8,0,4,1,-1,0,40,39,0
21,4,131361,11,4,11,2,1,0,-1,0,19,35,0
46,4,256898,7,2,14,0,4,1,1,0,40,39,1
19,4,129766,8,4,5,3,4,0,-2,0,40,39,0
35,4,297280,5,0,14,1,4,1,-1,0,79,39,0
37,4,225500,11,2,1,0,4,1,0,0,40,39,0
54,4,240374,9,2,12,0,4,1,-1,0,48,39,1
35,4,67380,1,2,3,0,4,1,-1,0,48,39,0
68,1,231133,9,0,12,4,4,1,-1,0,40,39,0
44,4,85778,12,4,4,3,1,0,2,0,60,39,0
41,4,174021,11,2,5,5,4,0,-1,0,13,39,0
32,6,198970,5,2,7,0,4,1,-3,0,31,39,0
26,4,299291,15,4,4,1,4,0,-1,0,40,39,0
19,1,197159,11,4,1,1,2,0,2,0,40,39,0
24,4,168906,1,2,7,2,1,1,0,0,40,39,0
42,4,222520,8,0,7,1,4,1,-1,0,32,39,0
55,4,129174,15,0,3,1,4,1,1,0,40,39,0
42,4,118239,1,4,7,4,2,1,0,0,60,39,0
41,4,106364,2,2,14,0,4,1,0,1948,60,39,0
48,4,90188,9,2,5,0,4,1,-2,0,40,39,0
56,2,58779,15,2,13,5,4,0,-3,0,25,39,0
34,4,141785,1,2,1,0,4,1,3361,0,60,39,0
23,4,70843,1,2,7,2,4,0,2,1772,26,39,0
33,4,96943,8,4,13,4,4,1,-1,0,60,39,0
37,4,174422,1,2,7,0,4,1,0,0,40,39,0
34,4,198231,1,4,3,1,4,1,0,0,48,39,0
38,6,366269,8,2,3,0,4,1,2,0,45,39,1
18,5,178623,0,4,5,3,4,1,1,0,31,39,0
32,4,136924,9,4,3,3,4,1,-2,0,40,39,0
39,6,256568,12,2,5,1,4,1,0,0,40,39,0
28,4,183137,0,4,12,2,4,0,-2,0,40,39,0
47,4,131851,1,0,3,1,4,1,1,0,54,39,0
47,4,159929,15,4,4,1,4,1,-2,0,63,39,0
30,4,137226,15,4,7,1,4,1,0,0,40,39,0
51,4,136604,15,2,3,0,4,1,0,0,31,39,0
28,4,161868,15,2,5,0,4,1,2,0,40,39,1
49,4,212452,0,0,14,1,4,1,1,0,40,26,0
38,6,92287,11,2,7,0,4,1,3863,0,40,39,1
57,5,179352,9,2,13,0,4,1,-1,0,48,39,1
51,4,219656,8,2,4,1,4,0,0,0,11,39,0
30,4,189638,7,2,5,0,4,1,-4,0,50,39,0
25,4,191072,9,4,6,1,4,1,-1,0,40,39,0
35,2,114342,1,2,6,0,4,1,2,0,35,39,1
37,4,257561,1,4,13,3,4,1,-1,0,40,39,0
37,4,131881,9,4,4,3,2,1,2,0,20,39,0
35,4,172431,1,4,6,4,2,0,-1,1658,40,39,0
38,4,81385,11,4,5,1,4,1,-2,0,40,39,0
28,4,197573,15,4,8,4,4,0,1,0,40,39,0
23,4,189037,1,4,6,3,4,1,0,0,22,39,0
47,1,68957,15,2,1,0,4,1,-2,0,40,39,1
38,4,83583,1,4,7,1,4,0,-3,0,48,39,0
48,4,192789,7,0,10,4,2,0,0,0,32,39,0
50,4,172757,1,2,12,0,4,1,0,0,27,39,0
41,4,68356,8,2,5,0,2,1,4,0,40,39,0
31,4,230273,1,4,3,3,4,1,-1,0,40,39,0
40,4,174959,0,2,12,0,4,1,-2,0,40,39,0
50,4,87288,11,4,7,1,4,1,0,0,50,39,0
36,4,151931,11,2,7,5,1,1,1,1779,40,39,0
47,4,140613,9,2,3,5,4,0,-3,1884,40,39,0
27,4,167273,15,4,1,3,2,1,0,0,20,39,0
43,4,290965,15,0,8,1,4,0,-1,1972,40,39,0
45,4,209709,1,4,6,1,4,1,-2,0,40,39,0
29,4,116453,11,2,14,0,4,1,-1,0,40,39,1
54,4,223693,1,4,3,4,4,1,2,0,55,39,0
38,4,195616,15,2,3,0,4,1,-1,0,44,39,1
33,6,174414,11,2,14,0,4,1,1,0,51,39,1
19,4,276152,1,4,1,1,4,0,-1,0,40,39,0
26,4,266342,15,4,8,2,4,0,-1,0,40,39,0
65,4,295154,11,2,1,0,4,1,-1,2253,40,39,0
48,4,174220,11,2,14,0,4,1,-1,0,40,39,1
20,2,153476,9,4,5,3,4,1,0,0,40,39,0
47,5,122836,9,2,4,0,4,1,99439,0,40,39,1
34,4,115513,9,4,13,3,1,1,0,0,40,39,0
30,7,140261,9,0,5,4,4,0,-2,0,40,39,0
63,4,115823,11,0,7,1,4,0,2,0,3,39,0
33,4,101850,9,4,6,3,4,1,-1,0,40,39,0
52,4,302704,8,2,5,0,4,1,100074,0,40,30,1
40,4,106218,15,6,3,1,4,0,-1,0,51,39,0
26,2,166379,0,4,12,4,4,0,1,0,40,39,0
48,4,78400,15,0,8,1,4,1,-2,0,49,39,0
44,4,138666,9,4,4,3,4,0,1,0,25,39,0
39,4,338140,8,2,3,0,2,1,1,0,40,39,1
49,4,226657,11,4,1,1,4,0,-1,0,40,39,0
41,5,236340,11,2,3,0,4,1,1,0,70,39,1
31,4,157940,0,4,7,1,4,1,2237,0,70,39,0
19,2,210123,11,4,8,3,4,1,-1,0,40,39,0
51,4,186879,9,2,4,0,4,1,0,0,48,39,0
47,4,120314,9,0,7,4,1,0,0,0,40,30,0
38,6,28663,15,0,5,1,4,1,2,0,11,39,0
34,1,250928,9,0,4,1,4,1,-1,0,40,39,0
34,2,308531,7,2,5,0,4,1,-2,0,40,39,1
58,4,162290,8,0,7,1,4,1,11,0,60,39,0
33,4,229375,15,2,4,0,4,1,1,0,40,39,0
