index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
6190,1,734,2,5,0,5,5,1,27.154598482808407,32,6733
16037,3,120,2,1,0,0,0,1,9.614034077799001,32,4425
17038,1,892,2,2,2,2,0,1,18.514090081926174,36,5015
42041,5,1533,2,4,0,5,1,1,11.845811403370803,37,4239
21401,3,18,2,4,0,2,4,1,8.923024423813507,3,8110
2417,5,1468,2,2,0,4,5,1,12.98309236049371,16,6251
31069,1,1554,2,2,0,1,3,1,25.967935586394464,26,5950
33775,5,1474,2,0,0,5,3,1,11.755177104308105,34,6089
48794,1,758,2,2,0,5,5,1,24.985698422751597,35,3711
47915,3,451,5,2,2,5,2,1,2.205895337257075,32,4702
22140,1,878,2,1,0,5,4,1,14.891157707834994,21,5885
33118,4,1264,2,1,0,1,1,1,26.371284768810035,29,5707
26430,2,955,2,4,0,5,4,1,7.685921278966066,34,5680
8690,4,1282,2,2,0,4,5,1,15.292714628346213,43,3599
5433,5,1543,2,0,2,2,5,1,2.2337800182671077,26,4299
13861,2,1015,2,4,0,2,0,1,10.996430571817326,29,4336
5668,1,746,2,5,0,5,5,1,12.891060381704007,25,5808
31482,5,1538,2,2,0,5,3,1,21.221590578656617,23,6262
30725,2,922,2,1,0,5,3,1,10.823893567303974,18,6122
1574,3,1249,2,1,2,1,5,1,2.460603265938936,3,6196
32494,0,1211,2,2,0,4,3,1,15.297541425022539,32,2040
38572,1,798,2,0,0,4,1,1,21.2169660606278,22,5040
41688,5,1423,2,4,0,0,3,1,6.696502495583037,42,5932
2708,2,1559,2,4,2,0,5,1,2.3222613156227734,17,4497
1985,2,84,2,1,0,2,5,1,8.091525822993058,20,5944
48556,0,1197,5,1,0,5,2,1,5.246320916062789,20,3937
37154,5,1484,2,1,0,5,1,1,15.030870885654043,23,4996
12402,5,1543,2,0,0,5,0,1,7.012301630701357,17,4519
3108,0,1208,2,4,1,5,5,1,9.699448204504046,9,5922
16182,3,113,2,4,0,5,0,1,9.274120628585854,36,5074
9490,2,974,2,1,0,5,5,1,15.1304551517588,47,4254
9011,5,1523,2,1,0,0,5,1,7.658652941243953,44,2947
34261,5,1434,2,1,0,2,3,1,14.653388211695365,37,5981
36613,3,1203,2,5,2,4,1,1,2.6899322147080382,4,9630
38335,5,1543,2,0,0,2,3,1,5.843269681457444,45,4787
30768,0,204,2,5,0,4,1,1,8.663071780900621,12,3612
46500,5,1543,2,0,0,5,3,1,8.984951660710887,21,6180
18461,5,1541,2,4,0,2,0,1,9.103248038618439,43,4116
19727,5,1507,2,0,0,4,0,1,22.061681165995115,42,4166
37242,0,355,2,0,0,5,1,1,9.2687995016287,11,7985
33394,1,878,2,1,0,4,3,1,23.570583178354056,38,6231
46555,5,1512,5,2,0,4,2,1,13.748410471137284,23,6091
11363,0,1210,2,4,0,5,0,1,10.860518635386434,6,9876
24282,1,878,2,4,0,5,4,1,13.196357835789636,22,3757
27303,0,104,2,1,0,0,4,1,5.223254517610827,38,3707
38147,2,1013,2,1,0,5,1,1,13.808630888709306,27,4005
16755,0,1474,2,0,1,5,0,1,12.111851486156816,31,7338
46379,5,1510,5,4,0,5,2,1,11.451156438361672,22,5423
17034,0,1224,2,1,0,0,0,1,11.354535927125118,32,3981
14128,5,1541,2,4,0,5,0,1,8.176988766844476,22,4320
8399,1,730,2,1,0,5,5,1,24.656699949322014,40,7422
46717,0,110,5,0,0,5,2,1,9.934661647209152,19,3925
15051,1,1549,2,4,0,2,0,1,9.807954640858993,21,5443
3359,3,79,2,1,0,5,5,1,13.342977875171567,17,2445
32337,2,925,2,2,0,5,3,1,5.374817598105538,30,6059
25216,5,1549,2,1,0,5,4,1,14.724686675168464,29,7055
38486,4,1408,2,2,0,1,1,1,13.236569070943489,21,3323
12407,5,1541,2,4,0,2,0,1,8.784675745208729,21,9787
22284,2,746,2,5,0,1,4,1,12.008530758614578,15,7423
20127,4,115,2,1,0,4,0,1,13.065951580549608,45,3149
19967,5,1523,2,2,0,4,4,1,15.11087802687698,17,12895
18838,0,245,2,2,0,3,0,1,8.050670259150005,49,5077
33126,3,624,2,0,2,4,3,1,3.3724623451901343,35,3977
31992,3,113,2,4,2,0,3,1,2.0641934570053087,31,2660
36439,4,1408,2,5,1,5,1,1,16.510702573724426,18,9705
2941,5,1530,2,0,0,4,5,1,26.780638564559396,29,3422
24368,2,945,2,1,0,0,4,1,5.514587053559003,28,6206
28718,2,1015,2,4,0,2,5,1,6.723073119760375,45,6281
3798,2,1085,2,2,0,4,5,1,4.915488311537857,30,5999
30743,1,748,2,4,0,5,3,1,12.38074414811022,21,5557
40004,2,1559,2,4,0,5,1,1,12.074274217801733,24,4334
27679,2,944,2,4,0,4,4,1,22.692048409800172,38,5890
5154,4,1404,2,2,0,4,5,1,12.143030811586106,39,3523
25667,1,723,2,2,0,4,4,1,15.991789727038956,30,3731
16807,5,1468,2,2,0,2,0,1,25.936566797047742,32,3552
34269,2,204,2,5,0,4,5,1,9.78138092990304,44,3838
8368,4,1404,2,2,0,4,5,1,15.738014872405701,44,5675
29062,1,748,2,4,0,2,4,1,10.29136870451584,43,6411
42166,2,1013,2,1,0,5,1,1,14.817365044162589,44,6038
22485,5,1484,2,1,1,4,4,1,26.308641675531913,8,12905
40559,4,1533,2,4,0,5,1,1,14.139847059229908,34,5628
25441,4,1203,2,5,2,5,4,1,2.6045839901367955,30,2460
15059,2,1533,2,4,0,5,0,1,10.970143471273474,28,5589
33253,5,1539,2,1,0,5,3,1,16.62422145242966,37,6098
15550,5,1559,2,4,0,2,0,1,11.470067972063951,11,7047
35108,1,812,2,1,0,5,3,1,24.90248473988297,44,4659
24390,5,1536,2,0,0,2,4,1,27.948900695038365,25,6267
16244,5,1554,2,2,0,2,0,1,15.618237056466008,32,4677
4163,1,110,2,0,0,0,5,1,3.3024722746388333,18,3833
15652,5,746,2,5,0,4,0,1,9.53140123799738,32,5201
44270,2,1003,5,5,2,0,2,1,2.1884846557260764,15,6055
6322,1,715,2,1,0,2,5,1,7.963657259040502,33,5809
47267,1,785,5,4,0,5,2,1,7.689740445053529,20,5231
45069,5,1521,5,4,0,5,2,1,7.366487171440967,10,10738
34193,0,1208,2,1,0,4,1,1,15.962560349787884,3,9223
47937,2,1074,5,1,0,5,2,1,12.33465683529276,19,6173
12539,1,812,2,4,0,5,1,1,12.489762271561291,20,4157
6523,5,1554,2,2,2,5,5,1,2.1543426952683786,37,3903
27674,1,798,2,4,0,4,4,1,20.407949650068044,44,3298
3275,5,1530,2,0,0,5,5,1,9.494891584301525,10,9902
