longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.83054481054774,33.59008574150476,23,3190,1013,3340,1247,2.7627795404534417,130664,0
-120.92816102419881,38.14352728213162,26,2423,464,1204,407,3.43052391229246,81613,1
-123.77492976894904,37.40240347465244,20,2158,490,1025,357,4.848225692433783,175435,0
-116.52629900783666,39.68268650930682,21,2824,570,1326,561,2.856710085831358,105298,1
-122.51118814024287,37.671421179250444,24,6230,999,2360,1073,7.095296362562828,351135,4
-121.4384246895601,38.33465411117078,50,204,108,63,171,3.0206129737721934,85754,1
-118.18129259786986,34.26351249189627,36,3159,831,1532,686,2.4123747956411994,367065,0
-121.07433076837097,37.98803355765347,47,1450,293,750,311,2.8726134618598373,112620,1
-122.12485993636412,37.37765137310647,33,2564,437,948,455,5.287495056174865,275179,0
-115.74898331957783,34.02873091940203,20,2147,461,1229,366,3.4444042125613787,122086,1
-122.13932194417042,37.669538772574036,36,1262,198,771,195,3.7949106428820016,154697,3
-122.48451869041295,37.63253228933226,41,1363,290,569,272,4.394945457348897,518559,4
-118.23692152116486,33.80077324234807,23,2294,653,1674,560,3.2403235531808843,172826,0
-122.30322367646032,38.001743171561415,19,4479,679,2045,653,6.73324208953772,345874,3
-118.46138387366513,34.379223561589036,35,1805,596,1862,564,2.9494131661799092,126649,0
-120.94800810819616,37.706276319647756,31,1870,330,1090,401,2.782901442826655,132933,1
-122.35484695261921,37.51985738383445,52,2848,527,1597,590,3.459799432685424,188284,3
-121.60548125451143,36.72137802374236,28,1184,291,741,335,2.920300073513917,134564,1
-121.97369725789679,37.49252178597194,14,15066,2201,4192,1557,5.983625477474609,441574,3
-117.81204367598238,33.73298989438697,18,1642,378,998,307,2.927459687976385,113138,0
-122.2407590360843,38.11251649913019,39,525,30,247,218,3.4000688766049976,75738,3
-122.25745595598266,41.53407855358704,21,4034,905,2334,869,3.003976434456379,86612,1
-118.04498858639573,33.9930429461529,17,5999,764,3023,820,6.543900733391306,263877,0
-117.88981118250503,33.94576039965348,38,411,251,439,163,3.3054364523772852,186729,0
-117.23993402279913,32.82195173830458,16,1976,329,1170,266,4.079479733949592,138057,0
-121.07509433778016,39.22305165124743,17,3652,903,2011,829,1.2086965425148757,90736,1
-122.13409295301979,37.373418990913684,36,1356,285,611,342,3.7355948689671936,171096,3
-117.89215065245759,34.01828922713685,36,1098,193,1249,331,3.0798567243300283,106109,0
-122.10407090757961,37.97252704049057,22,1498,196,679,238,5.513641220183979,192548,3
-117.16978818386676,32.6615255903058,36,566,183,425,170,4.698583018974122,206268,4
-122.2080835206359,37.64007922635999,39,2220,324,878,423,5.570218118633754,335794,3
-117.26979942977705,33.38784236266036,5,2036,321,927,356,7.0448179151895935,339657,0
-117.1998478225643,33.46395684973495,31,1048,215,735,361,4.306743018108404,247798,4
-118.33089722882906,33.81294622946456,39,1395,254,721,314,3.8665335861869314,298627,4
-121.75577992191815,37.107723481975505,35,1922,341,675,234,7.004944337259532,489239,0
-122.315138444216,38.588695479173744,41,951,228,389,244,2.7825621474910376,162875,3
-122.03972315872973,37.39421376069407,23,2519,563,1536,406,5.0491658743092,221386,0
-120.99603736071892,38.54296425776116,33,2051,396,816,406,3.1086835835392908,83417,1
-121.56298146465079,37.71317144199537,15,3364,531,1720,521,5.288434164423035,204380,1
-121.59047631371126,39.77457076581568,15,1475,255,507,275,3.328513554595053,86334,1
-122.38124003151069,37.752100182252086,52,199,127,248,215,3.284168159806795,309857,4
-118.39178313045237,33.959777371767885,38,4383,773,1722,933,4.58482719051504,357418,0
-121.8262981108196,39.73574925642303,19,2383,406,1197,379,3.15330538385438,131354,1
-118.41692019031076,34.233751144535134,27,2697,575,1783,571,4.313173270882037,172660,0
-117.65465515030431,33.77155589702162,20,2316,483,1448,379,3.850224544678181,154577,0
-122.29144901008102,38.32288653019458,43,1971,409,1186,408,2.968333672012126,145331,0
-121.27783923383542,39.805286406154245,20,2850,561,1491,524,2.778155161902098,94758,1
-122.18681429713797,37.54394019371598,42,1121,376,979,344,3.3304780736933233,171202,3
-117.9499963446049,33.91257981046724,36,793,276,1169,259,0.9186229770544326,112386,0
-120.49550710621878,35.39245331266661,18,3136,734,1597,622,2.931811568351824,158776,0
-119.8478593241978,34.27551889764018,52,879,221,369,334,4.808905167033084,456616,4
