age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
67,4,82088,15,2,3,0,4,1,-1,0,31,39,0
71,4,181836,15,2,7,4,4,1,3,0,40,39,0
50,6,48437,11,2,8,0,4,1,0,0,60,39,0
40,7,228676,12,4,1,1,4,0,-1,0,40,39,0
49,4,28999,12,4,7,1,4,0,-2,0,60,39,0
31,4,210061,1,2,4,5,4,0,4943,0,37,39,1
62,4,108683,15,4,5,2,4,0,-1,0,34,39,0
29,4,147108,8,4,7,3,4,0,0,0,43,39,0
28,4,104833,1,4,13,3,1,1,0,0,40,40,0
66,4,225088,11,2,5,5,4,0,-2,0,50,39,0
36,6,208947,1,0,5,4,4,1,-1,0,60,39,0
75,6,157824,15,2,4,0,4,1,-2,0,40,39,1
26,4,133015,9,4,13,1,4,1,2567,0,60,39,0
31,6,208834,9,2,4,0,4,1,0,0,54,39,0
42,6,324822,8,2,7,0,4,1,-2,0,40,39,1
32,7,133400,11,2,8,0,4,1,0,0,55,39,1
48,4,309150,9,2,8,0,4,1,1,0,40,39,0
23,4,137149,0,4,7,2,4,1,2434,0,40,39,0
37,4,118901,1,2,3,0,4,1,0,0,60,39,1
51,5,101844,11,2,5,0,4,1,-1,0,83,39,0
28,4,98348,11,4,5,1,1,1,-2,0,40,39,0
26,4,176187,15,4,13,1,4,1,0,0,40,39,0
40,4,257770,5,2,3,0,4,1,-1,0,40,39,0
27,4,193948,11,2,1,5,2,0,2,0,36,39,1
47,7,47593,11,2,5,0,4,1,1,0,40,39,0
68,0,162194,15,2,5,0,4,1,3807,0,60,39,0
64,4,189895,15,2,5,0,4,1,-3,1721,36,39,1
44,4,268836,11,2,10,1,4,1,1,0,40,39,0
63,6,141280,9,2,5,0,4,1,4314,0,40,39,0
38,4,209931,1,4,10,1,4,0,-1,0,33,39,0
37,4,128102,1,2,7,0,4,1,1,0,40,39,0
41,4,197753,9,2,7,0,4,1,0,0,40,39,1
40,4,197975,11,2,7,0,4,1,-1,0,50,39,1
