RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3187,15566127,633,855,1,1,54,5,117973.34714066349,2,1,0,169052.07365171882,1
4705,15777106,2797,805,1,0,48,2,96956.9839645961,2,1,1,198763.92635777342,1
460,15598964,2618,602,0,1,34,7,37.311396751760256,2,1,1,52580.732497545854,0
8476,15605210,2880,638,0,1,33,4,842.4341094826156,1,1,1,-727.4065969942876,0
7992,15611603,2600,679,0,0,43,3,131646.2074929949,1,1,0,92075.11891634218,1
8112,15776360,2755,678,0,0,41,3,152079.12023792663,1,1,0,183563.7422955008,1
8446,15610644,1902,672,0,1,31,4,116322.37842192061,1,1,1,198758.37544727843,0
243,15738276,2631,545,0,1,37,4,-29.58124130087746,2,1,1,172011.21498322344,0
325,15658368,2562,568,0,1,31,4,31.64676402433772,2,1,1,195496.83477149106,0
9168,15770163,2013,636,2,1,36,8,10.488155579937004,2,1,1,190698.74289402066,0
9568,15775573,2091,647,2,0,48,10,18.38820493616964,2,1,1,190148.2393767665,0
7962,15793423,1832,649,0,0,41,6,-25.887248492800033,2,1,0,186811.7677622374,0
9377,15811318,2610,637,0,0,39,4,1.0296932524767684,1,1,0,12523.996430881209,1
8457,15777370,2823,651,0,1,26,4,63.00651076964838,1,1,0,3678.204611051553,0
9585,15609137,378,639,1,1,30,9,134495.3473765179,2,1,1,136958.3197930585,0
9103,15759404,652,685,0,1,36,8,-40.95217351938563,2,1,1,2613.080890848585,0
8707,15761296,2928,665,0,0,40,3,151843.5275367137,1,1,0,174924.77721625322,1
9778,15598360,379,657,1,1,29,1,127487.4418352872,2,1,1,102648.48070762769,0
5048,15779543,2558,685,0,0,49,9,118656.54355868843,1,1,0,196065.13843287472,1
8530,15592748,2750,666,0,0,38,6,148575.77079571362,1,1,0,186301.84877363086,1
765,15590605,2483,691,0,1,34,4,-26.207955079978674,1,1,1,7406.870920266835,0
8501,15782187,2717,513,0,0,38,5,120.03324458693126,2,1,1,191698.79760493085,0
3066,15793134,2586,605,0,0,40,7,13.839077448650961,1,1,0,45970.95378457704,1
1567,15762758,449,736,1,0,45,5,134450.54000846695,1,1,0,33992.33536347274,1
2617,15787995,2468,665,0,1,25,2,100260.88652245782,1,1,1,139463.98584100438,0
8383,15601140,2855,654,0,1,30,1,156394.04149230028,1,1,1,186550.08533480167,0
10009,15789926,2612,714,0,1,30,4,126164.65479351196,1,1,1,2174.2386098725583,0
8918,15598506,2784,625,0,1,32,2,114423.89501517074,1,1,1,39924.499524285246,0
7749,15600753,2767,666,0,1,37,8,-11.550842224207948,2,1,0,193533.05839597154,0
8208,15609960,1609,656,0,1,26,4,2515.2644189177317,1,1,1,822.0659617279871,0
9353,15594132,2733,542,1,1,35,6,112412.59741430977,1,1,1,46873.11913137956,0
7797,15771051,2635,674,0,0,42,1,141720.28914220468,1,1,0,194928.7919268406,1
8353,15609954,2645,636,0,1,32,2,49.731017911124454,1,1,0,8750.05948241991,0
7843,15581939,2721,642,0,0,48,1,113259.93643793117,1,1,1,29300.758980254333,1
2849,15606281,2579,691,0,1,25,4,124928.16158600897,2,1,1,16661.158549876003,0
370,15737625,2768,667,1,1,20,9,126051.68769293101,2,1,1,184986.32963947812,0
7662,15605977,2359,773,0,1,35,8,153133.47607831535,1,1,0,190700.7784821886,0
8036,15806244,2924,704,0,0,34,3,-47.411148886197964,1,1,1,5520.836268654488,0
1341,15578026,2712,743,0,0,50,1,129413.31401078822,1,1,1,189843.67406622178,1
8712,15624540,2428,610,0,0,32,4,15.49805087124919,1,1,0,1144.239583506409,0
8772,15803953,2761,797,0,1,28,4,21.752187317719915,1,1,1,154902.21494088334,0
829,15796636,2773,652,0,1,51,4,-103.21592088397702,1,1,1,2647.103962327983,0
8221,15763013,2736,664,0,1,38,8,169055.20183742422,1,1,1,48096.511942688725,0
531,15599472,2576,670,0,1,40,7,-188.57612069150275,1,1,0,99694.32438650745,0
8373,15799538,2749,638,1,0,48,3,140461.11173731307,1,1,0,189612.77089201644,1
462,15798666,2781,651,0,0,42,9,132646.9572316754,1,1,0,44489.44052905341,1
4614,15615025,2738,697,0,0,37,5,104546.71311384698,1,1,0,192332.9579544801,0
8795,15624445,2778,750,0,1,34,4,-60.74836490665221,1,1,1,196876.16870548093,0
7744,15643513,2780,698,0,1,29,4,-130.17305027531302,1,1,1,16148.019843111066,0
8874,15619172,2461,675,0,1,36,4,101283.77318224905,1,1,1,15823.497076064412,0
8501,15639911,2834,606,0,0,48,7,170.4137312679025,1,1,0,182445.61829464498,1
7760,15600397,2668,737,0,1,29,5,106970.75674738009,1,1,0,11959.260422214185,0
452,15747771,399,679,0,1,33,4,-58.11733797949812,2,1,0,9398.178205961729,0
5863,15792013,2750,656,0,0,37,7,97245.50196932215,1,1,0,197663.26390168158,1
9506,15757855,1937,574,1,0,46,6,110564.23394439738,1,1,0,47715.79967797445,1
681,15579405,353,725,1,1,37,3,124734.40637169956,1,1,1,7247.240066055299,0
2412,15799186,2643,613,0,0,50,4,112236.69563145324,1,1,0,36037.843732078545,1
9769,15760448,2205,622,0,1,39,6,8.004446681054436,2,1,1,193969.82419098236,0
277,15775034,2508,622,0,0,41,9,-11.95863075428467,2,1,0,189945.59693843932,1
8123,15606543,2610,652,0,1,39,6,143867.52034629404,1,1,0,69001.28191756977,0
381,15606112,2447,694,0,1,31,4,127509.81548016465,1,1,1,4099.601495718334,0
8121,15587354,2679,699,0,1,30,4,92.73858633668186,2,1,1,44730.6038757756,0
9474,15763520,1961,640,0,0,36,8,13.673484797415997,2,1,0,134694.61056415827,0
7891,15712581,1837,451,0,0,46,7,165133.74570650098,1,1,0,40616.25856122985,1
9483,15762406,394,652,1,1,38,8,127726.0710696946,2,1,1,188933.5217926339,0
7923,15601495,2308,714,0,1,25,7,59429.80885724779,1,1,1,12212.733929189095,0
2959,15645014,2286,736,0,1,32,7,105.90219436022292,1,1,0,-4327.257835076023,0
6894,15706857,2308,697,0,1,30,4,32.39410245529575,2,1,1,13718.776547728374,0
7750,15632087,1955,522,0,1,31,4,179.6679354492755,2,1,1,190152.27698188898,0
9707,15731382,522,648,1,1,33,2,126376.41490348672,2,1,1,187425.45481458993,0
7698,15616443,2556,682,0,1,23,4,127936.50701903173,1,1,1,60749.015429903986,0
6774,15580479,2617,644,0,1,36,4,131343.12615304178,1,1,0,4098.90362933221,0
7881,15611104,2638,675,0,1,34,7,121082.60829817798,1,1,0,189329.1647091839,0
281,15803852,2685,654,0,1,40,4,3.4566712535723987,1,1,1,64624.416936008754,0
4352,15578177,2709,840,1,0,42,9,128507.35417364558,1,1,0,42682.71893566097,0
7398,15758979,2867,672,1,1,37,2,159055.5151990389,2,1,1,190535.32896205576,0
8131,15798874,1764,679,0,0,42,1,127562.14846753539,1,1,0,190019.79602991542,1
8533,15788010,2316,625,0,1,26,7,55.100108113950675,2,1,1,3418.7403746860855,0
2594,15656685,2001,685,0,0,48,7,120004.141902028,1,1,0,153639.95853403927,1
9005,15673263,2814,708,0,1,28,4,-39.5997483181772,1,1,1,14920.894216269506,0
8582,15616629,2687,799,0,1,33,4,123270.76779298576,1,1,1,153516.17232423922,0
1392,15761573,1715,645,0,0,37,5,90584.75943340694,1,1,1,77304.0877673544,0
2972,15794576,1833,645,0,0,48,3,134184.63859498006,1,1,0,45478.11697396796,1
8834,15782743,785,650,0,1,44,1,90440.43114765815,1,1,1,190108.2098092987,1
9571,15761572,2479,581,0,1,33,8,-126.20775422214656,2,1,1,174095.30416018484,0
5554,15778708,2909,677,2,0,48,6,-11.096351582892751,2,1,1,193908.67744643326,0
169,15757767,430,633,0,1,38,8,-85.77653423057562,2,1,1,11299.924079234645,0
239,15809432,1948,650,0,0,47,6,88834.56175166674,1,1,0,192082.60354740257,1
1603,15776421,2491,664,0,0,46,3,147455.04395630342,1,1,0,20951.11019301443,1
6215,15608858,2808,708,0,1,32,6,109945.89975476034,1,1,1,193579.0090024322,0
215,15771895,2610,574,0,1,27,9,82.5713081650671,2,1,1,6667.231748989008,0
98,15709835,2765,643,1,1,33,1,118606.77576045635,1,1,1,97344.4546880645,0
7989,15597614,2630,664,0,1,30,4,-37.131267960781216,1,1,1,136968.73297438864,0
7113,15797757,2780,651,0,0,49,4,4.59689029043259,2,1,0,6378.399750563683,1
8054,15596124,513,686,0,0,44,5,135598.08146746625,1,1,0,86862.15881871336,1
8595,15622097,2814,651,1,1,23,4,114897.61251773422,1,1,1,170491.89721323617,0
8909,15646672,1746,590,1,0,39,6,128605.2121305774,1,1,0,150277.39005325196,1
7699,15743680,2666,698,0,1,38,4,151530.89446651872,1,1,0,183434.82142488967,0
1312,15624208,2578,679,0,1,38,4,811.2965938291948,1,1,1,158503.84546539764,0
7963,15608201,2612,644,0,1,21,4,70173.06268188194,1,1,1,167220.21354755622,0
1805,15610706,2899,745,0,0,42,6,165446.65594108784,1,1,0,196854.51439916046,1
7751,15620864,2684,703,0,1,32,4,-81.86968177988605,1,1,0,196883.01025575912,0
363,15652913,2375,546,0,1,30,2,-436.9082369368861,1,1,1,12862.68667001571,0
9719,15765809,321,671,0,1,30,8,122.59339040039147,2,1,1,48547.96623273892,0
558,15808531,2763,676,1,0,47,9,135643.36366311638,1,1,0,84893.80934613047,1
6762,15803991,2839,619,1,0,36,3,122740.5836204123,1,1,0,191112.48041798794,1
8594,15740853,2736,657,0,1,30,4,132095.00593933137,1,1,1,201044.7430705475,0
8068,15802966,2885,837,0,0,56,1,-44.517697965614474,1,1,1,30927.206370050473,1
6787,15632416,2570,690,0,1,32,7,87716.19369657928,1,1,1,192317.15736555302,0
