ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
4773,31,2,42,95041,2,0.436125631021158,1,-1,0,0,0,1,0
219,52,28,81,90047,2,2.350946853948428,1,0,0,0,0,1,0
262,38,10,51,94245,4,1.7716201669617317,2,-2,0,0,0,1,0
1831,54,32,58,94908,4,0.253975586104369,1,0,0,0,0,1,0
174,35,9,44,94450,3,0.38273595393842613,3,1,0,0,0,1,0
1533,47,23,32,94033,1,2.2096521421695643,3,-2,0,0,0,1,0
346,56,37,146,94876,4,6.7963892608449425,3,-1,1,0,1,1,0
1744,50,24,124,94707,2,8.513357759968454,1,0,1,0,0,1,0
4674,47,21,40,94331,1,1.3443177524739633,3,-2,0,0,0,1,0
604,49,22,138,94372,1,3.695915474625083,3,1,1,0,0,1,0
445,45,24,51,94784,4,1.580114622839629,2,-1,0,0,0,1,0
275,37,13,40,94251,3,0.03674501449814507,2,1,0,0,0,1,0
3891,43,18,42,95410,3,1.106472038496434,2,0,0,0,0,0,0
784,37,12,167,95056,2,5.918035653877393,1,2,1,0,0,1,0
682,50,23,48,94145,1,2.348667301889542,3,1,0,0,0,1,0
2736,51,25,37,92699,1,0.1539496166356491,3,0,0,0,0,1,0
5055,38,7,41,94919,1,1.562807447091893,1,-2,0,0,0,1,0
476,46,18,82,94202,2,2.580064064106614,1,2,0,0,0,1,0
3870,42,10,119,94700,3,4.464907638352276,2,-1,1,0,1,1,0
2968,39,16,78,93643,4,2.469461269761058,2,0,0,0,0,0,0
4724,54,30,45,93900,4,1.7159200172979363,2,-1,0,0,0,1,0
650,37,12,131,94694,2,3.679144958869996,1,-1,1,0,0,1,0
4970,54,28,38,94600,3,0.48660488611365055,2,0,0,0,0,1,0
443,38,4,42,94781,4,0.594159131262479,1,0,0,0,0,1,0
4125,39,11,35,90052,3,0.8080559333942489,2,-3,0,0,0,1,0
413,36,4,43,94885,4,0.46362348914208207,2,-1,0,0,0,1,0
751,36,9,174,92648,1,4.445847161541465,1,-1,0,0,0,1,0
433,47,26,52,94794,4,1.8922089479837212,1,1,0,0,0,1,0
315,49,28,38,94782,3,1.068833505842457,2,0,0,0,0,1,0
945,40,13,77,94977,4,2.6491237447831204,3,0,0,0,0,1,0
4311,52,29,72,94541,2,1.8102568971937127,1,-1,0,0,0,1,0
1038,52,25,92,94951,4,2.3234228347941523,1,1,0,0,0,1,0
3956,52,29,85,94501,3,2.638926510410868,1,-1,0,0,0,1,0
235,34,4,39,94774,4,0.2725256092741694,1,93,0,0,0,1,0
578,38,4,76,94817,3,2.0103646328557288,2,1,0,0,0,1,0
798,42,10,75,94874,4,2.4220219832456413,1,-2,0,0,0,1,0
4854,41,15,79,95002,3,1.930896159844612,1,-1,0,0,0,1,0
2022,37,6,50,94820,2,0.44831717493441536,1,86,0,0,0,1,0
293,48,21,125,94734,2,3.400599813452619,1,-1,1,0,0,1,0
4584,48,21,40,94888,2,0.3359107251175297,1,0,0,0,0,1,0
4630,35,7,44,94242,1,1.849050968391156,1,-1,0,0,0,1,0
422,59,28,44,94582,4,0.22154788260510924,1,-1,0,0,0,1,0
2988,39,15,191,95086,2,6.7105041404261,2,-1,1,0,0,0,0
5067,41,17,112,94765,2,4.0858972843746075,1,2,0,0,0,1,0
657,54,24,38,94858,1,1.5063214452780285,3,1,0,0,0,1,0
417,37,11,38,95192,4,0.37962344945535587,1,-1,0,0,0,1,0
1648,51,29,43,90106,1,0.21231395275156534,3,0,0,0,0,1,0
207,57,33,38,94605,2,1.0381158306757134,3,2,0,0,0,1,0
4424,39,13,140,94155,1,6.088963374450555,1,-1,0,0,0,1,0
4643,53,35,32,94671,4,0.9909882888491837,2,0,0,0,0,1,0
666,42,18,85,94986,2,2.417071367308052,1,0,0,0,0,1,0
428,45,21,71,95173,3,1.9763310444646103,2,1,0,0,0,1,0
705,52,23,71,90112,1,2.500667040393197,3,0,0,0,0,1,0
249,51,23,44,94796,1,0.49225550457521705,3,1,0,0,0,1,0
2081,59,22,140,94464,1,6.247147329474006,1,1,0,0,0,1,0
379,48,25,57,90172,1,1.0367256896611738,3,-1,0,0,0,1,0
4976,57,35,47,93119,2,1.455655415099903,3,-2,0,0,0,1,0
4542,55,26,54,92065,3,1.436439798891513,3,1,0,0,0,1,0
345,43,20,34,95005,4,0.5524300242628806,2,0,0,0,0,1,0
103,33,7,60,94089,2,2.191070246507984,1,-1,0,0,0,1,0
5115,43,24,81,93268,1,2.1610490450427924,1,-1,0,0,0,1,0
4484,56,21,36,94928,2,0.48174722298689376,1,1,0,0,0,1,0
312,36,5,132,94814,2,4.71918982486152,2,0,1,0,0,1,0
953,46,33,77,94044,1,1.5066789784152785,3,0,0,0,0,1,0
271,46,24,83,95148,3,2.357325477912222,1,-1,0,0,0,1,0
4549,37,13,43,89946,2,0.8435121358483538,1,-1,0,0,0,1,0
448,56,24,124,94316,2,3.9201480394454786,1,-1,0,0,0,1,0
642,47,22,39,92157,3,0.6841773983229842,2,0,0,0,0,1,0
-68,57,37,134,90063,2,3.86228997459752,3,0,1,0,0,1,0
