P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
4706,0.46306987213597633,0.004331807240645649,0.17929187431554003,0.14369753947161581,0.8451955500051386,0.03323512874268514,0.682175363629356,0.0012582076307541337,0.04199068213863251,0.09899339891160218,0.0012921955481646204,0.9947216416872323,0.4723733400497624,0.0617631385017981,0.4283458784518904,36701
94,0.47712058410983393,0.0025938490596039577,0.12292928050761792,0.08634397229010639,0.9194504905100753,-0.001404525702898448,0.7758823975071617,0.013627700584223851,0.02822106943274619,0.1136429053853563,-0.0014926627409004925,1.0017381858650862,0.25111237933415154,0.006499592973164547,0.006981045670256134,18788
450,0.5033391401539113,-0.00018894324809718452,0.12749663467016734,0.07086712367304907,0.8975325985060378,-0.00045051285484088354,0.7175465872450254,-7.29671045619682e-05,0.011646026256125241,0.29973339670082916,-0.00115183946689637,0.6204992737748211,0.536492853764553,0.27831246778421087,0.9162100489216328,16889
1464,0.5023103495735124,0.0007913591505447647,0.08686128500292324,0.10449983559829959,0.8341247966480824,-0.000889780397883231,0.6776748707067475,0.004646809650521666,0.04036514002156936,0.1252233649043283,0.0029494015498684007,0.9769577885691331,0.43967415296555346,0.10136845208097026,0.9969145642421078,24734
2320,0.47951679336214253,0.003480438299853268,0.13858557048401718,0.12159806794246085,0.8606924731054381,-0.0007899826891573533,0.7105537287628636,0.002959556080172847,0.03762962511986023,0.0460280964507634,0.0014725188131458817,0.9946020326579914,0.32061422964677205,0.06737703141898123,0.5486290616207388,36412
2456,0.44391812670989445,0.11625343788634152,0.21573565790345434,0.17286492840171477,0.8020117468373751,0.08343147779542807,0.6731342960400816,0.0036235488455227238,0.030415294170123838,0.08127207998235321,0.12650847398050227,0.9913720145227191,0.33470200566065167,0.04550400140442033,0.7793402531985771,32232
2044,0.4923320612390639,0.2552634757844068,0.15157123850524137,0.135971366240293,0.8431061215027672,-0.0004421422454342162,0.692838917688315,-0.00019491063231457176,0.0283122082096762,0.09090474822715956,0.30597800069779746,1.0016711157050409,0.37239016301367467,0.08524948615804552,0.7509211654865391,35877
1390,0.4925814867984342,0.000800307783663977,0.1328523267426919,0.048153751416393886,0.8126686311162917,0.00013251218521612984,0.6518080271914539,0.004724810434985415,0.10602157352717964,0.7569652598773432,0.0013108869885663863,0.9785433766223399,0.7329246940261982,0.0627472277562667,0.21107875881428,158928
3606,0.47511457875777935,-7.179793766728319e-05,0.18401277519719772,0.13099011984862077,0.8187083725730936,-0.00015881255425320972,0.6667887474568346,8.248281041310819e-05,0.037846753035357075,0.07054744216187141,0.002400097212753671,1.0004030338946532,0.35161958914837727,0.06882327982436548,0.6215188426774073,56118
13544,0.4717775466704812,0.05856002955596229,0.183741250839183,0.13175779487927947,0.8318131783175827,0.06265729560713071,0.7431654551679917,-0.00022724122758294683,0.01756617635704492,0.03110747145438093,0.02085974720714546,0.9905673155209247,0.2595701414544864,0.056296805132686166,0.12899116059174978,35234
