index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
23483,1,734,2,2,0,2,4,1,25.033001040421773,24,7149
23177,5,1559,2,4,0,5,4,1,5.437324833959916,16,7407
1974,3,1011,2,5,2,5,5,1,2.7121996247384064,4,7510
14175,1,859,2,2,0,0,0,1,18.87124070918236,20,4338
26187,3,131,2,4,0,2,4,1,7.313048920375483,31,3976
16499,5,841,2,2,0,2,0,1,28.90260472589583,29,4466
25537,1,812,2,4,0,0,4,1,27.102868772419196,32,3294
26885,2,1013,2,1,0,5,4,1,6.3686496588513215,37,3945
14601,2,1085,2,2,0,5,0,1,6.676470574485115,28,4283
3008,4,1404,2,1,0,4,5,1,18.518866034560713,18,5712
33075,0,1208,2,1,0,0,3,1,9.016241601190961,32,4073
45177,1,739,5,2,0,5,2,1,20.84181637383075,10,11166
27823,4,1533,2,4,0,2,3,1,9.742965712379554,3,8637
24987,2,1049,2,4,0,5,4,1,14.17866598185301,21,5700
38630,4,1211,2,2,2,5,1,1,14.882746834319303,18,3535
35762,5,1541,2,0,0,2,3,1,6.527285380416966,43,5811
40346,1,894,2,2,0,2,1,1,23.97303007801146,35,6779
7957,1,812,2,1,0,5,5,1,12.570720482043955,42,3547
19964,3,18,2,4,0,2,4,1,9.769890230353933,21,13545
14242,2,1013,2,2,0,2,0,1,8.435773852362829,19,4715
10358,3,95,2,5,0,4,0,1,8.38162549329379,6,11437
19439,1,764,2,4,0,0,0,1,21.456913831633525,41,6480
33618,1,744,2,0,0,5,3,1,17.41025894864401,36,3764
17946,5,746,2,5,0,4,0,1,11.848881010377772,38,3333
33767,1,748,2,4,0,4,3,1,22.025583358405946,39,4356
22795,2,987,2,4,0,5,4,1,10.034061987984481,16,5958
7220,4,1251,2,2,2,5,5,1,2.4281842840147188,23,3887
8957,2,948,2,2,0,5,5,1,12.845782632712314,44,2623
36238,5,1541,2,4,0,1,1,1,23.44346678623542,5,9980
41368,1,798,5,0,0,0,2,1,21.842543404715574,32,4015
23371,1,1541,2,4,2,0,4,1,2.5988850630404308,37,4750
17998,4,1468,2,2,1,4,0,1,16.592283352837853,32,9312
4572,5,1468,2,2,0,5,5,1,4.544278921737126,24,6206
23230,1,715,2,4,0,0,5,1,2.703844776292563,38,5741
14221,5,1460,2,4,2,4,0,1,2.5976192912216667,25,4413
28354,5,1559,2,4,0,5,3,1,7.090901146358162,6,10815
47334,2,417,5,2,0,0,2,1,9.49099264285048,22,6139
15871,3,113,2,4,0,0,0,1,6.848066673807944,23,3808
6925,5,1554,2,2,2,5,5,1,2.118371652754696,35,2995
23458,0,262,2,2,2,2,4,1,1.8368494588256674,36,3685
2984,2,955,2,4,0,0,5,1,6.660055602535356,30,3572
33320,3,1386,2,1,2,4,3,1,2.2290271662679513,36,2354
27806,0,1211,2,2,0,3,4,1,9.080543438179088,41,4565
32760,5,1484,2,1,2,4,3,1,2.365285038991167,23,2114
18947,0,1221,2,2,2,5,0,1,2.459721491638902,37,5028
27917,5,1507,2,4,1,4,0,1,2.3442105012344436,43,2451
12697,2,62,2,2,0,3,0,1,9.158950200372587,20,5614
