RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5584,15754834,328,721,1,1,32,2,136874.14131647308,2,1,1,45194.62562017098,0
8016,15580179,2777,665,0,1,32,4,117119.25243403381,1,1,1,3483.4140557280534,0
1736,15597396,2624,672,0,0,45,6,31.135917011788173,1,1,0,62210.14890684109,1
9311,15782423,2051,646,1,0,39,2,140475.65482393696,2,1,0,194222.2853481222,0
8344,15608730,2701,695,0,1,30,4,14.32766223451214,1,1,1,9202.918067778872,0
4361,15603352,555,714,1,0,45,5,118795.68581480502,1,1,0,185721.47662175423,1
8168,15632187,2642,634,0,1,34,2,50.110299668024155,2,1,1,12827.673306192284,0
2811,15748421,2002,635,0,1,39,2,112106.08048610302,1,1,0,94933.48812085061,1
8252,15623308,1519,619,0,1,34,2,121070.54865468282,1,1,1,5638.943181819695,0
139,15729986,2712,639,0,0,49,5,-4.622868900103853,1,1,0,3653.337289507841,1
538,15588254,2599,610,1,0,46,3,124864.23976910055,1,1,0,12868.564346597544,1
1764,15775296,2142,643,0,1,30,7,57.86961024045628,2,1,1,190766.40298218554,0
951,15779373,2415,672,0,0,37,9,130499.60374828895,1,1,0,193055.71147321447,0
5972,15596922,2632,665,1,0,39,5,114496.36993101278,1,1,0,192821.35185031887,1
8330,15594535,2822,624,0,1,46,3,-36.309417658067005,1,1,0,7769.936831597777,0
458,15770769,2418,601,0,1,37,7,-28.669118441239895,2,1,1,8204.247307664875,0
7130,15597940,2668,664,0,0,39,6,16.970753642708715,1,1,0,155906.80919601076,1
6662,15622302,2860,644,1,0,40,6,88019.90838966027,1,1,1,191465.40997577936,0
8547,15782243,2022,625,1,0,42,8,163928.25601028526,2,1,0,178528.37648194816,1
6042,15602038,2843,631,0,1,36,6,139465.42169464438,1,1,0,87324.83305577692,0
8233,15778751,2087,671,0,1,33,1,124671.69968651333,1,1,1,193241.79834158282,0
8613,15776565,1956,674,2,0,40,5,4.305245515075335,2,1,0,189716.11897659814,0
8256,15761334,2177,583,1,1,39,2,96504.1912149929,2,1,1,195406.45619332814,0
123,15693051,2425,706,0,1,36,7,146395.34177583756,2,1,1,56765.924827132185,0
472,15803202,463,663,1,1,34,2,136668.85450036667,2,1,1,42261.47960686142,0
9727,15770870,1995,669,0,1,29,7,57.331240004522066,2,1,1,15976.257653977726,0
7629,15586025,2766,692,0,1,36,4,31.076341245342782,2,1,1,189669.04841577433,0
8073,15766617,2535,585,0,1,39,6,192.8767540757966,2,1,1,9018.888387971874,0
7942,15718616,2018,615,1,1,41,8,87308.72660817031,1,1,0,28952.22055781336,0
6748,15596922,2464,641,0,1,40,7,28.567354259305866,2,1,0,192389.7778203818,0
9667,15604001,2632,613,1,1,39,3,122977.97878737748,1,1,0,9235.029269499613,0
392,15762276,500,676,0,1,38,5,7.435140388519475,2,1,0,12887.2633157513,0
353,15646812,2790,687,0,0,43,2,100230.78797285417,1,1,1,2716.0904728959667,0
8018,15586159,2595,691,0,1,34,5,131819.60416191473,1,1,1,43729.61377892882,0
220,15784455,2703,494,0,0,40,9,90000.53388421137,1,1,1,110264.28838410371,0
7977,15623714,2679,717,0,1,31,3,95118.2118340561,1,1,1,191521.01695326495,0
9029,15615502,2575,679,0,1,38,9,152188.62677788013,1,1,0,152619.6676196754,0
9164,15770691,2183,650,2,0,43,5,202.22420801363984,2,1,1,185056.348876771,0
377,15771103,2792,629,1,0,37,9,128653.67198253165,1,1,0,193450.51628937334,1
8657,15792172,2767,706,0,0,37,3,6.520851884215327,1,1,0,139808.23433789148,0
8706,15750751,1966,557,2,1,44,10,82.40266857972709,2,1,1,180848.85336659953,0
8043,15630071,2685,649,0,1,32,4,114809.3380539984,1,1,1,103725.63750838247,0
9065,15756919,2198,618,0,0,47,9,46.15806706133101,2,1,1,187078.55430827118,0
6485,15800959,1931,587,0,0,46,9,178.1238392130528,2,1,0,91833.92088122386,0
8256,15805112,2760,686,1,1,41,9,118517.68535492655,1,1,1,187832.39361799703,0
