RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6598,15689881,2663,822,0,1,36,4,-21.181564053449996,2,1,1,46601.13638211776,0
577,15726184,2915,762,0,0,44,1,812.312399453344,1,1,0,197873.64338764793,1
1453,15618295,2618,642,0,0,46,7,-363.80425407275055,1,1,0,197727.43038808552,1
392,15773387,2553,631,0,1,29,2,177582.37043533652,1,1,1,125611.01910932295,0
97,15721038,2442,673,0,1,35,4,122014.65072282578,1,1,1,9219.032802709447,0
7554,15578219,2662,668,0,1,29,4,160747.8147210674,1,1,1,119008.70465150807,0
6571,15572633,2735,650,0,1,28,4,97020.45808821447,1,1,1,5949.964845611904,0
8543,15603869,2904,656,0,1,37,3,145873.70586258796,1,1,0,184488.07301223924,0
4270,15658370,2206,612,0,1,28,7,158400.6054787684,2,1,0,118905.95331108256,0
9089,15627213,2869,654,0,1,30,4,129860.63448988624,1,1,1,151589.83221916447,0
8694,15643909,1672,659,0,1,44,7,1994.3393602740825,1,1,1,183880.41986194908,0
8751,15792580,2791,688,0,1,44,4,89086.02144070037,1,1,1,169039.08085510047,0
8551,15762281,2776,667,1,0,39,3,104004.77488441477,1,1,1,5248.160950047279,0
7981,15666840,2292,726,1,0,51,5,168960.999717778,3,1,0,122411.93932120172,1
7890,15808596,2625,677,0,1,37,1,79.59641003074509,2,1,1,198280.3931971747,0
3695,15616088,2779,706,0,0,54,5,-52.82317312758151,1,1,0,186259.9793607394,1
7011,15747156,2881,607,1,1,48,2,119355.11646540067,2,1,0,182107.10387899436,0
7854,15775520,2899,655,0,1,39,7,31.189535634597178,2,1,1,180985.722836834,0
8005,15774388,1495,730,0,0,45,4,-223.50988343791875,1,1,0,15338.180156676557,1
514,15597546,2632,672,1,1,30,4,157501.91830672085,1,1,1,47017.58008742996,0
9177,15595199,2661,634,1,1,38,6,155349.75806425183,1,1,0,133212.66860442556,0
7410,15763154,2727,686,1,1,33,1,151191.25242070842,1,1,1,197894.07991218692,0
9588,15786758,2649,756,1,0,33,1,114713.71016521096,2,1,1,180351.18526281274,0
8279,15608522,2529,618,0,0,40,6,101654.91636740052,1,1,0,160600.44693883735,1
7605,15767234,2910,674,0,0,41,1,0.18144444641774626,1,1,0,5235.295587767669,1
2336,15747926,987,619,0,0,41,3,-53.57526499043257,2,1,0,60276.0380622177,1
7587,15647313,2751,670,0,0,52,3,128.68288718803439,1,1,0,91710.8547464521,1
2741,15629456,737,656,1,1,41,7,130670.3235304263,1,1,1,53167.02032230698,0
2645,15666662,2648,661,0,0,39,4,5.407458039371427,1,1,0,64657.83208366036,1
6431,15698064,2442,674,0,1,39,7,-65.80017350385293,1,1,0,42506.63048880758,0
8258,15591361,2740,674,1,0,40,5,127906.16098776145,1,1,0,9784.335764846895,1
