ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
4327,39,10,22,95770,4,0.7595324845612879,1,-2,0,0,0,1,0
255,40,16,164,94897,2,5.001441653150355,1,1,0,0,0,1,0
188,49,24,76,89928,3,2.3469638655400393,3,1,0,0,0,1,0
2990,37,11,126,95014,4,2.491083931390943,3,-1,1,0,0,1,0
216,32,3,132,94703,2,3.7022559695157673,1,0,0,0,0,1,0
4971,50,26,29,95080,1,0.18611257052915506,3,1,0,0,0,1,0
594,53,24,79,94784,1,2.4796835478074666,1,-2,0,0,0,1,0
4799,39,15,66,90980,1,2.4376945284133895,3,0,0,0,0,1,0
383,28,-1,86,94743,4,1.8021242065306058,3,-1,0,0,0,1,0
434,53,28,44,94740,2,1.672565580470604,2,1,0,0,0,1,0
2166,36,7,66,94812,1,2.4504852051613595,1,0,0,0,0,0,0
1728,46,23,41,94597,2,0.31576272399854477,1,0,0,0,0,1,0
200,51,30,39,94819,4,0.9885091260961119,2,0,0,0,0,1,0
669,39,15,49,94836,4,2.14462128552655,2,-1,0,0,0,1,0
178,51,20,65,94911,1,2.5875521978815788,1,-1,0,0,0,1,0
4771,38,13,24,94874,4,0.07540393145137442,1,0,0,0,0,1,0
3995,46,23,25,93989,1,1.546625744781369,3,2,0,0,0,1,0
4526,30,5,64,95099,2,1.779818251898663,3,1,0,0,0,1,0
4835,32,6,96,94153,1,2.7126363121674695,1,0,0,0,0,1,0
2448,58,28,58,94750,4,0.20658202083428134,3,-2,0,0,0,1,0
477,58,28,84,89991,2,2.3993047844137774,1,-1,0,0,0,1,0
2633,42,13,59,94741,3,0.7068472514873309,2,-1,0,0,0,1,0
1952,63,35,33,94570,1,1.0716202439201141,3,-1,0,0,0,1,0
969,50,21,112,95034,4,2.7702174311215417,2,0,1,0,0,1,0
3616,66,31,127,94839,4,7.282299931092702,3,-1,1,0,1,1,1
1728,33,7,27,95206,4,0.719779762885001,1,-2,0,0,0,1,0
4474,58,21,52,94838,2,0.43110006908345244,1,-1,0,0,0,1,0
4055,53,26,28,94078,1,1.3129696221692442,3,0,0,0,0,1,0
79,32,5,53,94656,1,0.2162517370510625,1,1,0,0,0,1,0
925,41,21,81,94955,1,0.20514730006930132,1,0,0,0,0,1,0
4493,38,4,101,90174,1,3.145835754373621,1,0,0,0,0,1,0
4957,45,18,39,94764,4,0.07530956191428378,1,-2,0,0,0,1,0
391,39,12,87,94956,3,3.8540448819473347,1,-1,0,0,0,1,0
4252,30,3,209,92363,2,5.5752035402642655,1,0,1,0,0,1,0
4179,55,27,103,94324,1,2.4585284197769917,1,-1,0,0,0,1,0
2492,47,27,19,90025,4,0.2457636860739187,2,1,0,0,0,1,0
4748,42,14,56,95131,3,1.88538872026111,3,1,0,0,0,1,0
3184,42,20,187,95151,2,6.377271462297628,1,1,1,0,0,1,0
4393,58,33,188,94742,3,4.867939592916632,3,0,1,0,1,1,0
289,25,0,56,94701,4,0.6162078590577212,2,2,0,0,0,1,0
47,38,11,90,95046,4,1.247266691608132,1,0,0,0,0,1,0
154,35,13,34,95034,3,1.2045107150417547,2,0,0,0,0,1,0
3968,44,20,117,94319,3,3.2687893584083003,3,0,0,0,0,1,0
4683,41,13,40,92847,1,0.41273908626242195,3,1,0,0,0,1,0
3624,39,15,62,94411,3,1.51902264551423,1,0,0,0,0,1,0
3721,38,7,87,95984,1,1.4525886741947576,1,0,0,0,0,1,0
