index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
19352,1,752,2,0,0,0,0,1,24.78912996778224,43,3268
36707,3,54,2,0,0,5,3,1,8.283715552236734,44,3870
1235,4,1249,2,1,2,4,5,1,2.6170184090068114,4,5958
4861,3,262,2,1,2,5,5,1,1.9938834438306319,23,3033
6162,3,458,2,4,2,4,5,1,2.3366211218095203,15,4226
12001,3,303,2,1,2,4,0,1,2.5762535671051228,10,8565
12036,0,1219,2,1,1,5,0,1,16.047285380146537,21,7412
17371,0,1210,2,4,0,5,0,1,7.374572944048362,20,3109
34481,1,812,5,4,0,2,2,1,10.739734196714203,38,3967
22226,3,604,2,1,0,0,4,1,6.643210217259936,23,4469
43575,1,863,5,4,2,0,2,1,2.4029740558141506,5,5948
39698,0,1208,2,1,0,0,1,1,7.5626373872841,25,5433
42201,4,1466,2,1,2,4,1,1,2.499163637820386,47,2453
15164,4,1283,2,1,0,5,0,1,15.380296072732788,26,5248
6987,2,965,2,0,0,5,5,1,11.594388883221583,36,4791
29314,5,1559,2,4,0,5,3,1,13.648747128548422,2,9277
40844,5,707,2,4,1,4,1,1,18.056573184195383,37,7817
24141,3,422,2,0,0,5,4,1,5.820206975525613,5,7513
39524,0,1210,2,4,0,2,1,1,8.702637585784322,28,1976
38231,2,976,2,2,0,3,1,1,9.2404800024668,22,3297
9625,5,1497,2,4,0,0,0,1,2.2089718619909564,4,10859
43718,5,1480,5,4,0,2,2,1,14.491011210115193,10,10629
14671,0,427,2,4,0,2,0,1,10.095006232333592,25,3840
24240,2,1013,2,2,0,5,4,1,24.92738261406439,25,6143
37813,5,1546,2,2,0,1,1,1,14.780159026549633,20,5187
36682,3,110,2,0,0,5,1,1,6.203441159181753,18,3640
41409,5,1533,2,4,0,2,1,1,10.704698932323312,39,6341
35856,5,1554,2,2,0,4,1,1,15.604713211249658,1,12084
35607,1,713,2,1,0,5,3,1,13.105656255112983,48,6063
14156,0,1208,2,1,1,2,0,1,11.576877644744101,15,4552
43540,5,795,5,2,0,4,2,1,13.788980001731888,3,9559
14508,1,865,2,2,1,4,0,1,16.264797447640937,24,8864
21463,2,1441,2,1,0,2,4,1,9.991035127338087,9,10869
3873,5,861,2,2,0,5,5,1,15.626601163326857,22,6146
10704,1,1441,2,1,0,4,0,1,22.71641719223625,2,12084
12756,0,1211,2,5,1,1,4,1,11.486852173180283,22,3696
26022,5,1559,2,4,0,4,0,1,20.424881238877777,41,4945
