age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,4,366048,15,0,14,1,2,1,0,0,80,39,0
38,4,323946,10,2,4,5,4,0,1,0,45,39,1
25,4,183851,11,4,8,3,4,1,-2,0,48,39,0
27,4,112373,12,2,1,0,4,1,-1,0,40,0,0
35,1,42840,1,4,1,3,4,0,1,0,40,39,0
47,4,158793,15,0,8,4,4,0,0,0,43,39,0
33,4,370051,0,4,8,1,4,0,0,0,80,39,0
37,4,303180,1,2,4,0,2,1,1,0,65,39,1
31,4,363352,1,2,1,5,4,0,1,1923,48,39,1
43,4,42244,11,2,7,0,4,1,2980,0,71,39,1
59,7,66693,9,2,14,0,4,1,-2,0,50,39,0
19,4,178628,1,4,8,3,4,0,-3,0,22,0,0
37,4,95208,15,4,7,3,4,1,-1,0,15,39,0
36,4,233090,10,4,10,1,4,1,1,0,47,39,0
44,4,125880,12,2,10,1,4,1,1,0,50,0,0
30,4,275052,1,0,6,1,4,1,4916,0,40,39,0
42,5,72433,1,2,7,0,4,1,5,0,48,39,0
37,4,257777,9,0,4,1,4,0,-3,0,40,39,0
33,4,249734,1,2,7,0,4,1,0,0,40,39,0
54,6,191676,9,6,4,4,4,0,-2,0,20,39,0
33,4,413626,9,4,1,3,4,1,0,0,20,39,0
50,4,184592,1,2,6,0,4,1,-1,0,41,39,1
48,4,320435,8,2,12,0,4,1,1,2263,40,39,0
47,4,176952,9,4,13,3,4,0,-1,0,40,39,0
18,4,58310,0,4,8,2,4,0,0,0,50,39,0
25,0,37528,15,2,5,0,4,1,1,0,40,39,0
26,4,279404,15,4,1,3,2,0,1,0,40,39,0
27,4,52984,11,0,1,4,4,0,0,0,43,39,0
44,4,236846,8,0,12,1,4,0,1,0,41,39,0
51,4,320105,11,2,3,0,4,1,5806,0,65,39,0
37,4,250865,14,2,10,0,2,1,1,0,77,39,1
21,4,202830,1,4,5,3,4,0,0,0,16,39,0
29,4,235558,1,2,12,0,4,1,1,0,65,39,0
31,6,288192,10,2,4,0,1,1,-1,0,60,39,1
33,4,40264,9,2,5,0,4,1,2,0,45,39,0
19,4,187874,15,4,4,1,4,1,1,0,40,39,0
48,4,185246,8,2,11,0,4,1,0,0,40,39,0
60,4,173965,9,4,5,3,4,0,0,0,40,39,0
43,6,206218,11,4,5,4,4,1,-1,0,20,39,0
29,4,225619,15,4,3,3,4,1,0,0,40,39,0
31,4,88074,1,2,12,0,4,1,-3,0,60,39,0
49,2,115608,9,2,11,0,4,1,0,0,40,39,0
40,2,351065,15,2,14,0,4,1,0,0,71,39,0
19,4,174010,15,4,14,1,4,1,0,0,65,39,0
34,2,81133,15,6,5,3,2,0,-1,0,40,39,0
42,2,108577,7,2,4,0,4,1,-1,0,50,39,1
79,0,155692,6,2,5,5,4,0,7307,0,26,39,1
28,4,54570,0,0,6,4,4,0,0,0,35,39,0
37,4,47906,15,2,7,0,4,1,1,0,48,39,1
18,4,255864,15,4,6,3,4,1,-1,0,40,39,0
77,4,151210,9,4,4,1,4,1,0,0,50,39,0
49,4,180018,5,2,3,0,4,1,-1,0,35,39,0
21,4,295826,9,4,5,3,4,1,-1,0,14,39,0
29,4,301988,1,0,7,1,4,1,0,0,40,39,0
38,4,187628,12,2,11,0,2,1,-1,0,40,39,0
33,0,449142,11,0,5,1,4,1,2,0,40,39,0
17,4,114339,0,4,8,2,4,0,1,0,32,39,0
20,2,197759,15,4,1,3,4,0,1,0,40,39,0
37,4,194538,1,2,7,0,4,1,0,0,40,39,1
57,4,428213,9,2,3,0,4,1,1,0,77,39,0
37,4,293797,1,2,1,5,2,0,3035,0,41,39,1
32,4,298194,11,0,3,4,2,1,-1,0,40,39,0
28,4,37478,9,2,12,0,4,1,-1,0,40,11,0
40,4,49159,15,0,7,1,4,1,0,1898,80,39,0
42,4,111249,0,2,7,0,4,1,-1,0,70,39,0
34,4,107140,8,2,1,5,0,0,-1,0,40,39,1
32,4,209443,1,4,12,1,4,0,-2,0,36,8,0
32,4,279982,11,2,1,0,4,1,-1,0,40,39,1
57,0,163716,1,3,5,1,4,0,-1,0,40,39,0
40,4,144142,11,2,4,0,4,1,-1,0,48,39,1
30,1,253052,12,4,4,1,2,1,0,0,50,39,0
54,6,410439,1,2,3,0,4,1,1,0,40,39,0
21,2,259390,15,4,5,3,4,1,2,0,23,39,0
32,4,246665,11,2,7,0,4,1,2,0,65,39,1
29,4,132487,1,4,14,1,4,1,-1,0,40,39,0
40,4,256404,5,2,7,0,4,1,-1,0,67,39,0
47,4,293265,0,3,9,1,4,0,1,0,45,26,0
25,4,230207,5,4,6,1,4,1,0,0,32,39,0
31,6,187875,12,2,3,0,4,1,3,0,70,39,1
30,4,164441,8,4,8,3,4,0,-6,0,20,39,0
33,4,36165,9,2,5,5,2,0,-2,0,40,39,1
49,5,75578,7,0,12,1,4,0,-2,0,10,39,0
34,4,39833,11,2,7,0,4,1,-1,0,48,39,1
35,4,223952,5,4,7,3,4,1,0,0,37,39,0
32,0,143493,11,4,5,1,4,0,-2,0,37,39,0
27,4,268133,0,5,1,4,2,0,1,0,40,39,0
39,4,171218,9,4,5,1,4,0,-2,0,37,39,0
33,4,365252,15,2,3,0,4,1,-1,0,40,39,0
