age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,2,121424,15,6,8,4,2,0,0,0,40,39,0
35,5,115890,15,2,14,0,4,1,1,0,60,39,0
57,4,289464,9,2,4,5,4,0,1,0,50,39,0
61,1,222589,8,2,4,0,4,1,-1,0,40,39,1
23,4,167262,9,4,5,1,4,1,-3,0,50,39,0
54,4,90384,1,2,5,0,4,1,3751,0,35,39,0
44,4,109474,0,4,3,1,4,0,-1,0,40,39,0
44,4,84172,8,4,4,1,4,1,3,0,80,9,0
28,4,152856,14,4,8,2,4,1,4,0,66,39,0
52,4,369161,15,0,1,4,4,0,-2,0,40,39,0
26,4,179538,0,4,5,3,4,1,-1,0,40,33,0
34,0,69275,6,0,5,1,4,0,-1,0,31,39,0
29,4,161999,15,0,4,4,4,0,2,0,40,39,0
54,4,216983,15,2,12,0,4,1,4609,0,39,39,0
31,4,67819,1,0,14,1,4,1,2,0,40,39,0
53,6,94004,7,4,5,1,4,1,0,0,50,39,0
41,0,43763,11,2,5,5,4,0,0,0,50,39,0
53,4,179115,15,4,8,1,2,0,-2,0,32,39,0
24,0,268830,11,2,5,0,4,1,1,0,65,39,1
57,4,43145,12,2,4,0,4,1,-2,1893,37,39,1
49,6,113036,12,2,8,0,4,1,-1,0,24,39,1
30,4,156782,11,4,7,3,2,0,0,0,39,39,0
33,4,339885,11,4,8,3,4,1,2,0,35,39,0
42,4,157395,9,0,1,1,2,1,2,0,30,39,0
39,4,99892,1,0,12,1,4,1,1,0,35,39,0
63,4,62521,5,2,14,0,0,1,3,0,50,39,0
51,4,22858,1,2,5,0,4,1,-1,0,40,9,0
43,4,281468,15,2,3,0,4,1,-3,0,46,39,1
48,4,330399,0,2,4,0,2,1,0,0,40,39,1
22,4,174904,1,5,1,1,2,1,4192,0,40,39,0
41,4,184232,1,2,1,0,4,1,-1,1876,70,39,1
57,4,98839,11,2,5,5,1,0,0,0,40,30,1
33,4,175235,14,0,4,4,4,1,0,0,19,39,0
33,4,345758,7,2,1,0,4,1,0,0,40,39,0
33,4,207272,1,2,4,0,4,1,4,0,40,39,1
41,1,200993,1,2,1,5,2,0,-2,0,40,39,1
53,4,130068,1,2,12,0,4,1,1,0,50,0,0
38,4,116243,1,2,3,0,4,1,2,0,48,39,0
70,6,230987,15,4,3,4,4,0,-2,0,50,39,0
41,4,331295,1,4,14,3,4,1,-1,0,50,39,0
52,4,167256,7,2,4,0,4,1,-2,0,40,39,0
34,4,173573,12,4,10,3,2,0,1,0,23,39,0
43,5,243759,1,4,4,1,4,1,1,0,71,39,0
45,4,247260,1,2,5,0,4,1,0,0,40,39,0
31,4,203764,1,2,14,0,4,1,1,0,60,39,0
50,4,323722,8,2,12,0,2,1,0,0,81,39,0
24,4,263253,1,5,12,4,4,1,5796,0,55,39,0
33,1,314174,1,4,1,1,4,1,1,0,37,39,0
30,4,197076,1,2,6,5,4,0,2,0,40,39,0
28,4,130195,0,2,12,2,4,0,1,0,50,26,0
64,4,157648,1,4,8,3,4,0,0,-1,19,39,0
44,4,370679,15,2,7,3,4,1,0,0,42,39,0
31,2,196849,15,2,4,0,4,1,1,0,37,39,0
35,4,91602,15,0,7,4,4,1,-3,0,50,39,0
41,7,103064,12,5,5,1,1,0,7624,0,40,39,0
33,5,116310,9,4,1,2,4,0,0,0,40,39,0
21,4,180233,8,4,1,3,4,1,1,0,17,39,0
25,4,120521,1,4,5,4,4,0,2,0,30,39,0
55,4,133902,1,6,12,1,4,1,3875,0,40,39,0
42,5,249216,1,2,12,0,4,1,-1,0,65,39,1
46,4,176613,8,4,7,1,4,0,1,0,36,39,0
20,4,114566,15,4,8,3,4,0,0,1856,22,39,0
55,7,46115,14,0,12,1,4,1,-1,0,36,39,0
29,4,180940,9,2,4,1,4,0,-1,0,24,0,0
24,4,157300,1,4,8,1,4,1,-2,1775,45,39,0
53,4,167255,1,2,14,0,4,1,0,0,40,39,0
47,4,168633,9,2,3,0,4,1,2,0,48,39,1
19,4,126792,0,4,9,4,4,0,-2,0,30,8,0
30,7,256260,11,2,5,0,4,1,-1,0,71,39,0
34,6,326250,1,4,12,1,4,1,2,0,80,39,0
48,0,82007,1,2,5,0,4,1,-1,0,15,39,1
30,4,125460,8,4,1,2,4,1,1,0,40,39,0
40,4,223921,9,2,12,0,4,1,0,0,40,39,1
27,4,216114,1,2,4,0,4,1,0,0,40,39,1
35,4,159956,5,4,14,3,4,1,0,0,32,33,0
37,4,369128,1,4,12,4,4,0,0,0,40,39,0
56,2,87362,9,0,1,1,4,0,-2,1860,38,39,0
31,4,271977,15,2,11,0,4,1,0,0,50,39,1
22,4,136406,15,4,12,2,4,1,-2,0,10,39,0
47,2,173750,1,2,3,0,4,1,0,0,40,39,0
42,4,148228,1,3,12,1,4,0,-1,0,36,39,0
34,4,364422,8,0,5,1,4,1,0,0,45,39,0
57,4,211248,9,0,8,1,4,0,3,0,22,39,0
18,4,241858,1,4,12,3,4,0,1,0,15,39,0
43,4,305770,14,2,10,0,4,1,0,0,40,5,0
50,4,187210,1,2,8,0,4,1,-2,0,50,39,1
40,4,111099,9,2,4,0,4,1,1,0,65,39,0
31,6,94286,9,2,5,0,4,1,-2,0,70,39,0
33,4,160181,15,4,7,4,3,0,-2,0,65,38,0
29,4,229196,1,2,4,0,4,1,2,1979,40,39,0
20,4,274409,0,4,8,2,1,0,-1,0,24,26,0
57,1,109798,1,2,1,0,4,1,-1,0,40,39,1
27,5,191268,1,4,12,1,4,1,-1,0,45,39,0
48,4,163950,1,2,12,0,4,1,4380,0,20,39,0
24,4,110956,15,5,12,1,4,0,4,0,20,39,0
33,0,209058,11,5,5,1,4,0,0,0,15,26,0
55,4,262598,11,2,12,0,4,1,1,0,70,39,0
31,4,252198,7,2,8,5,4,0,1,0,37,39,0
39,4,256841,1,2,7,0,4,1,5362,0,45,39,1
35,4,205719,0,0,7,1,4,1,0,0,40,39,0
62,4,220243,15,4,11,3,4,0,-2,0,20,39,0
27,4,266832,9,4,10,1,4,1,0,0,40,39,1
18,7,147480,15,4,4,3,4,0,2,0,11,39,0
50,2,197711,14,2,11,0,4,1,1,0,19,39,0
47,4,132005,11,0,7,1,4,0,0,0,39,39,0
32,4,112135,9,2,3,0,4,1,1,1853,40,39,1
32,4,440003,15,2,1,5,4,0,-1,0,40,39,0
34,0,30431,1,2,5,0,4,1,1,1845,45,39,1
34,4,270309,9,2,12,0,4,1,2,0,19,4,0
33,4,179917,9,4,12,1,4,1,0,1907,40,39,0
27,4,158015,8,4,4,3,4,0,-2,0,50,39,0
27,4,138021,15,4,7,1,4,0,1,0,40,39,0
55,4,356864,12,5,12,4,4,0,2,0,40,39,0
50,5,198877,15,2,7,0,4,1,2,0,49,39,0
40,6,201548,11,2,4,3,4,1,-1,0,40,39,0
38,4,94187,1,2,5,0,4,1,-1,0,50,39,1
29,4,161600,1,2,14,0,4,1,-2,0,40,39,0
31,4,305169,0,0,6,1,2,1,3795,0,45,39,0
19,2,142678,1,4,8,4,4,0,-1,0,40,39,0
22,4,269620,11,4,8,1,4,1,1,0,25,39,0
51,0,244583,0,2,5,0,4,1,0,0,23,39,0
30,4,373293,1,4,14,1,2,1,0,0,40,39,0
26,4,177818,15,2,7,0,4,1,1,0,40,39,0
35,4,147704,15,2,7,0,4,1,4,0,70,39,0
40,4,32455,1,2,14,0,4,1,4606,0,40,39,0
42,4,119418,1,4,4,1,4,1,-1,0,50,39,0
37,4,165479,15,2,7,0,4,1,-2,0,48,39,0
56,4,172242,9,0,1,4,4,0,1,0,40,39,0
32,4,289618,1,2,1,0,2,1,2,0,40,39,1
34,4,140545,1,0,5,1,2,1,1,0,47,39,0
37,4,188436,11,2,5,3,4,0,3,0,40,39,0
47,4,221474,1,3,12,1,4,1,-1,0,48,39,0
41,4,284969,15,2,3,0,4,1,0,0,35,39,0
56,4,188423,7,6,4,4,4,0,-1,0,35,39,0
28,4,278368,9,0,1,4,2,0,1,0,40,39,0
57,6,188662,14,0,1,4,4,0,100459,0,65,39,1
31,4,146629,14,4,11,1,4,1,-1,0,40,39,1
23,4,183250,15,2,7,0,4,1,2,0,32,39,0
45,4,133203,9,2,12,0,4,1,2,0,66,39,1
36,4,205959,12,4,11,1,4,1,1,0,36,39,0
27,4,266996,11,4,4,3,2,1,1,0,40,39,0
62,4,347509,8,2,14,0,4,1,-3,0,45,39,0
39,4,122537,7,4,8,3,4,1,1,0,25,39,0
55,4,163879,1,2,14,0,4,1,0,0,16,39,0
37,4,97983,7,2,14,0,0,1,-3,0,40,39,0
42,7,172063,15,0,11,1,4,0,0,0,40,39,0
35,4,76997,15,2,7,3,4,0,2,0,40,39,0
61,1,392422,15,2,8,0,2,1,2,1963,40,39,0
26,4,450347,9,4,5,3,2,1,0,0,35,39,0
20,4,156720,1,4,12,1,4,1,1,0,45,39,0
21,4,316963,5,4,8,2,4,1,1,0,27,39,0
45,6,139652,8,2,5,0,4,1,-3,0,60,39,1
32,7,190619,12,2,4,0,4,1,-1,0,36,39,0
27,4,189602,8,4,8,1,4,1,2,0,24,39,0
29,4,115717,1,4,1,1,4,1,0,0,80,39,0
33,7,281094,9,4,4,1,2,0,0,0,48,39,0
35,4,85662,15,4,7,1,4,1,-1,0,35,39,0
35,4,152190,1,2,5,0,4,1,0,0,40,39,0
27,4,165102,9,2,4,0,4,1,0,0,50,39,0
25,4,169738,14,4,5,1,4,1,-1,0,65,39,1
45,4,170255,1,2,1,0,1,1,1,0,33,19,0
49,6,150946,8,2,4,0,4,1,0,1534,70,39,0
50,4,191233,1,2,1,5,4,0,0,0,35,39,1
20,4,230523,15,4,12,1,4,0,2,0,10,39,0
55,4,140969,1,4,5,1,4,1,0,0,48,39,0
32,4,211780,9,2,4,0,4,1,0,0,40,39,0
27,4,163156,1,5,3,1,4,1,0,0,65,39,0
41,4,202507,14,4,10,1,4,1,0,0,65,39,0
27,4,124737,1,4,3,3,4,1,-1,0,50,39,0
42,4,63526,9,2,4,0,2,1,2,0,40,39,1
48,4,315793,12,5,3,1,2,1,-1,0,19,39,0
29,4,132753,1,2,8,0,4,1,-1,0,40,39,1
31,4,310660,9,4,4,1,2,1,1,0,50,39,0
57,4,123007,1,6,12,1,4,0,14987,0,31,39,0
36,0,169651,2,4,5,3,4,0,0,0,25,39,0
30,4,213383,1,2,3,5,4,0,-1,0,50,39,0
48,6,237844,12,2,4,0,4,1,-1,0,15,39,1
27,4,227994,0,4,7,3,4,0,0,0,31,39,0
20,4,266194,15,4,7,3,2,0,0,0,24,39,0
