GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
110.152571066447,247.23922953423303,118.44854691063134,649.1062852851535,27.08561990715244,0
110.84858001487305,240.20789980806114,116.79225418271776,711.3480723679002,23.25516860933599,0
152.5643765314598,207.2559655301277,102.3318285951473,586.2375342434738,44.3890004657557,0
138.5215865785759,205.81428245348312,84.34054708121832,422.4715911801138,23.50383355517623,0
140.9247136118857,192.14773423694024,99.05237125720723,343.13184567931324,14.966692924254446,0
128.90047860540517,170.35926893707148,71.88563899536645,198.86850017064333,16.188624175472444,0
130.218864646953,251.8837439206806,121.28775983644769,628.7081576976502,27.626535280832954,0
129.4375660601958,255.1795527965775,160.1425315397733,441.1964960874192,13.28122201193513,0
123.3499137013138,261.9216663022135,165.3959786593417,737.3017799999517,35.36666239295371,0
102.8694149995959,205.72298422089023,96.63994007808046,509.0297806778849,18.607053486820355,1
133.32467119938067,199.21244930183997,104.9247949883375,425.0409560540197,25.182304471384594,0
112.74280706557941,205.2735294479512,105.33773935160518,642.1154974326715,28.696229203297346,0
122.67917355163273,207.37144085432715,86.65722312259342,578.4943924024307,22.639438435610792,0
133.33753629510488,205.57833461764966,90.81015707611284,450.7336572465871,5.734145171436104,0
133.21334589058642,234.85898449490952,98.51726640662822,574.1135198349232,15.412034596080872,0
141.4082153850503,267.6738149003021,138.7556288920252,331.78673693087836,16.9879627583187,0
124.98996312732488,186.7668219560892,84.75725438310118,500.8152777980699,21.19918579530223,0
155.24330588184796,259.35285887317616,134.40119253725953,413.5887983394376,23.528202834084276,0
123.71746963923837,198.36617718743196,79.13567142325064,462.36401753055344,9.659983586115843,0
121.42846897761544,191.36936282210587,90.61766340566874,402.797798511511,11.581652920080108,0
120.63460940080721,183.9872723952371,76.30311216221766,163.99209549917498,7.080785515360583,0
133.65529422534837,205.50221323480318,80.69452930161394,407.1070450157848,30.11153644132362,0
136.5062902467371,192.52939949030755,95.70786393710978,338.3772848234374,17.664873508399058,0
133.16041604232632,234.25886975540053,158.03893513463177,396.39828041375057,35.52012652765833,0
139.2440536165002,247.33584148752257,144.65936766163398,520.8711869633477,18.63162093621837,0
130.56473165489817,206.9770744737913,90.26445493528176,198.2457131874412,16.636990681779807,0
133.30781996760092,223.27595704418215,81.50444175524979,373.47292847636,14.056524002660586,0
134.86974379174734,211.12995881826697,120.93324481556316,456.29902667492945,16.05788653718174,0
142.49992112185174,318.6889463232354,212.2867973894922,225.3394502308357,8.26354579389502,0
126.80102766142132,211.08930738673112,96.2278350324205,412.67267398292483,15.690273561961131,0
139.89885596263204,240.15996746447092,102.37293515251734,680.5143967043649,35.2118474692397,0
167.3835179723411,205.40255837143175,88.44218169590381,298.2907641727855,16.555557232897076,0
130.61665462007562,199.80584990639676,99.22483938798382,613.9055471475631,23.997946585092762,0
133.78835139256353,246.75753441895554,84.28204824307988,498.18880310640606,12.400087479765064,0
129.1625420899316,205.02151422304559,90.94364092396192,199.9744028626401,23.53125506667489,0
128.24257770585757,219.5112776340648,112.88369297080231,520.3625797584191,24.841606231430568,0
113.37474786775701,224.36657418822094,106.33475073402234,468.39673213981587,14.158260367259796,0
113.8653208631149,237.3492658422998,120.7008299218065,662.3383861576136,22.60695877566147,0
114.37761986514393,395.75239394730244,329.5690700735434,638.4867514373846,10.97354947633296,0
114.96699435132273,228.58130003050982,116.85938807354859,788.9225766036611,18.277591702677654,0
137.73566579005623,236.23056668358666,119.41618072844932,298.3531128406124,54.85944866559005,0
131.3914476732068,218.31155478893683,94.37810644206705,677.5100280842452,23.80252683988285,0
110.73904496183388,235.97075932202569,107.27289799224545,781.0492134970485,27.795109977649837,0
122.23177872435308,201.58371539278914,87.95020711503354,384.81307005637336,13.737011478118834,0
125.98157969902675,200.27298362585202,91.15317302627541,425.856086554818,19.772040190835725,0
134.91361934190417,214.28709909539626,82.00213539119369,507.03595809598573,30.702801724606303,0
114.73708344599753,225.75592789387935,114.03907805856784,685.267877596352,28.342549878646967,0
119.54124749443511,263.2220116547354,128.20562007341624,523.1347128841884,23.57177602992362,0
121.47933258860725,206.80122412599155,90.48075980218101,464.1081839120008,21.0334802924081,0
119.90632714841016,215.0015939520404,97.17713704459983,478.962482268044,9.894522502064401,0
134.3840376870847,212.31817641197824,94.23441256510085,601.6701076800866,30.892131045301984,0
129.60810664512704,213.65763417377855,97.72687602827061,568.4092585696194,25.814141620219786,0
168.41098087966134,204.24807959815962,88.44913354016492,364.76378325779615,15.674609457595608,0
116.22395963847497,263.3435392042636,180.10406573126807,642.015907304402,31.419770372636314,0
133.68499473776188,247.8277648581678,165.08089174590424,313.37585408045265,30.59952916045401,0
128.4231449549588,210.15639311675116,119.24659870588914,529.1877571731626,17.397324614219183,0
102.36907409017195,237.03379532140036,124.87019747625337,811.7840820105453,22.930997503824475,0
106.61900560914245,193.61509188156487,80.84065309191733,312.9697236839181,20.713366478916093,0
118.34468236376327,182.41612700308644,76.0636913877852,350.0910827280131,15.708746156549573,0
123.99800201552397,209.7402145405055,111.37461479432669,631.145680974058,21.455239861054423,0
129.28547623718936,203.6984898822921,92.6670158860043,530.6057620076461,32.85704792304186,0
157.01647373116344,219.5436025012781,87.54551056027587,921.2778810235559,45.45382986158379,0
125.68137056181477,258.6038366694413,181.24242613896826,665.8169366853832,25.492507416284464,0
127.83585991239055,211.9324229174251,93.9919305862397,398.54104575833196,25.240263650737038,0
119.31018845613113,247.19775144286243,102.05749405963634,647.6940021236405,21.857041053237797,0
124.71367683882058,186.37083371240826,95.00196060833565,421.4404484569524,16.28139079510334,0
134.22816628902126,354.65883485016843,108.01665485953096,665.2942495999781,24.820300524189957,0
120.05019964604985,216.33497240017428,100.31881421049248,564.1706417335431,32.47139717059175,0
135.52951807369854,243.9061618968381,109.34752131965392,543.7887323541937,22.560153049451287,0
136.27477714826472,194.39975126597392,77.51243054831302,424.9589953070126,19.24633905355774,0
112.64318949999183,256.70886754906473,160.80356151841744,441.1951416350616,13.487712339322306,0
132.0925437667511,216.8281545110258,94.20613547944036,390.9444443059345,12.733485206005101,0
130.36394470680887,220.48767146306616,87.40720639103172,381.1552455507346,20.244707284825104,0
128.1181916055772,281.6931808972592,146.4583413430975,331.2599519252799,20.645966668158803,0
123.1373397312356,263.250804650341,113.64206340985506,690.182158946082,17.282297313472895,0
138.09622978576954,221.79938152560712,112.78057221331697,546.7626236968588,21.83165055019679,0
121.37306835629616,238.41447290599834,113.89358383028566,639.8445454790328,20.573865235794887,0
135.88753764898934,232.2074405235568,105.56561832664111,690.3922137939425,19.65242032136866,0
110.90769205279095,245.97953562480708,128.01915649773653,631.044097175602,30.934538911179764,0
123.64594399262234,185.49954676065812,88.39109840213409,216.2128891006741,15.042914392945892,0
131.97967366553013,481.1396946176952,293.28473743064677,510.54295774099177,115.40501409376242,0
138.87761187811077,183.75861911690873,76.50953420831648,453.97307391219687,15.22288878321603,0
120.21014636266524,232.44453181841007,142.5039963910393,444.7569609176717,10.318785088848028,0
122.82404204245559,233.83145257307584,128.49937267080477,253.95768299601872,44.55157685067701,0
138.4769361672057,202.52660845475518,100.3029271917072,525.3924101305585,17.949946339716178,0
135.8441859543071,219.31708971427992,97.86117209969082,782.9394601376408,10.56316507336617,0
123.92011146421956,218.67973167562369,107.9313754779206,469.35978301652625,18.64635388031325,0
122.18251638148114,190.27767864656738,81.34917938396299,284.15170138321355,9.331497123576868,0
129.64838239514222,268.32882751167136,161.46227742459627,314.1549244889699,19.01837582856484,0
132.96981979627463,246.47850054724105,122.73640789208251,487.34538971239675,15.677488920495637,0
125.4532987664731,227.21195976875507,121.4919736638588,858.9996516383669,10.603450754346477,0
84.95292234062761,207.14360183689294,93.82202381334689,546.0129360339027,16.540163288949444,0
103.35730570539249,200.29066102513164,218.78844520313578,728.1364618738611,29.984759211022418,0
