class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
1,140.44223830660874,196.76961638885692,109.37552561635556,438.5645772172908,29.331585011400815
1,146.74348993679234,211.60838923900565,123.32722746239453,368.6103676767924,22.35595342749786
0,105.7110529384974,459.443921640412,284.10814986319826,604.419735584933,20.480407832801657
1,119.65232411744616,196.773053657961,108.25563712991207,426.0231069164126,22.141629844492442
0,116.95086848906344,195.6288778991516,85.9980145244904,455.68948207121537,14.436501815336108
1,126.80970935258074,198.50968389673602,81.1741943942386,403.90833351810045,22.719281052040294
1,112.75223468136298,212.5886653634201,125.04172553946923,352.76480524253924,22.02713769551565
0,151.27427074176217,224.28807468893024,98.36075234891929,364.8922826240949,18.015077541788465
0,118.76007082510293,214.3888893108279,108.94954825189326,441.19750451348534,21.296886017945642
0,120.89231021576185,233.23114100127836,97.26740277118486,467.17310138740123,36.740113212165134
1,143.15447620478753,219.17855861413526,140.37311011559217,810.3985073688322,32.61422148833603
0,112.02137034566084,221.82584695928642,116.93392106735168,711.2529928832909,28.044138292533937
1,117.94355138961586,222.4434732245517,109.44696744248698,706.7267110695601,25.05726856272832
0,132.34393333114133,229.6562496513889,87.03423137841709,680.9637545836472,38.2569896050981
0,123.83768898528402,247.75236526595648,111.67879545886416,770.9131860465487,33.36738574589381
1,117.86697994463776,213.85186262366756,140.96020994998077,507.75748796890207,37.77393323022971
0,127.94336095229664,211.17500847772627,102.84179791660736,538.9531124529001,19.076079704077298
0,132.25368798675098,338.00908294987113,231.59092803496634,548.9357099804312,28.364970767935272
0,125.57855650907219,556.8448129776046,120.87710600895373,835.3227049187116,17.068131571591007
1,151.83376429515258,183.9360655893168,99.94824059042206,464.9443454734618,14.16937771636201
0,132.6440220023641,215.96154774546153,98.45250738973549,683.1636217618857,24.814759074649466
0,142.29388556802033,205.87634328824853,84.49322514055112,608.0979032041968,15.610458964977099
0,125.78699950026069,200.94821913061037,77.83741200587761,448.5549405210643,19.798290558273095
1,125.00993509508622,188.99056289080704,95.46575488634831,548.8465392513322,7.657951127055515
0,126.02178164619079,231.6224036265705,108.39308621952154,406.13713390723166,14.86384946971537
0,134.1736261521465,226.428964120863,104.06678896090438,626.0815276822356,40.045172456503394
1,125.98183367875416,199.82853648198193,111.27642313105834,163.16259713079418,13.141632730013317
0,135.7379645737531,212.00788572408032,82.9282971194099,638.3630910442905,12.70951064878442
0,113.94265809894621,236.93788865635307,113.17621431656175,665.4352186717081,28.969291984419502
1,127.88040397985498,211.95606088254118,136.5282569521631,660.8709533619257,24.600231269398808
0,107.01777646869522,232.72914689570027,106.55372906227814,749.4437930324569,27.224742845529633
0,128.9962150343184,214.9849128761872,99.44528832535998,656.4195830111498,43.82070799250122
1,137.34044957708295,208.34016503115606,101.39757008617724,469.17352422965394,24.506980366963766
0,134.17182021239765,218.94645174931344,95.03789435023909,384.5654599445584,9.946034791664893
0,117.45151121515232,253.34563502109285,121.42666372585688,886.4238792598874,18.36282960747579
1,118.53345976664598,217.2846976851665,123.2804260803373,903.5511867495981,29.215322293585
0,123.90418670577448,218.41740639502962,270.5019873404224,489.6395257833246,25.858624563217496
0,135.57380844862314,213.96742437170994,93.71599286779968,662.7656519331132,28.516910500225844
0,99.25742374643708,240.22351973291987,103.33809365937753,565.5579244512312,23.062467914152144
1,119.399489770975,212.9299811713286,128.9069339593171,450.09377988555127,23.075301139850797
0,127.9563516265133,207.53556729514366,95.65185902141747,632.491423817464,29.841401838602238
0,136.46237987876438,227.40627945619778,94.84024961014293,404.9169764486502,16.08758705283838
1,122.77586858382841,194.04092027091903,105.59044925667087,410.63270043754625,28.876507544747497
1,148.59822740408222,187.78437882476075,100.81492186855117,273.545807446003,14.958409284011521
1,135.08260230821602,184.00592293478113,132.79193729321264,195.00955960349947,10.566009746076876
0,119.15828221873502,195.87916723487788,80.52253282976405,509.2008905138838,30.77734796739022
1,122.8833629022941,194.71451503354587,154.23702908038806,474.97142453160916,34.94250220962486
1,130.32965286425065,189.89789992277207,96.45967679925933,481.8682140999624,28.81542789682321
1,132.053928788888,215.1600994741075,129.33470000748127,435.6363860526449,21.512554402835907
0,131.09175282664933,233.3636331547202,93.03189981282176,528.873874176165,23.91746546427629
0,151.94032534903891,229.88829639634955,101.3164878374502,449.4471733189418,13.801681389409138
1,145.43415579324554,207.32552275832293,114.85621862898489,808.0874155738696,19.03913421184259
0,123.43047652765489,239.53097454669722,264.6662720679591,552.2040989647,22.960705567610088
1,120.27098247041792,211.9472645512701,145.9106432977638,722.0040091372937,27.219887766066837
0,127.03726754653295,214.28273876218526,107.50401256703279,515.5694887537744,17.09904105353689
1,127.20680865837117,203.7726568397618,152.0930679875309,516.8718858150627,24.026232567456614
0,123.32590625773351,219.82574232152632,110.91188863442821,680.242931289467,28.396228666908772
1,113.51268200854952,218.97538713564145,155.4562591690233,395.33901429294957,23.35694073758688
1,119.00934463049613,210.39320827669025,119.16198510038124,550.4217705852518,27.851911998057894
0,132.19773186097657,284.93625837268013,112.65861016593972,566.7719256194832,31.82095936956972
0,122.71040595664267,212.09007367922928,102.86603566664398,553.6833676390022,40.7760105997384
0,121.77778391843806,487.92355138078926,220.950737167103,712.6892245488898,30.849189275760487
1,152.16979276755907,194.16902232864052,85.7018614681056,608.2625752213197,16.67195332806725
0,117.15450260189903,360.61900758551496,198.19288264298623,907.2826551571452,39.724101365483904
0,126.78774920985221,225.68095883834167,99.82204999849817,680.112176538846,25.584325954333664
0,111.69560350679383,324.1039657005786,118.620518428617,805.2526141528031,18.635382722968306
0,119.7948001848936,217.209577960777,94.55674035616035,554.1153380830789,20.401032155113434
0,113.34576451557162,218.87234773241104,107.56366742920527,741.165439556839,24.9313996114803
0,128.2651366272339,217.27806840237108,90.18313725068177,328.51959364619614,15.775881262572618
0,135.66376503277147,232.4465475749302,101.09674065494833,494.6642132781975,42.16123466434547
0,147.67982493992582,205.08511820515506,96.76538738854165,335.70613066502483,18.768246363219706
1,129.14062639605484,189.95544305811023,118.65936582098752,270.43473130186936,10.394700021452602
0,135.28233142153266,222.61401161839805,106.06573331416078,364.1079397045003,20.57056130167537
1,146.03536279997513,193.88153574558956,115.35540924222073,338.24243541601055,22.668578174378247
0,137.0470360703701,198.55280678551733,84.10681468633561,351.45259187631234,12.076306791896249
0,120.961339909915,207.27762388262923,109.22281425284737,338.2293408313443,19.920586695591474
0,124.79065259116882,209.60974215704013,97.71840628842669,607.6181628464644,19.33540928263062
1,118.43664158856001,223.1836548917413,137.09454461467075,531.2443994763727,25.427701838372904
0,117.77302833824257,214.09582843772958,192.7670576426845,635.0536192873424,29.47981528632376
0,134.97641319733177,221.0791960301149,92.19229825360163,704.878792924148,24.460189576928112
1,150.23177754758143,195.1207685214966,106.57284529181709,469.85845555940745,11.443403763283808
1,145.8585418600376,197.9446058372595,126.7224865931548,426.78442810456283,10.820962408059664
0,137.7949434980689,235.45656645041132,105.64398110725404,463.0133442635611,32.35381941353274
0,120.57502698612711,237.7748548100406,218.8453596691397,542.7821928448952,33.967082003422504
0,162.04388647001988,204.89721904633015,89.0577795106096,392.54919617320525,3.9935521241657472
