age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
32,6,116221,9,4,4,3,4,1,-7,0,40,39,1
25,1,55604,11,2,3,0,4,1,24,0,50,39,0
36,4,240229,8,2,8,0,4,1,-4,-1,40,39,0
37,2,47167,9,4,10,3,4,0,7,0,52,39,0
58,4,54925,9,2,4,0,4,1,-6,0,51,39,1
34,4,179596,11,4,1,1,2,0,-13,0,40,39,0
50,6,186092,14,6,10,1,4,1,2,0,40,39,1
43,4,182407,15,5,12,4,4,1,-2,-1,40,34,0
30,4,218953,11,4,7,1,4,1,-14,0,40,39,0
33,4,214019,11,2,7,0,4,1,-6,-1,40,39,0
40,4,247951,15,2,3,0,4,1,-3,0,52,39,1
38,4,145298,14,2,10,0,4,1,-14,0,90,39,1
37,4,127483,11,2,7,0,4,1,16,0,40,39,0
59,4,68297,11,2,11,0,4,1,5,-1,50,39,0
25,4,27537,9,1,10,5,4,0,28,-1,40,39,1
21,2,207315,11,4,3,2,2,1,-18,0,40,39,0
32,4,201279,15,3,8,4,4,0,-4,-1,40,39,0
32,4,173305,15,2,13,0,4,1,5,0,40,39,0
35,4,137786,15,2,12,0,4,1,-6,0,52,39,1
43,4,331847,9,2,12,0,4,1,5,0,54,39,0
46,4,182873,6,2,8,0,2,1,-1,0,40,39,0
18,3,61646,15,4,0,3,2,1,-1,-1,25,39,0
35,4,224633,8,2,10,0,4,1,-3,0,40,39,1
39,4,99301,15,2,10,0,1,1,-4,0,40,40,0
24,4,107462,8,3,3,3,4,1,23,0,40,39,0
31,7,114408,9,0,8,1,4,1,9,-1,47,39,0
20,0,201450,15,4,0,3,4,0,1,0,5,39,0
42,4,509972,15,2,11,0,4,1,11,0,53,39,1
46,7,139780,11,2,1,5,4,0,19,0,40,39,0
46,4,162394,1,2,3,0,4,1,14,0,40,39,1
34,4,234452,9,2,10,0,4,1,13,0,55,39,1
45,4,167358,7,0,13,4,4,0,5,0,86,39,0
46,4,124833,15,5,1,3,4,0,2,-1,40,39,0
32,4,173076,9,4,4,1,4,1,101113,-1,46,39,1
33,4,207471,11,2,7,0,4,1,14,0,40,39,0
66,8,201244,11,2,14,0,1,1,7,0,40,39,0
47,4,184496,15,3,5,1,4,1,28,0,40,39,0
21,4,198530,15,4,1,3,4,1,-3,-1,31,39,0
40,4,34246,9,2,12,0,0,1,16,1836,48,39,1
26,4,285173,4,4,9,1,4,0,16,0,38,26,0
19,2,46920,15,4,1,3,4,0,9,0,40,39,0
47,4,166078,11,2,3,0,4,1,-15,0,60,39,0
23,4,153606,11,2,8,5,4,0,17,0,40,27,0
45,4,233847,13,5,1,4,2,0,-8,-1,40,14,0
46,6,182131,11,2,1,5,1,0,7,0,40,39,0
21,4,119779,11,4,10,3,1,1,-3,0,56,35,0
19,0,582091,11,0,0,3,4,0,-23,-1,8,39,0
31,6,58224,13,2,5,0,4,1,0,-1,40,26,0
32,4,223189,11,2,14,0,0,1,14,0,40,39,0
68,4,244776,11,2,9,0,2,1,0,0,21,0,0
21,4,141827,7,4,4,3,4,1,10,0,40,10,1
39,4,143418,15,2,12,0,4,1,-10,0,40,39,1
33,4,184962,9,2,12,0,1,1,8,0,60,3,1
28,2,214345,9,4,10,1,2,0,-4,0,40,39,0
38,4,79970,11,2,12,0,4,1,2,1850,60,39,1
38,4,164342,3,2,8,0,4,1,25,0,40,4,0
49,4,147793,0,2,12,0,4,1,-6,-1,22,39,0
35,6,48284,9,5,5,4,4,1,1,0,90,39,0
33,4,326778,15,0,4,1,4,1,10,-1,40,26,0
59,0,204494,15,2,0,5,2,0,-15,-1,5,39,0
36,4,131936,12,4,4,3,1,0,9,0,49,37,0
23,8,254760,11,2,5,0,4,1,4,-1,40,39,0
19,4,205170,1,4,3,2,4,1,-16,-1,40,39,0
18,4,233431,15,4,6,1,4,1,19,-1,46,39,0
51,4,109153,10,2,10,0,4,1,13,0,40,39,0
41,4,92460,15,2,1,5,3,0,0,0,34,39,0
31,4,110792,2,2,12,0,3,0,12,0,51,39,0
31,4,153587,9,0,1,1,4,0,-9,0,40,39,0
21,4,135840,11,4,8,3,2,0,-18,-1,23,39,0
39,1,196028,10,2,10,0,4,1,5,0,40,39,1
24,4,152113,9,4,10,1,4,1,10,0,40,9,1
21,4,21260,9,4,10,1,4,1,3,0,40,39,0
25,1,51289,15,4,10,3,4,1,17,-1,40,39,0
80,4,210133,11,6,3,1,4,1,-11,0,39,39,0
52,4,207618,6,5,7,0,4,1,9,0,40,26,0
31,2,140019,12,4,4,1,2,1,-6,1737,40,39,0
46,7,97995,10,2,10,0,1,1,10,2023,54,39,1
40,7,243002,15,2,11,0,4,1,6,0,40,39,0
27,4,265012,11,4,14,1,4,1,-8,0,40,39,0
35,4,145449,15,2,7,0,1,1,-1,0,40,39,1
17,2,201720,2,4,8,3,3,1,-8,-1,40,26,0
26,4,162809,11,4,8,3,4,0,-3,0,24,39,0
64,0,315421,11,2,0,5,2,1,-6,0,11,36,1
19,4,762291,11,4,8,3,4,1,-7,0,40,40,0
19,4,51391,15,4,7,2,4,0,-9,-1,40,39,0
25,2,98784,12,4,10,1,4,1,3,0,40,39,0
28,4,230053,11,0,3,1,4,1,2698,0,35,39,0
53,6,140684,15,2,3,0,4,1,5,0,40,39,0
52,6,137635,14,6,14,0,4,1,4,1770,49,5,0
31,4,206595,15,2,13,0,4,1,2,0,85,39,1
51,4,205250,11,0,4,4,2,0,-9,-1,40,39,0
26,4,53200,7,4,1,3,4,0,-7,0,29,39,0
20,1,33491,11,4,12,3,0,1,-17,0,19,39,0
27,4,174974,11,2,8,0,0,1,-9,0,40,39,0
71,4,139938,1,0,12,4,4,0,-4,1610,37,39,0
45,4,165632,9,2,4,0,3,1,-6,-1,33,39,0
23,4,334743,11,4,8,2,2,0,-14,0,38,39,0
53,4,126192,11,0,8,4,4,0,-17,0,24,39,0
45,7,132917,15,0,1,4,0,0,-6,-1,40,39,0
49,4,116548,15,2,12,0,4,1,2,0,40,39,1
58,0,91747,15,2,0,0,2,1,-10,0,6,39,0
35,6,161672,11,5,4,4,0,0,13,0,40,39,0
41,4,80813,4,5,7,1,3,0,13,0,36,6,0
56,0,202017,15,4,0,2,4,0,-13,0,34,39,0
25,4,95472,11,4,7,3,4,0,11,0,40,39,0
60,6,77576,9,5,10,1,0,0,-5,-1,40,39,0
43,4,310537,12,2,10,0,4,1,-23,0,47,39,1
36,7,216936,10,2,10,0,1,1,-5,0,51,36,1
34,5,188794,12,3,10,1,4,0,12,0,40,39,1
46,4,370780,15,2,12,0,3,1,5,0,48,39,0
22,4,158195,3,4,14,3,4,1,4,-1,40,8,0
20,6,106902,11,2,7,5,4,0,11,-1,28,39,0
30,4,262609,11,6,4,3,4,0,17,0,40,39,0
68,4,155452,12,6,9,1,4,0,1,0,40,13,0
46,4,258070,11,2,12,0,2,1,8,0,60,39,1
20,0,170296,11,4,0,3,4,1,-20,-1,23,39,0
35,6,49651,15,2,8,0,4,1,-3,0,74,39,0
51,6,133870,9,5,12,4,4,1,9,-1,47,39,0
26,4,205171,11,5,0,1,2,1,-1,-1,40,39,0
22,4,219266,15,4,8,3,4,1,-4,-1,34,39,0
59,4,346737,11,2,12,0,4,1,9,0,40,39,0
37,6,38574,15,2,4,0,4,1,7821,0,91,39,1
62,3,198461,11,4,0,3,0,1,12,-1,40,39,0
