RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
-50.406189793095564,15814435.844239421,1551.0,580.5386841444328,2.0,1.0,45.84514171188197,9.448680378573647,23436.718794052893,3.497048854408482,1.0,1.0,25887.72957244561,1.0
3468.6017018808675,15606068.00037339,303.0,740.4645945040966,1.0,1.0,78.083572095024,4.212429053816912,236798.05911298565,1.8865226854840507,0.0,0.0,131719.5970365306,0.0
4689.666506097021,15716861.24331394,2347.0,761.2037603148763,1.0,0.0,50.20441090022449,3.4731166771146693,180654.30384112353,3.384070889516769,0.0,1.0,93662.56266485174,1.0
7012.387963137266,15658418.018876735,517.0,409.3957417481061,0.0,1.0,78.16484974481135,4.551960057606575,-22539.023299726305,0.9923933241690076,1.0,1.0,102858.30881291945,0.0
3257.943199021197,15608063.632911608,259.0,907.9172832869486,0.0,0.0,75.08303523312287,1.4014382318445195,21463.850142903146,0.9905247508444168,1.0,0.0,63449.83028663253,0.0
2688.381206813272,15677298.104441429,28.0,433.1521024230107,2.0,0.0,18.957619900622575,1.3679641524288582,189352.1087236201,0.9956206367813679,0.0,0.0,186952.80041500248,0.0
1081.1142039570111,15578283.99436765,1651.0,769.1899665968702,0.0,0.0,19.300223313161858,1.5848155819006164,-3267.0929719837845,0.9916332630781542,1.0,0.0,77772.32403971581,0.0
8202.310683179992,15703035.0340352,1372.0,419.8564110852298,1.0,1.0,31.129545107220828,4.62460191883835,159743.90897579002,1.7456375914030786,1.0,0.0,146891.58632562176,0.0
4394.170444446739,15553378.936638562,2900.0,336.3435235507352,1.0,0.0,76.72552217242175,6.884518148388149,28188.414677756646,1.884460233006768,0.0,0.0,53874.48827940136,0.0
5350.429227953313,15815892.71597704,1574.0,428.5872530418324,1.0,1.0,77.66355253654385,5.7497613222652975,-2312.5563610264057,2.0095655505735226,0.0,0.0,117229.53518731016,0.0
1483.7398783462645,15801526.17310832,2225.0,514.7513795526895,0.0,1.0,75.2227630680732,4.472114288109652,127505.78740566412,0.9924355950516025,0.0,0.0,128049.65162414264,0.0
294.46870436626244,15800736.327486843,1339.0,794.6015251043082,0.0,0.0,82.81275165077376,8.083176630128547,-4837.3399863586055,1.9416100645268213,0.0,1.0,-5698.826755600287,0.0
4630.1579201038485,15561776.919741448,1468.0,731.980155307397,2.0,0.0,78.00526752161205,9.397099310927299,-2681.0639511941067,1.929018582653881,0.0,1.0,89694.61427121,0.0
3686.9202574762735,15594796.072211238,2534.0,602.2510318003575,1.0,0.0,76.76811891855486,9.592594990208145,100062.85934613242,2.7485720095757533,1.0,0.0,84359.43824931064,0.0
7457.630841129925,15614775.754278023,2070.0,632.0972575951147,2.0,0.0,76.40542364438711,-0.4523601787211262,48232.60435758743,2.081541378805759,1.0,1.0,159173.02378009772,0.0
8111.424190185027,15582175.933506528,1117.0,575.9235845822654,2.0,1.0,19.065119563280312,5.421764778882295,77606.7247511841,0.9979150670157516,0.0,0.0,169639.0806770318,0.0
