date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
303.0,3.0395169467689995,6.26392399378675,4401.608467573878,302140.9481091905,2.6387937958658334,0.0,4.0,2.0,4.0,4125.756122408222,1743.904211765091,1949.960748324585,1504.0810634215334,98075.0,47.24501470747877,-121.3370897992888,582.9963317841645,76982.84404910357,534000.0
289.0,4.8785553119246865,8.227660326301494,8862.902261525403,132470.5224978031,3.3467431678552084,0.0,3.0,1.0,4.0,4180.440713481692,242.93261092169897,1939.8714228579274,-121.47714853725367,98022.0,47.24325230658532,-122.38327332714981,3645.3852498153233,102779.43153253436,1070000.0
228.0,2.09058981818469,6.245971520104011,7653.558027367288,152522.09043109015,3.424998774507233,1.0,1.0,2.0,4.0,1476.797353685967,1784.5872861253376,1930.3320932341037,-64.1294661741014,98117.0,47.24675896672005,-121.5072176856169,3666.550018702089,46235.675554175155,435500.0
4.0,6.0719828714137565,6.753276562553471,1723.5150309894932,45635.1724446345,3.5338245710217397,1.0,3.0,3.0,13.0,3715.4668733997,231.49508242570124,2018.7510933228175,-314.2806332306518,98075.0,47.25354004802372,-121.41857334808672,3753.020314364735,19249.30831823324,280000.0
210.0,2.957724330435534,1.5022543090080236,7988.526227432712,159863.19196759697,3.433928611679581,0.0,4.0,5.0,3.0,1134.0602559129522,263.9199785454393,1938.8719720869535,-91.03888722605855,98053.0,47.29698425014373,-121.42120794247607,748.6694626482445,67000.52838195604,715000.0
205.0,3.04668931735298,1.9811243065910455,384.1490567005893,159580.5021816414,3.3607895725664294,1.0,1.0,1.0,3.0,3573.5217784341853,57.662074275562354,1998.5764299892917,34.461550385943525,98148.0,47.34930082066508,-121.35880080645306,758.3289490601804,109029.0988409712,497000.0
121.0,3.0402760471942094,7.0119197661667245,9530.314235935879,138160.8554869886,3.513594064372166,1.0,0.0,1.0,13.0,4040.9316943014724,22.06032015328696,1931.435727238587,-62.13581554518455,98077.0,47.24911318028005,-121.6912748761611,1002.6221545160018,50762.27886738999,335000.0
87.0,3.0436386585246447,7.829666387777396,578.5939607767415,65609.74304735023,3.366079399947125,0.0,1.0,1.0,13.0,4140.140323557803,116.6385541400375,1980.1532159914673,-252.15300701892195,98032.0,47.2484719704261,-121.51212957131966,753.8110026215637,73439.01287584138,359900.0
4.0,2.086027983079595,7.662940212463739,7715.64501261849,115128.75777442065,3.365040373621251,0.0,4.0,4.0,10.0,3968.5787121766316,114.14165508357914,1968.268751923717,82.21261115299825,98070.0,47.24987456376292,-121.69913809068987,763.5365096422236,78984.81471418159,935000.0
355.0,2.0837885444908864,7.986602063210033,2596.2979721923916,279518.59426250175,3.434178470337782,0.0,1.0,3.0,4.0,4317.504909834361,210.12877048781712,1981.2206702791925,10.39831378252107,98118.0,47.25356000801063,-121.47956390815929,2580.3494452044843,102243.75639890366,421500.0
