age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
55,4,25772,15,4,3,1,4,1,0,0,95,39,0
46,2,251251,11,2,11,0,4,1,0,0,47,39,0
38,4,195184,15,4,3,4,4,1,0,820,47,39,0
39,7,43773,15,2,4,0,4,1,0,0,50,20,1
57,4,128518,12,0,10,1,4,0,0,0,25,39,0
23,4,246542,1,2,3,0,4,1,0,0,40,26,0
40,2,469385,12,0,10,4,4,0,0,0,40,39,1
47,2,41986,15,2,4,0,4,1,0,0,40,39,0
26,4,215608,9,2,12,0,4,1,0,0,50,39,1
57,2,249160,9,5,4,2,4,1,0,0,40,39,0
18,4,81770,6,4,5,3,4,1,0,0,45,39,0
37,1,180298,9,2,3,0,4,1,0,0,40,39,0
22,4,147379,11,4,12,1,4,1,0,0,40,39,0
19,4,130318,1,4,8,3,4,0,0,0,25,39,0
40,7,28093,11,3,8,4,4,0,0,0,40,39,0
24,4,185337,15,4,6,1,4,1,0,0,50,39,0
30,4,58792,9,2,13,0,4,1,0,0,81,39,0
36,4,226398,11,4,3,3,4,1,0,0,40,39,0
20,4,32887,15,4,1,3,4,1,0,0,40,39,0
21,4,213158,15,4,8,3,4,1,0,0,16,39,0
30,4,280907,8,4,1,4,4,0,0,0,40,39,0
33,4,183724,15,0,4,1,4,1,0,0,6,39,0
36,4,370475,9,2,13,0,4,1,0,0,40,39,0
39,4,257143,9,2,12,0,4,1,0,0,59,39,1
34,4,254349,14,4,10,1,4,0,0,0,22,39,0
38,4,100995,5,0,12,1,4,1,0,0,73,39,0
52,4,45726,9,2,4,0,4,1,0,0,50,39,1
32,4,105018,15,4,13,3,4,1,0,0,40,39,0
27,4,181238,11,4,1,4,2,0,0,0,40,39,0
34,4,43833,8,2,8,3,4,0,0,0,31,39,0
36,4,163309,12,2,4,0,1,1,0,1890,70,30,1
25,4,334068,9,4,10,1,4,0,0,0,23,39,0
34,4,194357,15,2,4,5,4,0,0,0,21,39,1
37,5,319173,6,2,3,0,4,1,0,0,40,39,0
34,7,133447,10,2,1,5,4,0,0,1907,21,39,1
48,4,258133,11,2,4,0,4,1,3435,0,70,39,1
33,4,210362,7,2,3,0,4,1,3394,0,70,39,0
45,6,133842,9,0,4,1,4,0,0,0,37,39,0
46,6,133881,11,2,8,0,4,1,0,0,58,0,0
32,4,177695,11,0,4,1,4,0,0,3606,44,39,0
24,4,213075,8,0,6,4,4,0,0,0,40,39,0
54,6,110870,9,2,12,0,4,1,0,0,58,39,1
18,4,214121,15,4,8,3,4,1,0,0,40,39,0
38,4,185915,11,2,1,0,4,1,0,0,40,39,0
37,0,203790,9,2,4,0,2,1,0,0,40,39,0
52,4,173914,12,2,10,0,4,1,0,0,50,39,1
28,4,255607,4,4,8,2,4,1,0,0,25,26,0
61,4,156514,11,2,6,0,4,1,0,0,40,39,0
27,4,242108,15,2,7,0,4,1,0,0,40,39,1
51,1,120780,15,6,1,1,4,0,0,0,16,39,0
45,4,124699,8,0,10,1,4,0,0,0,35,39,0
28,4,153892,11,4,3,3,4,1,0,0,40,39,0
44,4,91858,9,2,4,0,4,1,0,0,43,39,0
46,4,303379,9,2,6,0,4,1,0,0,40,39,0
52,7,28580,9,2,10,0,4,1,0,0,40,39,1
28,4,163270,11,4,7,3,4,1,0,0,40,39,0
39,4,30060,12,2,4,0,2,1,7487,0,59,39,1
52,5,194344,9,2,12,0,4,1,14964,0,48,39,1
23,4,168102,15,2,6,0,4,1,0,0,52,39,0
31,4,160944,11,2,7,0,2,0,0,0,40,14,0
62,4,170572,11,2,10,5,4,0,0,0,24,39,0
19,0,460391,3,4,0,2,2,1,0,0,45,26,0
28,4,243868,15,2,14,0,4,1,0,0,40,39,0
42,6,303420,12,2,4,0,4,1,7682,0,50,11,1
51,4,323501,14,2,3,0,4,1,0,0,50,39,1
56,0,189361,15,0,0,4,4,0,0,0,40,39,0
52,4,85255,11,0,4,1,4,0,0,0,44,39,0
42,6,178589,9,2,4,0,4,1,0,0,74,39,1
43,4,149576,7,4,8,1,4,0,0,0,40,39,0
55,2,169527,8,0,1,1,4,0,0,0,40,39,0
55,4,106593,11,2,3,0,4,1,0,0,40,39,0
60,4,235912,11,2,14,0,4,0,0,0,39,39,0
22,4,103161,15,2,3,0,4,1,0,0,50,39,0
23,4,250569,1,0,6,4,2,0,0,0,40,39,0
27,4,201489,13,4,12,1,4,0,0,0,40,39,1
41,4,186772,11,2,3,0,4,1,0,0,40,39,1
35,4,230805,0,2,6,0,4,1,0,0,40,39,0
20,4,281864,15,4,7,3,4,1,0,0,21,39,0
22,4,129264,7,4,10,3,4,0,3284,0,40,39,0
32,4,27912,11,4,5,1,4,1,0,0,40,39,0
52,6,202472,11,2,3,0,4,1,0,0,45,39,0
46,4,14993,7,5,12,4,0,0,0,0,40,39,0
36,6,88634,11,0,8,1,1,0,0,0,13,39,0
39,4,162526,11,0,3,4,4,0,0,0,40,39,0
38,1,124028,15,4,1,4,4,0,0,0,40,39,0
39,2,55016,11,0,10,4,2,0,0,0,40,39,0
26,4,160956,11,4,8,3,4,0,3313,0,40,39,0
43,4,128950,11,2,12,0,4,1,0,0,40,39,0
28,4,393522,9,2,1,0,4,1,7535,0,50,26,1
53,4,165470,1,2,14,0,4,1,0,0,56,39,1
34,7,45133,15,2,5,0,4,1,0,0,27,39,0
27,4,174276,11,2,7,0,4,1,0,0,31,39,0
20,4,160263,8,2,3,0,4,1,0,0,40,39,0
57,0,198011,12,2,0,0,4,1,0,0,46,39,1
66,4,179692,8,0,8,1,4,0,0,0,40,39,0
31,4,282929,9,4,12,4,4,0,0,0,40,11,0
47,4,121250,0,0,8,4,4,0,0,0,45,39,0
32,4,233687,11,4,8,1,4,1,0,0,40,39,0
34,6,51793,15,2,3,0,4,1,0,0,69,39,0
28,4,108134,6,4,14,3,4,1,0,0,35,39,0
24,4,79928,11,4,6,3,4,1,0,0,40,39,0
77,4,169950,0,6,8,1,2,0,0,0,40,39,0
54,4,188175,12,2,10,0,4,1,0,0,45,39,1
49,4,353782,0,3,10,1,4,0,0,0,77,26,0
45,4,170049,15,0,7,1,4,0,0,0,20,39,0
21,4,36279,15,2,8,0,1,1,0,0,40,39,0
63,5,94581,7,6,4,1,4,0,0,0,57,39,1
35,2,15340,9,2,4,0,4,1,0,0,40,39,1
38,4,109622,9,2,8,0,4,1,0,0,46,39,0
34,7,151057,15,4,9,2,4,1,0,0,75,39,0
22,4,170708,11,2,1,0,4,1,0,0,57,39,0
46,4,53387,9,2,1,5,1,0,7525,0,36,30,1
19,4,269295,11,4,3,3,4,1,0,0,40,39,0
30,4,213146,9,2,1,0,3,1,0,0,36,33,0
43,4,203515,10,0,14,1,4,1,0,0,50,39,1
25,4,121131,15,2,8,0,4,1,0,0,40,39,0
37,4,334798,11,2,7,0,4,1,0,0,40,39,0
41,4,143566,5,0,7,4,4,1,0,0,40,29,0
71,4,104578,11,5,3,1,4,1,0,0,40,39,0
43,4,45961,15,0,1,1,4,0,0,0,40,39,0
32,4,107957,3,3,7,1,1,1,0,0,45,13,0
66,4,140238,15,0,8,1,4,0,0,0,78,39,0
37,4,366684,7,2,10,0,4,1,0,0,60,39,1
39,4,500147,15,2,14,0,4,1,0,0,71,39,0
75,4,73144,3,5,8,1,1,1,0,0,40,30,0
23,4,41418,11,4,1,1,4,1,0,0,20,39,0
34,4,143992,9,2,4,5,4,0,0,0,40,39,1
45,4,156702,9,2,12,0,4,1,7437,0,45,39,1
25,4,233671,5,4,14,2,2,0,0,0,40,26,0
39,4,257604,8,2,10,0,4,1,0,0,40,39,1
40,2,191740,15,4,10,1,4,1,0,0,40,39,0
54,6,261611,11,2,4,5,2,0,0,0,40,39,0
31,7,188958,10,4,10,4,4,0,0,0,40,39,0
37,4,339047,12,2,13,0,4,1,0,0,47,39,1
45,4,205482,12,2,4,0,4,1,14931,0,58,1,1
29,4,317544,7,2,10,0,4,1,0,0,40,39,1
25,4,327256,12,4,12,1,4,0,7475,0,58,39,1
33,4,393209,15,2,13,0,4,1,0,0,40,39,1
25,4,176778,11,2,12,0,4,1,7371,0,45,39,1
31,4,151563,9,2,10,0,4,1,0,0,58,39,1
32,4,143865,11,2,6,0,2,1,0,0,40,39,0
25,4,20548,15,4,12,3,4,0,0,0,19,39,0
53,1,174864,7,2,4,0,4,1,0,0,40,39,1
45,5,195336,2,2,8,0,4,1,0,0,56,39,0
40,4,37716,12,2,14,0,4,1,3435,0,59,39,1
28,4,205861,8,4,1,1,4,0,0,0,35,6,0
29,5,193873,15,4,1,1,4,1,0,0,58,36,0
31,1,174238,11,2,14,0,2,1,0,0,40,39,1
40,1,161453,15,0,1,1,2,1,0,0,40,39,0
22,4,143508,15,0,1,1,4,0,0,0,40,39,0
49,4,153662,14,2,10,0,4,1,0,0,50,39,1
21,4,200848,9,4,1,3,4,0,0,0,10,39,0
25,4,126965,15,2,6,2,4,0,0,0,40,26,1
40,6,121782,14,4,10,0,4,1,7436,0,62,39,1
33,4,199181,2,4,1,3,4,0,0,0,40,6,0
30,4,202857,11,2,7,0,1,1,3344,0,40,36,0
53,5,105958,12,6,4,1,4,0,0,0,59,39,0
20,6,107137,2,4,12,3,4,1,0,0,50,0,0
58,4,135994,15,6,12,1,4,0,0,0,17,39,0
43,4,106103,7,2,1,0,4,0,0,0,45,39,1
20,4,315324,9,4,10,1,1,1,0,0,40,0,0
22,4,340164,8,4,3,3,4,1,0,0,20,39,0
35,7,191086,12,2,10,5,4,0,0,0,22,39,1
39,2,157590,12,2,10,5,4,0,0,0,37,39,0
39,4,125822,1,6,8,4,4,0,0,0,20,39,0
57,4,215449,11,2,8,0,4,1,0,0,39,39,0
27,4,41787,9,2,8,0,4,1,0,0,62,39,0
51,1,35358,15,0,1,4,4,0,0,0,11,39,0
40,6,241132,10,0,10,1,4,0,0,0,34,39,0
49,7,199532,11,2,11,0,4,1,0,0,40,39,0
37,2,176728,9,4,10,4,4,0,0,0,40,39,0
41,4,373059,11,5,14,4,2,0,0,0,40,39,0
